source	target	prediction
bob throws himself <eos>	throw ( bob , bob ) <eos>	throw ( bob , bob ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
bob dislikes himself <eos>	dislike ( bob , bob ) <eos>	dislike ( bob , bob ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
claire dislikes lewis <eos>	dislike ( claire , lewis ) <eos>	dislike ( claire , lewis ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
claire likes grace <eos>	like ( claire , grace ) <eos>	like ( claire , grace ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
claire likes claire <eos>	like ( claire , claire ) <eos>	like ( claire , claire ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
claire likes alice <eos>	like ( claire , alice ) <eos>	like ( claire , alice ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
claire meets oswald <eos>	meet ( claire , oswald ) <eos>	meet ( claire , oswald ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
claire notices henry <eos>	notice ( claire , henry ) <eos>	notice ( claire , henry ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
claire throws zelda <eos>	throw ( claire , zelda ) <eos>	throw ( claire , zelda ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
claire throws xerxes <eos>	throw ( claire , xerxes ) <eos>	throw ( claire , xerxes ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
claire throws samuel <eos>	throw ( claire , samuel ) <eos>	throw ( claire , samuel ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
claire throws eliza <eos>	throw ( claire , eliza ) <eos>	throw ( claire , eliza ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
claire knows zelda <eos>	know ( claire , zelda ) <eos>	know ( claire , zelda ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
claire knows ursula <eos>	know ( claire , ursula ) <eos>	know ( claire , ursula ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
claire knows daniel <eos>	know ( claire , daniel ) <eos>	know ( claire , daniel ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
claire knows alice <eos>	know ( claire , alice ) <eos>	know ( claire , alice ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
claire notices katherine <eos>	notice ( claire , katherine ) <eos>	notice ( claire , katherine ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
daniel sees winnifred <eos>	see ( daniel , winnifred ) <eos>	see ( daniel , winnifred ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
daniel sees victor <eos>	see ( daniel , victor ) <eos>	see ( daniel , victor ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
daniel sees neha <eos>	see ( daniel , neha ) <eos>	see ( daniel , neha ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
daniel sees isla <eos>	see ( daniel , isla ) <eos>	see ( daniel , isla ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
claire notices herself <eos>	notice ( claire , claire ) <eos>	notice ( claire , claire ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
daniel dislikes rachael <eos>	dislike ( daniel , rachael ) <eos>	dislike ( daniel , rachael ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
daniel meets xerxes <eos>	meet ( daniel , xerxes ) <eos>	meet ( daniel , xerxes ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
daniel meets lewis <eos>	meet ( daniel , lewis ) <eos>	meet ( daniel , lewis ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
daniel meets eliza <eos>	meet ( daniel , eliza ) <eos>	meet ( daniel , eliza ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
daniel sees yvette <eos>	see ( daniel , yvettte ) <eos>	see ( daniel , yvettte ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
daniel knows claire <eos>	know ( daniel , claire ) <eos>	know ( daniel , claire ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
daniel notices margaret <eos>	notice ( daniel , margaret ) <eos>	notice ( daniel , margaret ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
daniel notices eliza <eos>	notice ( daniel , eliza ) <eos>	notice ( daniel , eliza ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
daniel throws victor <eos>	throw ( daniel , victor ) <eos>	throw ( daniel , victor ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
daniel dislikes winnifred <eos>	dislike ( daniel , winnifred ) <eos>	dislike ( daniel , winnifred ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
eliza meets henry <eos>	meet ( eliza , henry ) <eos>	meet ( eliza , henry ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
eliza meets alice <eos>	meet ( eliza , alice ) <eos>	meet ( eliza , alice ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
eliza sees alice <eos>	see ( eliza , alice ) <eos>	see ( eliza , alice ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
daniel knows henry <eos>	know ( daniel , henry ) <eos>	know ( daniel , henry ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
daniel knows eliza <eos>	know ( daniel , eliza ) <eos>	know ( daniel , eliza ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
eliza likes grace <eos>	like ( eliza , grace ) <eos>	like ( eliza , grace ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
eliza meets yvette <eos>	meet ( eliza , yvettte ) <eos>	meet ( eliza , yvettte ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
eliza meets victor <eos>	meet ( eliza , victor ) <eos>	meet ( eliza , victor ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
eliza meets patricia <eos>	meet ( eliza , patricia ) <eos>	meet ( eliza , patricia ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
eliza meets margaret <eos>	meet ( eliza , margaret ) <eos>	meet ( eliza , margaret ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
eliza notices john <eos>	notice ( eliza , john ) <eos>	notice ( eliza , john ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
eliza throws daniel <eos>	throw ( eliza , daniel ) <eos>	throw ( eliza , daniel ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
eliza throws alice <eos>	throw ( eliza , alice ) <eos>	throw ( eliza , alice ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
eliza dislikes eliza <eos>	dislike ( eliza , eliza ) <eos>	dislike ( eliza , eliza ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
eliza likes tracy <eos>	like ( eliza , tracy ) <eos>	like ( eliza , tracy ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
francis meets zelda <eos>	meet ( francis , zelda ) <eos>	meet ( francis , zelda ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
francis sees katherine <eos>	see ( francis , katherine ) <eos>	see ( francis , katherine ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
francis sees bob <eos>	see ( francis , bob ) <eos>	see ( francis , bob ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
eliza knows lewis <eos>	know ( eliza , lewis ) <eos>	know ( eliza , lewis ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
eliza knows francis <eos>	know ( eliza , francis ) <eos>	know ( eliza , francis ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
francis dislikes katherine <eos>	dislike ( francis , katherine ) <eos>	dislike ( francis , katherine ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
francis dislikes alice <eos>	dislike ( francis , alice ) <eos>	dislike ( francis , alice ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
francis likes yvette <eos>	like ( francis , yvettte ) <eos>	like ( francis , yvettte ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
francis likes tracy <eos>	like ( francis , tracy ) <eos>	like ( francis , tracy ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
francis likes john <eos>	like ( francis , john ) <eos>	like ( francis , john ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
francis notices zelda <eos>	notice ( francis , zelda ) <eos>	notice ( francis , zelda ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
francis notices bob <eos>	notice ( francis , bob ) <eos>	notice ( francis , bob ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
francis throws lewis <eos>	throw ( francis , lewis ) <eos>	throw ( francis , lewis ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
francis throws claire <eos>	throw ( francis , claire ) <eos>	throw ( francis , claire ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
francis dislikes ursula <eos>	dislike ( francis , ursula ) <eos>	dislike ( francis , ursula ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
francis knows ursula <eos>	know ( francis , ursula ) <eos>	know ( francis , ursula ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
francis knows samuel <eos>	know ( francis , samuel ) <eos>	know ( francis , samuel ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
francis knows oswald <eos>	know ( francis , oswald ) <eos>	know ( francis , oswald ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
francis knows john <eos>	know ( francis , john ) <eos>	know ( francis , john ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
francis knows claire <eos>	know ( francis , claire ) <eos>	know ( francis , claire ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
grace sees quinn <eos>	see ( grace , quinn ) <eos>	see ( grace , quinn ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
grace sees neha <eos>	see ( grace , neha ) <eos>	see ( grace , neha ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
francis sees himself <eos>	see ( francis , francis ) <eos>	see ( francis , francis ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
francis knows zelda <eos>	know ( francis , zelda ) <eos>	know ( francis , zelda ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
francis knows xerxes <eos>	know ( francis , xerxes ) <eos>	know ( francis , xerxes ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
grace likes quinn <eos>	like ( grace , quinn ) <eos>	like ( grace , quinn ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
grace meets margaret <eos>	meet ( grace , margaret ) <eos>	meet ( grace , margaret ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
grace meets isla <eos>	meet ( grace , isla ) <eos>	meet ( grace , isla ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
grace meets alice <eos>	meet ( grace , alice ) <eos>	meet ( grace , alice ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
grace sees ursula <eos>	see ( grace , ursula ) <eos>	see ( grace , ursula ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
grace dislikes winnifred <eos>	dislike ( grace , winnifred ) <eos>	dislike ( grace , winnifred ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
grace dislikes tracy <eos>	dislike ( grace , tracy ) <eos>	dislike ( grace , tracy ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
grace dislikes isla <eos>	dislike ( grace , isla ) <eos>	dislike ( grace , isla ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
grace dislikes eliza <eos>	dislike ( grace , eliza ) <eos>	dislike ( grace , eliza ) <eos> walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk walk
