source	target	prediction
alice likes rachael <eos>	like ( alice , rachael ) <eos>	like ( ursula , rachael ) <eos>
alice throws quinn <eos>	throw ( alice , quinn ) <eos>	throw ( winnifred , quinn ) <eos>
alice dislikes ursula <eos>	dislike ( alice , ursula ) <eos>	dislike ( ursula , ursula ) <eos>
alice meets alice <eos>	meet ( alice , alice ) <eos>	meet ( ursula , alice ) <eos>
alice throws zelda <eos>	throw ( alice , zelda ) <eos>	throw ( ursula , zelda ) <eos>
alice sees isla <eos>	see ( alice , isla ) <eos>	see ( ursula , isla ) <eos>
alice knows tracy <eos>	know ( alice , tracy ) <eos>	know ( ursula , tracy ) <eos>
alice sees margaret <eos>	see ( alice , margaret ) <eos>	see ( ursula , margaret ) <eos>
alice notices samuel <eos>	notice ( alice , samuel ) <eos>	notice ( ursula , samuel ) <eos>
alice throws samuel <eos>	throw ( alice , samuel ) <eos>	throw ( ursula , samuel ) <eos>
alice sees rachael <eos>	see ( alice , rachael ) <eos>	see ( ursula , rachael ) <eos>
alice likes victor <eos>	like ( alice , victor ) <eos>	like ( ursula , victor ) <eos>
alice sees lewis <eos>	see ( alice , lewis ) <eos>	see ( ursula , lewis ) <eos>
alice knows winnifred <eos>	know ( alice , winnifred ) <eos>	know ( ursula , winnifred ) <eos>
alice throws lewis <eos>	throw ( alice , lewis ) <eos>	throw ( ursula , lewis ) <eos>
alice sees victor <eos>	see ( alice , victor ) <eos>	see ( ursula , victor ) <eos>
alice likes patricia <eos>	like ( alice , patricia ) <eos>	like ( ursula , patricia ) <eos>
alice likes grace <eos>	like ( alice , grace ) <eos>	like ( ursula , grace ) <eos>
alice likes margaret <eos>	like ( alice , margaret ) <eos>	like ( winnifred , margaret ) <eos>
alice likes bob <eos>	like ( alice , bob ) <eos>	like ( ursula , bob ) <eos>
alice meets daniel <eos>	meet ( alice , daniel ) <eos>	meet ( ursula , daniel ) <eos>
alice meets yvette <eos>	meet ( alice , yvettte ) <eos>	meet ( ursula , yvettte ) <eos>
alice meets samuel <eos>	meet ( alice , samuel ) <eos>	meet ( ursula , samuel ) <eos>
alice throws daniel <eos>	throw ( alice , daniel ) <eos>	throw ( ursula , daniel ) <eos>
alice knows margaret <eos>	know ( alice , margaret ) <eos>	know ( ursula , margaret ) <eos>
alice throws henry <eos>	throw ( alice , henry ) <eos>	throw ( ursula , henry ) <eos>
alice meets bob <eos>	meet ( alice , bob ) <eos>	meet ( ursula , bob ) <eos>
alice notices katherine <eos>	notice ( alice , katherine ) <eos>	notice ( ursula , katherine ) <eos>
alice meets ursula <eos>	meet ( alice , ursula ) <eos>	meet ( ursula , ursula ) <eos>
alice sees katherine <eos>	see ( alice , katherine ) <eos>	see ( ursula , katherine ) <eos>
alice dislikes bob <eos>	dislike ( alice , bob ) <eos>	dislike ( ursula , bob ) <eos>
alice throws tracy <eos>	throw ( alice , tracy ) <eos>	throw ( ursula , tracy ) <eos>
alice dislikes samuel <eos>	dislike ( alice , samuel ) <eos>	dislike ( ursula , samuel ) <eos>
alice notices zelda <eos>	notice ( alice , zelda ) <eos>	notice ( ursula , zelda ) <eos>
alice dislikes claire <eos>	dislike ( alice , claire ) <eos>	dislike ( ursula , claire ) <eos>
alice likes eliza <eos>	like ( alice , eliza ) <eos>	like ( ursula , eliza ) <eos>
alice throws winnifred <eos>	throw ( alice , winnifred ) <eos>	throw ( ursula , winnifred ) <eos>
alice likes claire <eos>	like ( alice , claire ) <eos>	like ( winnifred , claire ) <eos>
alice sees john <eos>	see ( alice , john ) <eos>	see ( ursula , john ) <eos>
alice notices isla <eos>	notice ( alice , isla ) <eos>	notice ( ursula , isla ) <eos>
alice dislikes victor <eos>	dislike ( alice , victor ) <eos>	dislike ( ursula , victor ) <eos>
alice meets quinn <eos>	meet ( alice , quinn ) <eos>	meet ( ursula , quinn ) <eos>
alice dislikes eliza <eos>	dislike ( alice , eliza ) <eos>	dislike ( ursula , eliza ) <eos>
alice knows eliza <eos>	know ( alice , eliza ) <eos>	know ( ursula , eliza ) <eos>
alice meets rachael <eos>	meet ( alice , rachael ) <eos>	meet ( ursula , rachael ) <eos>
alice sees alice <eos>	see ( alice , alice ) <eos>	see ( ursula , alice ) <eos>
alice likes henry <eos>	like ( alice , henry ) <eos>	like ( winnifred , henry ) <eos>
alice likes daniel <eos>	like ( alice , daniel ) <eos>	like ( winnifred , daniel ) <eos>
alice dislikes alice <eos>	dislike ( alice , alice ) <eos>	dislike ( ursula , alice ) <eos>
alice throws francis <eos>	throw ( alice , francis ) <eos>	throw ( ursula , francis ) <eos>
alice likes alice <eos>	like ( alice , alice ) <eos>	like ( ursula , alice ) <eos>
alice knows francis <eos>	know ( alice , francis ) <eos>	know ( ursula , francis ) <eos>
alice notices oswald <eos>	notice ( alice , oswald ) <eos>	notice ( ursula , oswald ) <eos>
alice sees xerxes <eos>	see ( alice , xerxes ) <eos>	see ( ursula , xerxes ) <eos>
alice notices eliza <eos>	notice ( alice , eliza ) <eos>	notice ( ursula , eliza ) <eos>
alice dislikes neha <eos>	dislike ( alice , neha ) <eos>	dislike ( ursula , neha ) <eos>
alice notices claire <eos>	notice ( alice , claire ) <eos>	notice ( ursula , claire ) <eos>
alice knows quinn <eos>	know ( alice , quinn ) <eos>	know ( ursula , quinn ) <eos>
alice likes herself <eos>	like ( alice , alice ) <eos>	like ( ursula , ursula ) <eos>
alice sees neha <eos>	see ( alice , neha ) <eos>	see ( winnifred , neha ) <eos>
alice throws ursula <eos>	throw ( alice , ursula ) <eos>	throw ( ursula , ursula ) <eos>
alice throws isla <eos>	throw ( alice , isla ) <eos>	throw ( ursula , isla ) <eos>
alice knows oswald <eos>	know ( alice , oswald ) <eos>	know ( ursula , oswald ) <eos>
alice meets lewis <eos>	meet ( alice , lewis ) <eos>	meet ( ursula , lewis ) <eos>
alice throws neha <eos>	throw ( alice , neha ) <eos>	throw ( ursula , neha ) <eos>
alice sings <eos>	sing ( alice ) <eos>	fly ( ursula ) <eos>
alice slumbers <eos>	slumber ( alice ) <eos>	slumber ( ursula ) <eos>
alice sleeps <eos>	sleep ( alice ) <eos>	slumber ( winnifred ) <eos>
alice throws katherine <eos>	throw ( alice , katherine ) <eos>	throw ( winnifred , katherine ) <eos>
alice likes ursula <eos>	like ( alice , ursula ) <eos>	like ( ursula , ursula ) <eos>
alice sees herself <eos>	see ( alice , alice ) <eos>	see ( ursula , alice ) <eos>
alice dislikes john <eos>	dislike ( alice , john ) <eos>	dislike ( ursula , john ) <eos>
alice likes quinn <eos>	like ( alice , quinn ) <eos>	like ( winnifred , quinn ) <eos>
alice meets francis <eos>	meet ( alice , francis ) <eos>	meet ( ursula , francis ) <eos>
alice likes xerxes <eos>	like ( alice , xerxes ) <eos>	like ( winnifred , xerxes ) <eos>
alice dislikes xerxes <eos>	dislike ( alice , xerxes ) <eos>	dislike ( ursula , xerxes ) <eos>
alice meets oswald <eos>	meet ( alice , oswald ) <eos>	meet ( ursula , oswald ) <eos>
alice likes oswald <eos>	like ( alice , oswald ) <eos>	like ( ursula , oswald ) <eos>
alice sees francis <eos>	see ( alice , francis ) <eos>	see ( ursula , francis ) <eos>
alice likes lewis <eos>	like ( alice , lewis ) <eos>	like ( winnifred , lewis ) <eos>
alice notices neha <eos>	notice ( alice , neha ) <eos>	notice ( ursula , neha ) <eos>
alice knows daniel <eos>	know ( alice , daniel ) <eos>	know ( ursula , daniel ) <eos>
alice sees eliza <eos>	see ( alice , eliza ) <eos>	see ( ursula , eliza ) <eos>
alice knows katherine <eos>	know ( alice , katherine ) <eos>	know ( ursula , katherine ) <eos>
alice throws victor <eos>	throw ( alice , victor ) <eos>	throw ( ursula , victor ) <eos>
alice sees henry <eos>	see ( alice , henry ) <eos>	see ( ursula , henry ) <eos>
alice knows claire <eos>	know ( alice , claire ) <eos>	know ( ursula , claire ) <eos>
alice throws herself <eos>	throw ( alice , alice ) <eos>	throw ( ursula , ursula ) <eos>
alice meets margaret <eos>	meet ( alice , margaret ) <eos>	meet ( ursula , margaret ) <eos>
alice likes tracy <eos>	like ( alice , tracy ) <eos>	like ( ursula , tracy ) <eos>
alice notices john <eos>	notice ( alice , john ) <eos>	notice ( ursula , john ) <eos>
alice knows bob <eos>	know ( alice , bob ) <eos>	know ( ursula , bob ) <eos>
alice notices lewis <eos>	notice ( alice , lewis ) <eos>	notice ( ursula , lewis ) <eos>
alice knows alice <eos>	know ( alice , alice ) <eos>	know ( ursula , alice ) <eos>
alice notices francis <eos>	notice ( alice , francis ) <eos>	notice ( ursula , francis ) <eos>
alice sees daniel <eos>	see ( alice , daniel ) <eos>	see ( ursula , daniel ) <eos>
alice likes katherine <eos>	like ( alice , katherine ) <eos>	like ( winnifred , katherine ) <eos>
alice dislikes francis <eos>	dislike ( alice , francis ) <eos>	dislike ( ursula , francis ) <eos>
alice dislikes grace <eos>	dislike ( alice , grace ) <eos>	dislike ( ursula , grace ) <eos>
alice knows victor <eos>	know ( alice , victor ) <eos>	know ( ursula , victor ) <eos>
alice knows grace <eos>	know ( alice , grace ) <eos>	know ( ursula , grace ) <eos>
alice knows neha <eos>	know ( alice , neha ) <eos>	know ( ursula , neha ) <eos>
alice knows isla <eos>	know ( alice , isla ) <eos>	know ( ursula , isla ) <eos>
alice sees claire <eos>	see ( alice , claire ) <eos>	see ( ursula , claire ) <eos>
alice throws yvette <eos>	throw ( alice , yvettte ) <eos>	throw ( ursula , yvettte ) <eos>
alice knows john <eos>	know ( alice , john ) <eos>	know ( ursula , john ) <eos>
alice throws claire <eos>	throw ( alice , claire ) <eos>	throw ( winnifred , claire ) <eos>
alice dislikes daniel <eos>	dislike ( alice , daniel ) <eos>	dislike ( ursula , daniel ) <eos>
alice notices bob <eos>	notice ( alice , bob ) <eos>	notice ( ursula , bob ) <eos>
alice notices patricia <eos>	notice ( alice , patricia ) <eos>	notice ( ursula , patricia ) <eos>
alice meets grace <eos>	meet ( alice , grace ) <eos>	meet ( ursula , grace ) <eos>
alice throws margaret <eos>	throw ( alice , margaret ) <eos>	throw ( winnifred , margaret ) <eos>
alice likes neha <eos>	like ( alice , neha ) <eos>	like ( winnifred , neha ) <eos>
alice knows patricia <eos>	know ( alice , patricia ) <eos>	know ( ursula , patricia ) <eos>
alice knows herself <eos>	know ( alice , alice ) <eos>	know ( ursula , ursula ) <eos>
alice dislikes margaret <eos>	dislike ( alice , margaret ) <eos>	dislike ( winnifred , margaret ) <eos>
alice meets tracy <eos>	meet ( alice , tracy ) <eos>	meet ( ursula , tracy ) <eos>
alice notices grace <eos>	notice ( alice , grace ) <eos>	notice ( ursula , grace ) <eos>
alice notices margaret <eos>	notice ( alice , margaret ) <eos>	notice ( ursula , margaret ) <eos>
alice meets herself <eos>	meet ( alice , alice ) <eos>	meet ( ursula , ursula ) <eos>
alice meets patricia <eos>	meet ( alice , patricia ) <eos>	meet ( ursula , patricia ) <eos>
alice notices daniel <eos>	notice ( alice , daniel ) <eos>	notice ( ursula , daniel ) <eos>
alice notices winnifred <eos>	notice ( alice , winnifred ) <eos>	notice ( ursula , winnifred ) <eos>
alice sees zelda <eos>	see ( alice , zelda ) <eos>	see ( ursula , zelda ) <eos>
alice throws grace <eos>	throw ( alice , grace ) <eos>	throw ( ursula , grace ) <eos>
alice notices rachael <eos>	notice ( alice , rachael ) <eos>	notice ( ursula , rachael ) <eos>
alice throws john <eos>	throw ( alice , john ) <eos>	throw ( ursula , john ) <eos>
alice notices yvette <eos>	notice ( alice , yvettte ) <eos>	notice ( ursula , yvettte ) <eos>
alice notices ursula <eos>	notice ( alice , ursula ) <eos>	notice ( ursula , ursula ) <eos>
alice knows henry <eos>	know ( alice , henry ) <eos>	know ( ursula , henry ) <eos>
alice dislikes oswald <eos>	dislike ( alice , oswald ) <eos>	dislike ( ursula , oswald ) <eos>
alice sees grace <eos>	see ( alice , grace ) <eos>	see ( ursula , grace ) <eos>
alice dislikes isla <eos>	dislike ( alice , isla ) <eos>	dislike ( ursula , isla ) <eos>
alice dislikes rachael <eos>	dislike ( alice , rachael ) <eos>	dislike ( ursula , rachael ) <eos>
alice notices herself <eos>	notice ( alice , alice ) <eos>	notice ( ursula , ursula ) <eos>
alice likes winnifred <eos>	like ( alice , winnifred ) <eos>	like ( ursula , winnifred ) <eos>
alice knows xerxes <eos>	know ( alice , xerxes ) <eos>	know ( ursula , xerxes ) <eos>
alice knows yvette <eos>	know ( alice , yvettte ) <eos>	know ( ursula , yvettte ) <eos>
alice dislikes tracy <eos>	dislike ( alice , tracy ) <eos>	dislike ( ursula , tracy ) <eos>
alice likes samuel <eos>	like ( alice , samuel ) <eos>	like ( ursula , samuel ) <eos>
alice knows lewis <eos>	know ( alice , lewis ) <eos>	know ( ursula , lewis ) <eos>
alice dislikes yvette <eos>	dislike ( alice , yvettte ) <eos>	dislike ( ursula , yvettte ) <eos>
alice sees tracy <eos>	see ( alice , tracy ) <eos>	see ( ursula , tracy ) <eos>
alice sees winnifred <eos>	see ( alice , winnifred ) <eos>	see ( ursula , winnifred ) <eos>
alice meets zelda <eos>	meet ( alice , zelda ) <eos>	meet ( ursula , zelda ) <eos>
alice throws oswald <eos>	throw ( alice , oswald ) <eos>	throw ( ursula , oswald ) <eos>
alice dislikes katherine <eos>	dislike ( alice , katherine ) <eos>	dislike ( ursula , katherine ) <eos>
alice knows samuel <eos>	know ( alice , samuel ) <eos>	know ( ursula , samuel ) <eos>
alice throws rachael <eos>	throw ( alice , rachael ) <eos>	throw ( ursula , rachael ) <eos>
alice sees samuel <eos>	see ( alice , samuel ) <eos>	see ( ursula , samuel ) <eos>
alice throws patricia <eos>	throw ( alice , patricia ) <eos>	throw ( ursula , patricia ) <eos>
alice likes zelda <eos>	like ( alice , zelda ) <eos>	like ( ursula , zelda ) <eos>
alice dislikes winnifred <eos>	dislike ( alice , winnifred ) <eos>	dislike ( ursula , winnifred ) <eos>
alice meets neha <eos>	meet ( alice , neha ) <eos>	meet ( winnifred , neha ) <eos>
alice knows ursula <eos>	know ( alice , ursula ) <eos>	know ( ursula , ursula ) <eos>
alice knows zelda <eos>	know ( alice , zelda ) <eos>	know ( ursula , zelda ) <eos>
alice dislikes henry <eos>	dislike ( alice , henry ) <eos>	dislike ( winnifred , henry ) <eos>
alice meets victor <eos>	meet ( alice , victor ) <eos>	meet ( ursula , victor ) <eos>
alice meets winnifred <eos>	meet ( alice , winnifred ) <eos>	meet ( ursula , winnifred ) <eos>
alice notices alice <eos>	notice ( alice , alice ) <eos>	notice ( ursula , alice ) <eos>
alice dislikes lewis <eos>	dislike ( alice , lewis ) <eos>	dislike ( ursula , lewis ) <eos>
alice dislikes patricia <eos>	dislike ( alice , patricia ) <eos>	dislike ( ursula , patricia ) <eos>
alice likes yvette <eos>	like ( alice , yvettte ) <eos>	like ( ursula , yvettte ) <eos>
alice runs <eos>	run ( alice ) <eos>	run ( victor ) <eos>
alice dances <eos>	dance ( alice ) <eos>	dance ( victor ) <eos>
alice flies <eos>	fly ( alice ) <eos>	fly ( victor ) <eos>
alice eats <eos>	eat ( alice ) <eos>	eat ( victor ) <eos>
alice walks <eos>	walk ( alice ) <eos>	walk ( victor ) <eos>
