source	target	prediction
oswald notices winnifred <eos>	notice ( oswald , winnifred ) <eos>	notice ( oswald , winnifred ) <eos>
katherine likes isla <eos>	like ( katherine , isla ) <eos>	like ( katherine , isla ) <eos>
francis likes victor <eos>	like ( francis , victor ) <eos>	like ( francis , victor ) <eos>
zelda throws samuel <eos>	throw ( zelda , samuel ) <eos>	throw ( zelda , samuel ) <eos>
xerxes dislikes rachael <eos>	dislike ( xerxes , rachael ) <eos>	dislike ( xerxes , rachael ) <eos>
rachael throws claire <eos>	throw ( rachael , claire ) <eos>	throw ( rachael , claire ) <eos>
patricia sees margaret <eos>	see ( patricia , margaret ) <eos>	see ( patricia , margaret ) <eos>
john meets oswald <eos>	meet ( john , oswald ) <eos>	meet ( john , oswald ) <eos>
francis meets lewis <eos>	meet ( francis , lewis ) <eos>	meet ( francis , lewis ) <eos>
john notices margaret <eos>	notice ( john , margaret ) <eos>	notice ( john , margaret ) <eos>
katherine notices ursula <eos>	notice ( katherine , ursula ) <eos>	notice ( katherine , ursula ) <eos>
john throws francis <eos>	throw ( john , francis ) <eos>	throw ( john , francis ) <eos>
alice throws ursula <eos>	throw ( alice , ursula ) <eos>	throw ( alice , ursula ) <eos>
neha sees ursula <eos>	see ( neha , ursula ) <eos>	see ( neha , ursula ) <eos>
daniel dislikes henry <eos>	dislike ( daniel , henry ) <eos>	dislike ( daniel , henry ) <eos>
winnifred meets john <eos>	meet ( winnifred , john ) <eos>	meet ( winnifred , john ) <eos>
lewis throws ursula <eos>	throw ( lewis , ursula ) <eos>	throw ( lewis , ursula ) <eos>
katherine throws eliza <eos>	throw ( katherine , eliza ) <eos>	throw ( katherine , eliza ) <eos>
isla knows john <eos>	know ( isla , john ) <eos>	know ( isla , john ) <eos>
alice dislikes herself <eos>	dislike ( alice , alice ) <eos>	dislike ( alice , alice ) <eos>
daniel dislikes rachael <eos>	dislike ( daniel , rachael ) <eos>	dislike ( daniel , rachael ) <eos>
alice likes herself <eos>	like ( alice , alice ) <eos>	like ( alice , alice ) <eos>
patricia sees grace <eos>	see ( patricia , grace ) <eos>	see ( patricia , grace ) <eos>
grace sees isla <eos>	see ( grace , isla ) <eos>	see ( grace , isla ) <eos>
ursula meets eliza <eos>	meet ( ursula , eliza ) <eos>	meet ( ursula , eliza ) <eos>
patricia meets yvette <eos>	meet ( patricia , yvettte ) <eos>	meet ( patricia , yvettte ) <eos>
john meets quinn <eos>	meet ( john , quinn ) <eos>	meet ( john , quinn ) <eos>
neha throws xerxes <eos>	throw ( neha , xerxes ) <eos>	throw ( neha , xerxes ) <eos>
katherine meets grace <eos>	meet ( katherine , grace ) <eos>	meet ( katherine , grace ) <eos>
bob throws samuel <eos>	throw ( bob , samuel ) <eos>	throw ( bob , samuel ) <eos>
zelda dislikes lewis <eos>	dislike ( zelda , lewis ) <eos>	dislike ( zelda , lewis ) <eos>
john meets henry <eos>	meet ( john , henry ) <eos>	meet ( john , henry ) <eos>
margaret knows daniel <eos>	know ( margaret , daniel ) <eos>	know ( margaret , daniel ) <eos>
quinn sees francis <eos>	see ( quinn , francis ) <eos>	see ( quinn , francis ) <eos>
henry knows yvette <eos>	know ( henry , yvettte ) <eos>	know ( henry , yvettte ) <eos>
zelda throws eliza <eos>	throw ( zelda , eliza ) <eos>	throw ( zelda , eliza ) <eos>
john meets tracy <eos>	meet ( john , tracy ) <eos>	meet ( john , tracy ) <eos>
zelda throws oswald <eos>	throw ( zelda , oswald ) <eos>	throw ( zelda , oswald ) <eos>
samuel sees bob <eos>	see ( samuel , bob ) <eos>	see ( samuel , bob ) <eos>
isla notices oswald <eos>	notice ( isla , oswald ) <eos>	notice ( isla , oswald ) <eos>
isla notices daniel <eos>	notice ( isla , daniel ) <eos>	notice ( isla , daniel ) <eos>
zelda likes quinn <eos>	like ( zelda , quinn ) <eos>	like ( zelda , quinn ) <eos>
bob throws isla <eos>	throw ( bob , isla ) <eos>	throw ( bob , isla ) <eos>
margaret likes winnifred <eos>	like ( margaret , winnifred ) <eos>	like ( margaret , winnifred ) <eos>
xerxes likes neha <eos>	like ( xerxes , neha ) <eos>	like ( xerxes , neha ) <eos>
tracy knows rachael <eos>	know ( tracy , rachael ) <eos>	know ( tracy , rachael ) <eos>
zelda throws henry <eos>	throw ( zelda , henry ) <eos>	throw ( zelda , henry ) <eos>
alice meets herself <eos>	meet ( alice , alice ) <eos>	meet ( alice , alice ) <eos>
oswald likes henry <eos>	like ( oswald , henry ) <eos>	like ( oswald , henry ) <eos>
zelda sees john <eos>	see ( zelda , john ) <eos>	see ( zelda , john ) <eos>
grace knows lewis <eos>	know ( grace , lewis ) <eos>	know ( grace , lewis ) <eos>
eliza throws yvette <eos>	throw ( eliza , yvettte ) <eos>	throw ( eliza , yvettte ) <eos>
zelda dislikes margaret <eos>	dislike ( zelda , margaret ) <eos>	dislike ( zelda , margaret ) <eos>
katherine sings <eos>	sing ( katherine ) <eos>	sing ( katherine ) <eos>
isla sleeps <eos>	sleep ( isla ) <eos>	sleep ( isla ) <eos>
margaret walks <eos>	walk ( margaret ) <eos>	walk ( margaret ) <eos>
eliza sings <eos>	sing ( eliza ) <eos>	sing ( eliza ) <eos>
margaret runs <eos>	run ( margaret ) <eos>	run ( margaret ) <eos>
neha throws herself <eos>	throw ( neha , neha ) <eos>	throw ( neha , neha ) <eos>
alice meets quinn <eos>	meet ( alice , quinn ) <eos>	meet ( alice , quinn ) <eos>
katherine dislikes zelda <eos>	dislike ( katherine , zelda ) <eos>	dislike ( katherine , zelda ) <eos>
rachael dislikes tracy <eos>	dislike ( rachael , tracy ) <eos>	dislike ( rachael , tracy ) <eos>
neha sees patricia <eos>	see ( neha , patricia ) <eos>	see ( neha , patricia ) <eos>
john likes lewis <eos>	like ( john , lewis ) <eos>	like ( john , lewis ) <eos>
tracy throws isla <eos>	throw ( tracy , isla ) <eos>	throw ( tracy , isla ) <eos>
zelda meets claire <eos>	meet ( zelda , claire ) <eos>	meet ( zelda , claire ) <eos>
katherine meets claire <eos>	meet ( katherine , claire ) <eos>	meet ( katherine , claire ) <eos>
rachael knows ursula <eos>	know ( rachael , ursula ) <eos>	know ( rachael , ursula ) <eos>
henry knows daniel <eos>	know ( henry , daniel ) <eos>	know ( henry , daniel ) <eos>
quinn dislikes tracy <eos>	dislike ( quinn , tracy ) <eos>	dislike ( quinn , tracy ) <eos>
patricia dislikes ursula <eos>	dislike ( patricia , ursula ) <eos>	dislike ( patricia , ursula ) <eos>
victor meets yvette <eos>	meet ( victor , yvettte ) <eos>	meet ( victor , yvettte ) <eos>
oswald sees eliza <eos>	see ( oswald , eliza ) <eos>	see ( oswald , eliza ) <eos>
samuel likes lewis <eos>	like ( samuel , lewis ) <eos>	like ( samuel , lewis ) <eos>
alice sees lewis <eos>	see ( alice , lewis ) <eos>	see ( alice , lewis ) <eos>
bob meets john <eos>	meet ( bob , john ) <eos>	meet ( bob , john ) <eos>
oswald knows bob <eos>	know ( oswald , bob ) <eos>	know ( oswald , bob ) <eos>
margaret dislikes margaret <eos>	dislike ( margaret , margaret ) <eos>	dislike ( margaret , margaret ) <eos>
tracy knows bob <eos>	know ( tracy , bob ) <eos>	know ( tracy , bob ) <eos>
grace knows isla <eos>	know ( grace , isla ) <eos>	know ( grace , isla ) <eos>
zelda likes eliza <eos>	like ( zelda , eliza ) <eos>	like ( zelda , eliza ) <eos>
ursula sees isla <eos>	see ( ursula , isla ) <eos>	see ( ursula , isla ) <eos>
katherine throws quinn <eos>	throw ( katherine , quinn ) <eos>	throw ( katherine , quinn ) <eos>
alice likes isla <eos>	like ( alice , isla ) <eos>	like ( alice , isla ) <eos>
ursula knows samuel <eos>	know ( ursula , samuel ) <eos>	know ( ursula , samuel ) <eos>
daniel sees tracy <eos>	see ( daniel , tracy ) <eos>	see ( daniel , tracy ) <eos>
neha notices john <eos>	notice ( neha , john ) <eos>	notice ( neha , john ) <eos>
oswald knows yvette <eos>	know ( oswald , yvettte ) <eos>	know ( oswald , yvettte ) <eos>
eliza throws john <eos>	throw ( eliza , john ) <eos>	throw ( eliza , john ) <eos>
patricia likes margaret <eos>	like ( patricia , margaret ) <eos>	like ( patricia , margaret ) <eos>
margaret notices claire <eos>	notice ( margaret , claire ) <eos>	notice ( margaret , claire ) <eos>
margaret throws samuel <eos>	throw ( margaret , samuel ) <eos>	throw ( margaret , samuel ) <eos>
eliza throws winnifred <eos>	throw ( eliza , winnifred ) <eos>	throw ( eliza , winnifred ) <eos>
bob sees eliza <eos>	see ( bob , eliza ) <eos>	see ( bob , eliza ) <eos>
victor sees john <eos>	see ( victor , john ) <eos>	see ( victor , john ) <eos>
yvette meets herself <eos>	meet ( yvettte , yvettte ) <eos>	meet ( yvettte , yvettte ) <eos>
winnifred sees tracy <eos>	see ( winnifred , tracy ) <eos>	see ( winnifred , tracy ) <eos>
xerxes dislikes lewis <eos>	dislike ( xerxes , lewis ) <eos>	dislike ( xerxes , lewis ) <eos>
lewis throws eliza <eos>	throw ( lewis , eliza ) <eos>	throw ( lewis , eliza ) <eos>
alice knows katherine <eos>	know ( alice , katherine ) <eos>	know ( alice , katherine ) <eos>
victor dislikes samuel <eos>	dislike ( victor , samuel ) <eos>	dislike ( victor , samuel ) <eos>
victor notices yvette <eos>	notice ( victor , yvettte ) <eos>	notice ( victor , yvettte ) <eos>
margaret likes daniel <eos>	like ( margaret , daniel ) <eos>	like ( margaret , daniel ) <eos>
victor likes winnifred <eos>	like ( victor , winnifred ) <eos>	like ( victor , winnifred ) <eos>
claire notices john <eos>	notice ( claire , john ) <eos>	notice ( claire , john ) <eos>
eliza sees ursula <eos>	see ( eliza , ursula ) <eos>	see ( eliza , ursula ) <eos>
alice sees ursula <eos>	see ( alice , ursula ) <eos>	see ( alice , ursula ) <eos>
margaret throws francis <eos>	throw ( margaret , francis ) <eos>	throw ( margaret , francis ) <eos>
margaret throws yvette <eos>	throw ( margaret , yvettte ) <eos>	throw ( margaret , yvettte ) <eos>
grace knows neha <eos>	know ( grace , neha ) <eos>	know ( grace , neha ) <eos>
rachael dislikes katherine <eos>	dislike ( rachael , katherine ) <eos>	dislike ( rachael , katherine ) <eos>
claire likes john <eos>	like ( claire , john ) <eos>	like ( claire , john ) <eos>
grace likes patricia <eos>	like ( grace , patricia ) <eos>	like ( grace , patricia ) <eos>
eliza knows henry <eos>	know ( eliza , henry ) <eos>	know ( eliza , henry ) <eos>
daniel dislikes yvette <eos>	dislike ( daniel , yvettte ) <eos>	dislike ( daniel , yvettte ) <eos>
alice meets samuel <eos>	meet ( alice , samuel ) <eos>	meet ( alice , samuel ) <eos>
winnifred likes daniel <eos>	like ( winnifred , daniel ) <eos>	like ( winnifred , daniel ) <eos>
samuel dislikes rachael <eos>	dislike ( samuel , rachael ) <eos>	dislike ( samuel , rachael ) <eos>
grace sees yvette <eos>	see ( grace , yvettte ) <eos>	see ( grace , yvettte ) <eos>
quinn likes tracy <eos>	like ( quinn , tracy ) <eos>	like ( quinn , tracy ) <eos>
tracy likes quinn <eos>	like ( tracy , quinn ) <eos>	like ( tracy , quinn ) <eos>
katherine throws claire <eos>	throw ( katherine , claire ) <eos>	throw ( katherine , claire ) <eos>
katherine throws victor <eos>	throw ( katherine , victor ) <eos>	throw ( katherine , victor ) <eos>
alice notices ursula <eos>	notice ( alice , ursula ) <eos>	notice ( ursula , ursula ) <eos>
victor dislikes ursula <eos>	dislike ( victor , ursula ) <eos>	dislike ( victor , ursula ) <eos>
samuel notices oswald <eos>	notice ( samuel , oswald ) <eos>	notice ( samuel , oswald ) <eos>
alice likes ursula <eos>	like ( alice , ursula ) <eos>	like ( alice , ursula ) <eos>
zelda meets victor <eos>	meet ( zelda , victor ) <eos>	meet ( zelda , victor ) <eos>
eliza likes winnifred <eos>	like ( eliza , winnifred ) <eos>	like ( eliza , winnifred ) <eos>
katherine sees zelda <eos>	see ( katherine , zelda ) <eos>	see ( katherine , zelda ) <eos>
xerxes likes rachael <eos>	like ( xerxes , rachael ) <eos>	like ( xerxes , rachael ) <eos>
winnifred notices victor <eos>	notice ( winnifred , victor ) <eos>	notice ( winnifred , victor ) <eos>
lewis meets oswald <eos>	meet ( lewis , oswald ) <eos>	meet ( lewis , oswald ) <eos>
yvette throws xerxes <eos>	throw ( yvettte , xerxes ) <eos>	throw ( yvettte , xerxes ) <eos>
ursula likes alice <eos>	like ( ursula , alice ) <eos>	like ( ursula , alice ) <eos>
rachael meets katherine <eos>	meet ( rachael , katherine ) <eos>	meet ( rachael , katherine ) <eos>
alice knows daniel <eos>	know ( alice , daniel ) <eos>	know ( alice , daniel ) <eos>
lewis meets victor <eos>	meet ( lewis , victor ) <eos>	meet ( lewis , victor ) <eos>
margaret sees rachael <eos>	see ( margaret , rachael ) <eos>	see ( margaret , rachael ) <eos>
yvette sees oswald <eos>	see ( yvettte , oswald ) <eos>	see ( yvettte , oswald ) <eos>
eliza slumbers <eos>	slumber ( eliza ) <eos>	slumber ( eliza ) <eos>
yvette eats <eos>	eat ( yvettte ) <eos>	dance ( yvettte ) <eos>
patricia dances <eos>	dance ( patricia ) <eos>	sleep ( patricia ) <eos>
alice sees margaret <eos>	see ( alice , margaret ) <eos>	see ( alice , margaret ) <eos>
alice meets john <eos>	meet ( alice , john ) <eos>	meet ( alice , john ) <eos>
xerxes notices katherine <eos>	notice ( xerxes , katherine ) <eos>	notice ( xerxes , katherine ) <eos>
lewis notices margaret <eos>	notice ( lewis , margaret ) <eos>	notice ( lewis , margaret ) <eos>
yvette sees xerxes <eos>	see ( yvettte , xerxes ) <eos>	see ( yvettte , xerxes ) <eos>
alice knows isla <eos>	know ( alice , isla ) <eos>	know ( alice , isla ) <eos>
winnifred likes victor <eos>	like ( winnifred , victor ) <eos>	like ( winnifred , victor ) <eos>
katherine notices patricia <eos>	notice ( katherine , patricia ) <eos>	notice ( katherine , patricia ) <eos>
samuel meets eliza <eos>	meet ( samuel , eliza ) <eos>	meet ( samuel , eliza ) <eos>
zelda throws john <eos>	throw ( zelda , john ) <eos>	throw ( zelda , john ) <eos>
alice notices zelda <eos>	notice ( alice , zelda ) <eos>	notice ( alice , zelda ) <eos>
lewis knows yvette <eos>	know ( lewis , yvettte ) <eos>	know ( lewis , yvettte ) <eos>
eliza sees lewis <eos>	see ( eliza , lewis ) <eos>	see ( eliza , lewis ) <eos>
margaret knows oswald <eos>	know ( margaret , oswald ) <eos>	know ( margaret , oswald ) <eos>
quinn meets margaret <eos>	meet ( quinn , margaret ) <eos>	meet ( quinn , margaret ) <eos>
neha throws samuel <eos>	throw ( neha , samuel ) <eos>	throw ( neha , samuel ) <eos>
katherine knows zelda <eos>	know ( katherine , zelda ) <eos>	know ( katherine , zelda ) <eos>
francis knows quinn <eos>	know ( francis , quinn ) <eos>	know ( francis , quinn ) <eos>
isla dislikes john <eos>	dislike ( isla , john ) <eos>	dislike ( isla , john ) <eos>
katherine throws winnifred <eos>	throw ( katherine , winnifred ) <eos>	throw ( katherine , winnifred ) <eos>
oswald notices victor <eos>	notice ( oswald , victor ) <eos>	notice ( oswald , victor ) <eos>
oswald dislikes himself <eos>	dislike ( oswald , oswald ) <eos>	dislike ( oswald , oswald ) <eos>
isla throws patricia <eos>	throw ( isla , patricia ) <eos>	throw ( isla , patricia ) <eos>
daniel likes margaret <eos>	like ( daniel , margaret ) <eos>	like ( daniel , margaret ) <eos>
winnifred dislikes xerxes <eos>	dislike ( winnifred , xerxes ) <eos>	dislike ( winnifred , xerxes ) <eos>
zelda notices grace <eos>	notice ( zelda , grace ) <eos>	notice ( zelda , grace ) <eos>
quinn throws isla <eos>	throw ( quinn , isla ) <eos>	throw ( quinn , isla ) <eos>
lewis sees winnifred <eos>	see ( lewis , winnifred ) <eos>	see ( lewis , winnifred ) <eos>
isla knows alice <eos>	know ( isla , alice ) <eos>	know ( isla , alice ) <eos>
bob meets eliza <eos>	meet ( bob , eliza ) <eos>	meet ( bob , eliza ) <eos>
isla knows ursula <eos>	know ( isla , ursula ) <eos>	know ( isla , ursula ) <eos>
victor notices xerxes <eos>	notice ( victor , xerxes ) <eos>	notice ( victor , xerxes ) <eos>
ursula sees francis <eos>	see ( ursula , francis ) <eos>	see ( ursula , francis ) <eos>
winnifred knows bob <eos>	know ( winnifred , bob ) <eos>	know ( winnifred , bob ) <eos>
zelda likes henry <eos>	like ( zelda , henry ) <eos>	like ( zelda , henry ) <eos>
bob likes himself <eos>	like ( bob , bob ) <eos>	like ( bob , bob ) <eos>
bob dislikes yvette <eos>	dislike ( bob , yvettte ) <eos>	dislike ( bob , yvettte ) <eos>
daniel likes samuel <eos>	like ( daniel , samuel ) <eos>	like ( daniel , samuel ) <eos>
katherine sees grace <eos>	see ( katherine , grace ) <eos>	see ( katherine , grace ) <eos>
henry knows neha <eos>	know ( henry , neha ) <eos>	know ( henry , neha ) <eos>
samuel knows winnifred <eos>	know ( samuel , winnifred ) <eos>	know ( samuel , winnifred ) <eos>
patricia meets katherine <eos>	meet ( patricia , katherine ) <eos>	meet ( patricia , katherine ) <eos>
claire meets neha <eos>	meet ( claire , neha ) <eos>	meet ( claire , neha ) <eos>
claire knows grace <eos>	know ( claire , grace ) <eos>	know ( claire , grace ) <eos>
lewis throws himself <eos>	throw ( lewis , lewis ) <eos>	throw ( lewis , lewis ) <eos>
francis throws isla <eos>	throw ( francis , isla ) <eos>	throw ( francis , isla ) <eos>
neha throws tracy <eos>	throw ( neha , tracy ) <eos>	throw ( neha , tracy ) <eos>
samuel knows himself <eos>	know ( samuel , samuel ) <eos>	know ( samuel , samuel ) <eos>
zelda dislikes patricia <eos>	dislike ( zelda , patricia ) <eos>	dislike ( zelda , patricia ) <eos>
victor sees lewis <eos>	see ( victor , lewis ) <eos>	see ( victor , lewis ) <eos>
eliza throws xerxes <eos>	throw ( eliza , xerxes ) <eos>	throw ( eliza , xerxes ) <eos>
eliza likes herself <eos>	like ( eliza , eliza ) <eos>	like ( eliza , eliza ) <eos>
samuel dislikes neha <eos>	dislike ( samuel , neha ) <eos>	dislike ( samuel , neha ) <eos>
katherine sees daniel <eos>	see ( katherine , daniel ) <eos>	see ( katherine , daniel ) <eos>
isla dislikes eliza <eos>	dislike ( isla , eliza ) <eos>	dislike ( isla , eliza ) <eos>
bob meets ursula <eos>	meet ( bob , ursula ) <eos>	meet ( bob , ursula ) <eos>
winnifred notices oswald <eos>	notice ( winnifred , oswald ) <eos>	notice ( winnifred , oswald ) <eos>
grace meets oswald <eos>	meet ( grace , oswald ) <eos>	meet ( grace , oswald ) <eos>
john notices grace <eos>	notice ( john , grace ) <eos>	notice ( john , grace ) <eos>
isla sees neha <eos>	see ( isla , neha ) <eos>	see ( isla , neha ) <eos>
bob sings <eos>	sing ( bob ) <eos>	sing ( bob ) <eos>
margaret eats <eos>	eat ( margaret ) <eos>	eat ( margaret ) <eos>
alice sleeps <eos>	sleep ( alice ) <eos>	sleep ( alice ) <eos>
tracy runs <eos>	run ( tracy ) <eos>	run ( tracy ) <eos>
patricia sings <eos>	sing ( patricia ) <eos>	sing ( patricia ) <eos>
winnifred throws ursula <eos>	throw ( winnifred , ursula ) <eos>	throw ( winnifred , ursula ) <eos>
henry likes tracy <eos>	like ( henry , tracy ) <eos>	like ( henry , tracy ) <eos>
grace sees alice <eos>	see ( grace , alice ) <eos>	see ( grace , alice ) <eos>
daniel throws yvette <eos>	throw ( daniel , yvettte ) <eos>	throw ( daniel , yvettte ) <eos>
grace knows winnifred <eos>	know ( grace , winnifred ) <eos>	know ( grace , winnifred ) <eos>
eliza throws ursula <eos>	throw ( eliza , ursula ) <eos>	throw ( eliza , ursula ) <eos>
john throws grace <eos>	throw ( john , grace ) <eos>	throw ( john , grace ) <eos>
victor notices daniel <eos>	notice ( victor , daniel ) <eos>	notice ( victor , daniel ) <eos>
claire dislikes lewis <eos>	dislike ( claire , lewis ) <eos>	dislike ( claire , lewis ) <eos>
ursula knows patricia <eos>	know ( ursula , patricia ) <eos>	know ( ursula , patricia ) <eos>
francis throws rachael <eos>	throw ( francis , rachael ) <eos>	throw ( francis , rachael ) <eos>
alice notices herself <eos>	notice ( alice , alice ) <eos>	notice ( alice , alice ) <eos>
winnifred knows herself <eos>	know ( winnifred , winnifred ) <eos>	know ( winnifred , winnifred ) <eos>
yvette notices bob <eos>	notice ( yvettte , bob ) <eos>	notice ( yvettte , bob ) <eos>
victor notices katherine <eos>	notice ( victor , katherine ) <eos>	notice ( victor , katherine ) <eos>
oswald knows grace <eos>	know ( oswald , grace ) <eos>	know ( oswald , grace ) <eos>
samuel notices eliza <eos>	notice ( samuel , eliza ) <eos>	notice ( samuel , eliza ) <eos>
quinn meets yvette <eos>	meet ( quinn , yvettte ) <eos>	meet ( quinn , yvettte ) <eos>
winnifred sees isla <eos>	see ( winnifred , isla ) <eos>	see ( winnifred , isla ) <eos>
zelda knows herself <eos>	know ( zelda , zelda ) <eos>	know ( zelda , zelda ) <eos>
quinn knows tracy <eos>	know ( quinn , tracy ) <eos>	know ( quinn , tracy ) <eos>
victor meets claire <eos>	meet ( victor , claire ) <eos>	meet ( victor , claire ) <eos>
yvette likes katherine <eos>	like ( yvettte , katherine ) <eos>	like ( yvettte , katherine ) <eos>
henry throws patricia <eos>	throw ( henry , patricia ) <eos>	throw ( henry , patricia ) <eos>
daniel meets rachael <eos>	meet ( daniel , rachael ) <eos>	meet ( daniel , rachael ) <eos>
oswald meets bob <eos>	meet ( oswald , bob ) <eos>	meet ( oswald , bob ) <eos>
alice likes claire <eos>	like ( alice , claire ) <eos>	like ( alice , claire ) <eos>
francis sees patricia <eos>	see ( francis , patricia ) <eos>	see ( francis , patricia ) <eos>
grace knows katherine <eos>	know ( grace , katherine ) <eos>	know ( grace , katherine ) <eos>
claire throws tracy <eos>	throw ( claire , tracy ) <eos>	throw ( claire , tracy ) <eos>
xerxes likes himself <eos>	like ( xerxes , xerxes ) <eos>	like ( xerxes , xerxes ) <eos>
margaret likes alice <eos>	like ( margaret , alice ) <eos>	like ( margaret , alice ) <eos>
francis notices francis <eos>	notice ( francis , francis ) <eos>	notice ( francis , francis ) <eos>
henry throws winnifred <eos>	throw ( henry , winnifred ) <eos>	throw ( henry , winnifred ) <eos>
isla throws samuel <eos>	throw ( isla , samuel ) <eos>	throw ( isla , samuel ) <eos>
neha meets yvette <eos>	meet ( neha , yvettte ) <eos>	meet ( neha , yvettte ) <eos>
rachael sees tracy <eos>	see ( rachael , tracy ) <eos>	see ( rachael , tracy ) <eos>
neha notices yvette <eos>	notice ( neha , yvettte ) <eos>	notice ( neha , yvettte ) <eos>
neha knows claire <eos>	know ( neha , claire ) <eos>	know ( neha , claire ) <eos>
john dislikes isla <eos>	dislike ( john , isla ) <eos>	dislike ( john , isla ) <eos>
neha throws eliza <eos>	throw ( neha , eliza ) <eos>	throw ( neha , eliza ) <eos>
zelda sees patricia <eos>	see ( zelda , patricia ) <eos>	see ( zelda , patricia ) <eos>
grace notices tracy <eos>	notice ( grace , tracy ) <eos>	notice ( grace , tracy ) <eos>
margaret sees bob <eos>	see ( margaret , bob ) <eos>	see ( margaret , bob ) <eos>
grace meets eliza <eos>	meet ( grace , eliza ) <eos>	meet ( grace , eliza ) <eos>
samuel meets neha <eos>	meet ( samuel , neha ) <eos>	meet ( samuel , neha ) <eos>
eliza knows xerxes <eos>	know ( eliza , xerxes ) <eos>	know ( eliza , xerxes ) <eos>
xerxes dislikes eliza <eos>	dislike ( xerxes , eliza ) <eos>	dislike ( xerxes , eliza ) <eos>
alice meets eliza <eos>	meet ( alice , eliza ) <eos>	meet ( alice , eliza ) <eos>
eliza notices francis <eos>	notice ( eliza , francis ) <eos>	notice ( eliza , francis ) <eos>
rachael sees neha <eos>	see ( rachael , neha ) <eos>	see ( rachael , neha ) <eos>
patricia notices daniel <eos>	notice ( patricia , daniel ) <eos>	notice ( patricia , daniel ) <eos>
bob knows quinn <eos>	know ( bob , quinn ) <eos>	know ( bob , quinn ) <eos>
tracy sees alice <eos>	see ( tracy , alice ) <eos>	see ( tracy , alice ) <eos>
lewis knows katherine <eos>	know ( lewis , katherine ) <eos>	know ( lewis , katherine ) <eos>
katherine knows eliza <eos>	know ( katherine , eliza ) <eos>	know ( katherine , eliza ) <eos>
margaret likes katherine <eos>	like ( margaret , katherine ) <eos>	like ( margaret , katherine ) <eos>
quinn notices john <eos>	notice ( quinn , john ) <eos>	notice ( quinn , john ) <eos>
patricia throws john <eos>	throw ( patricia , john ) <eos>	throw ( patricia , john ) <eos>
winnifred notices eliza <eos>	notice ( winnifred , eliza ) <eos>	notice ( winnifred , eliza ) <eos>
samuel meets claire <eos>	meet ( samuel , claire ) <eos>	meet ( samuel , claire ) <eos>
tracy dislikes ursula <eos>	dislike ( tracy , ursula ) <eos>	dislike ( tracy , ursula ) <eos>
yvette throws isla <eos>	throw ( yvettte , isla ) <eos>	throw ( yvettte , isla ) <eos>
victor knows patricia <eos>	know ( victor , patricia ) <eos>	know ( victor , patricia ) <eos>
xerxes notices ursula <eos>	notice ( xerxes , ursula ) <eos>	notice ( xerxes , ursula ) <eos>
francis likes yvette <eos>	like ( francis , yvettte ) <eos>	like ( francis , yvettte ) <eos>
isla knows francis <eos>	know ( isla , francis ) <eos>	know ( isla , francis ) <eos>
yvette knows tracy <eos>	know ( yvettte , tracy ) <eos>	know ( yvettte , tracy ) <eos>
