source	target	prediction
oswald knows alice <eos>	know ( oswald , alice ) <eos>	know ( oswald , tracy ) <eos>
claire sees alice <eos>	see ( claire , alice ) <eos>	see ( claire , margaret ) <eos>
patricia knows alice <eos>	know ( patricia , alice ) <eos>	know ( patricia , yvettte ) <eos>
rachael dislikes alice <eos>	dislike ( rachael , alice ) <eos>	dislike ( rachael , margaret ) <eos>
zelda throws alice <eos>	throw ( zelda , alice ) <eos>	throw ( zelda , margaret ) <eos>
winnifred knows alice <eos>	know ( winnifred , alice ) <eos>	know ( winnifred , margaret ) <eos>
zelda knows alice <eos>	know ( zelda , alice ) <eos>	know ( zelda , isla ) <eos>
tracy notices alice <eos>	notice ( tracy , alice ) <eos>	notice ( tracy , tracy ) <eos>
henry knows alice <eos>	know ( henry , alice ) <eos>	know ( henry , isla ) <eos>
victor dislikes alice <eos>	dislike ( victor , alice ) <eos>	dislike ( victor , isla ) <eos>
isla sees alice <eos>	see ( isla , alice ) <eos>	see ( isla , patricia ) <eos>
isla dislikes alice <eos>	dislike ( isla , alice ) <eos>	dislike ( isla , isla ) <eos>
katherine sees alice <eos>	see ( katherine , alice ) <eos>	see ( katherine , margaret ) <eos>
john knows alice <eos>	know ( john , alice ) <eos>	know ( john , isla ) <eos>
grace knows alice <eos>	know ( grace , alice ) <eos>	know ( grace , grace ) <eos>
victor throws alice <eos>	throw ( victor , alice ) <eos>	throw ( victor , tracy ) <eos>
yvette meets alice <eos>	meet ( yvettte , alice ) <eos>	meet ( yvettte , yvettte ) <eos>
quinn throws alice <eos>	throw ( quinn , alice ) <eos>	throw ( quinn , margaret ) <eos>
francis throws alice <eos>	throw ( francis , alice ) <eos>	throw ( francis , margaret ) <eos>
samuel meets alice <eos>	meet ( samuel , alice ) <eos>	meet ( samuel , daniel ) <eos>
victor notices alice <eos>	notice ( victor , alice ) <eos>	notice ( victor , alice ) <eos>
isla meets alice <eos>	meet ( isla , alice ) <eos>	meet ( isla , margaret ) <eos>
claire dislikes alice <eos>	dislike ( claire , alice ) <eos>	dislike ( claire , margaret ) <eos>
victor likes alice <eos>	like ( victor , alice ) <eos>	like ( victor , isla ) <eos>
ursula sees alice <eos>	see ( ursula , alice ) <eos>	see ( ursula , margaret ) <eos>
francis meets alice <eos>	meet ( francis , alice ) <eos>	meet ( francis , francis ) <eos>
samuel throws alice <eos>	throw ( samuel , alice ) <eos>	throw ( samuel , daniel ) <eos>
xerxes knows alice <eos>	know ( xerxes , alice ) <eos>	know ( xerxes , xerxes ) <eos>
grace sees alice <eos>	see ( grace , alice ) <eos>	see ( grace , margaret ) <eos>
grace likes alice <eos>	like ( grace , alice ) <eos>	like ( grace , margaret ) <eos>
bob notices alice <eos>	notice ( bob , alice ) <eos>	notice ( bob , margaret ) <eos>
oswald throws alice <eos>	throw ( oswald , alice ) <eos>	throw ( oswald , tracy ) <eos>
tracy dislikes alice <eos>	dislike ( tracy , alice ) <eos>	dislike ( tracy , tracy ) <eos>
oswald notices alice <eos>	notice ( oswald , alice ) <eos>	notice ( oswald , tracy ) <eos>
winnifred likes alice <eos>	like ( winnifred , alice ) <eos>	like ( winnifred , margaret ) <eos>
oswald dislikes alice <eos>	dislike ( oswald , alice ) <eos>	dislike ( oswald , tracy ) <eos>
grace meets alice <eos>	meet ( grace , alice ) <eos>	meet ( grace , margaret ) <eos>
yvette dislikes alice <eos>	dislike ( yvettte , alice ) <eos>	dislike ( yvettte , yvettte ) <eos>
quinn likes alice <eos>	like ( quinn , alice ) <eos>	like ( quinn , tracy ) <eos>
margaret meets alice <eos>	meet ( margaret , alice ) <eos>	meet ( margaret , margaret ) <eos>
lewis throws alice <eos>	throw ( lewis , alice ) <eos>	throw ( lewis , margaret ) <eos>
rachael notices alice <eos>	notice ( rachael , alice ) <eos>	notice ( rachael , margaret ) <eos>
daniel dislikes alice <eos>	dislike ( daniel , alice ) <eos>	dislike ( daniel , margaret ) <eos>
lewis dislikes alice <eos>	dislike ( lewis , alice ) <eos>	dislike ( lewis , margaret ) <eos>
patricia meets alice <eos>	meet ( patricia , alice ) <eos>	meet ( patricia , patricia ) <eos>
patricia notices alice <eos>	notice ( patricia , alice ) <eos>	notice ( patricia , yvettte ) <eos>
tracy meets alice <eos>	meet ( tracy , alice ) <eos>	meet ( tracy , tracy ) <eos>
winnifred notices alice <eos>	notice ( winnifred , alice ) <eos>	notice ( winnifred , margaret ) <eos>
neha knows alice <eos>	know ( neha , alice ) <eos>	know ( neha , neha ) <eos>
daniel throws alice <eos>	throw ( daniel , alice ) <eos>	throw ( daniel , margaret ) <eos>
john meets alice <eos>	meet ( john , alice ) <eos>	meet ( john , margaret ) <eos>
zelda likes alice <eos>	like ( zelda , alice ) <eos>	like ( zelda , margaret ) <eos>
bob dislikes alice <eos>	dislike ( bob , alice ) <eos>	dislike ( bob , bob ) <eos>
bob sees alice <eos>	see ( bob , alice ) <eos>	see ( bob , bob ) <eos>
samuel dislikes alice <eos>	dislike ( samuel , alice ) <eos>	dislike ( victor , eliza ) <eos>
henry throws alice <eos>	throw ( henry , alice ) <eos>	throw ( henry , margaret ) <eos>
katherine meets alice <eos>	meet ( katherine , alice ) <eos>	meet ( katherine , margaret ) <eos>
neha notices alice <eos>	notice ( neha , alice ) <eos>	notice ( neha , margaret ) <eos>
claire throws alice <eos>	throw ( claire , alice ) <eos>	throw ( claire , margaret ) <eos>
eliza dislikes alice <eos>	dislike ( eliza , alice ) <eos>	dislike ( eliza , margaret ) <eos>
henry meets alice <eos>	meet ( henry , alice ) <eos>	meet ( henry , margaret ) <eos>
margaret dislikes alice <eos>	dislike ( margaret , alice ) <eos>	dislike ( margaret , margaret ) <eos>
ursula dislikes alice <eos>	dislike ( ursula , alice ) <eos>	dislike ( ursula , margaret ) <eos>
alice throws alice <eos>	throw ( alice , alice ) <eos>	throw ( alice , alice ) <eos>
samuel likes alice <eos>	like ( samuel , alice ) <eos>	like ( samuel , isla ) <eos>
quinn notices alice <eos>	notice ( quinn , alice ) <eos>	notice ( quinn , tracy ) <eos>
quinn sees alice <eos>	see ( quinn , alice ) <eos>	see ( quinn , claire ) <eos>
neha likes alice <eos>	like ( neha , alice ) <eos>	like ( neha , margaret ) <eos>
lewis meets alice <eos>	meet ( lewis , alice ) <eos>	meet ( lewis , margaret ) <eos>
quinn dislikes alice <eos>	dislike ( quinn , alice ) <eos>	dislike ( quinn , margaret ) <eos>
patricia throws alice <eos>	throw ( patricia , alice ) <eos>	throw ( patricia , xerxes ) <eos>
oswald sees alice <eos>	see ( oswald , alice ) <eos>	see ( oswald , oswald ) <eos>
xerxes meets alice <eos>	meet ( xerxes , alice ) <eos>	meet ( xerxes , xerxes ) <eos>
lewis sees alice <eos>	see ( lewis , alice ) <eos>	see ( lewis , margaret ) <eos>
eliza sees alice <eos>	see ( eliza , alice ) <eos>	see ( eliza , eliza ) <eos>
lewis likes alice <eos>	like ( lewis , alice ) <eos>	like ( lewis , lewis ) <eos>
rachael throws alice <eos>	throw ( rachael , alice ) <eos>	throw ( rachael , margaret ) <eos>
patricia sees alice <eos>	see ( patricia , alice ) <eos>	see ( patricia , patricia ) <eos>
yvette knows alice <eos>	know ( yvettte , alice ) <eos>	know ( yvettte , yvettte ) <eos>
margaret throws alice <eos>	throw ( margaret , alice ) <eos>	throw ( margaret , margaret ) <eos>
oswald meets alice <eos>	meet ( oswald , alice ) <eos>	meet ( oswald , tracy ) <eos>
xerxes sees alice <eos>	see ( xerxes , alice ) <eos>	see ( xerxes , xerxes ) <eos>
daniel notices alice <eos>	notice ( daniel , alice ) <eos>	notice ( daniel , margaret ) <eos>
winnifred sees alice <eos>	see ( winnifred , alice ) <eos>	see ( winnifred , margaret ) <eos>
patricia likes alice <eos>	like ( patricia , alice ) <eos>	like ( patricia , yvettte ) <eos>
francis notices alice <eos>	notice ( francis , alice ) <eos>	notice ( francis , margaret ) <eos>
margaret notices alice <eos>	notice ( margaret , alice ) <eos>	notice ( margaret , margaret ) <eos>
victor sees alice <eos>	see ( victor , alice ) <eos>	see ( alice , victor ) <eos>
alice sees alice <eos>	see ( alice , alice ) <eos>	see ( alice , alice ) <eos>
francis likes alice <eos>	like ( francis , alice ) <eos>	like ( francis , margaret ) <eos>
neha meets alice <eos>	meet ( neha , alice ) <eos>	meet ( neha , neha ) <eos>
zelda meets alice <eos>	meet ( zelda , alice ) <eos>	meet ( zelda , zelda ) <eos>
winnifred meets alice <eos>	meet ( winnifred , alice ) <eos>	meet ( winnifred , margaret ) <eos>
daniel meets alice <eos>	meet ( daniel , alice ) <eos>	meet ( daniel , margaret ) <eos>
daniel sees alice <eos>	see ( daniel , alice ) <eos>	see ( daniel , daniel ) <eos>
rachael meets alice <eos>	meet ( rachael , alice ) <eos>	meet ( rachael , margaret ) <eos>
alice likes alice <eos>	like ( alice , alice ) <eos>	like ( alice , margaret ) <eos>
tracy sees alice <eos>	see ( tracy , alice ) <eos>	see ( tracy , tracy ) <eos>
bob meets alice <eos>	meet ( bob , alice ) <eos>	meet ( bob , margaret ) <eos>
margaret knows alice <eos>	know ( margaret , alice ) <eos>	know ( margaret , margaret ) <eos>
grace dislikes alice <eos>	dislike ( grace , alice ) <eos>	dislike ( grace , margaret ) <eos>
neha throws alice <eos>	throw ( neha , alice ) <eos>	throw ( neha , margaret ) <eos>
yvette notices alice <eos>	notice ( yvettte , alice ) <eos>	notice ( yvettte , yvettte ) <eos>
henry sees alice <eos>	see ( henry , alice ) <eos>	see ( henry , isla ) <eos>
neha dislikes alice <eos>	dislike ( neha , alice ) <eos>	dislike ( alice , neha ) <eos>
ursula likes alice <eos>	like ( ursula , alice ) <eos>	like ( ursula , margaret ) <eos>
henry likes alice <eos>	like ( henry , alice ) <eos>	like ( henry , isla ) <eos>
tracy likes alice <eos>	like ( tracy , alice ) <eos>	like ( tracy , tracy ) <eos>
john notices alice <eos>	notice ( john , alice ) <eos>	notice ( john , tracy ) <eos>
patricia dislikes alice <eos>	dislike ( patricia , alice ) <eos>	dislike ( patricia , margaret ) <eos>
bob likes alice <eos>	like ( bob , alice ) <eos>	like ( bob , margaret ) <eos>
tracy throws alice <eos>	throw ( tracy , alice ) <eos>	throw ( tracy , margaret ) <eos>
xerxes throws alice <eos>	throw ( xerxes , alice ) <eos>	throw ( xerxes , xerxes ) <eos>
zelda dislikes alice <eos>	dislike ( zelda , alice ) <eos>	dislike ( zelda , xerxes ) <eos>
katherine throws alice <eos>	throw ( katherine , alice ) <eos>	throw ( katherine , margaret ) <eos>
ursula notices alice <eos>	notice ( ursula , alice ) <eos>	notice ( ursula , margaret ) <eos>
katherine likes alice <eos>	like ( katherine , alice ) <eos>	like ( katherine , margaret ) <eos>
rachael sees alice <eos>	see ( rachael , alice ) <eos>	see ( rachael , margaret ) <eos>
rachael likes alice <eos>	like ( rachael , alice ) <eos>	like ( rachael , margaret ) <eos>
claire meets alice <eos>	meet ( claire , alice ) <eos>	meet ( claire , daniel ) <eos>
margaret sees alice <eos>	see ( margaret , alice ) <eos>	see ( alice , margaret ) <eos>
rachael knows alice <eos>	know ( rachael , alice ) <eos>	know ( rachael , margaret ) <eos>
margaret likes alice <eos>	like ( margaret , alice ) <eos>	like ( margaret , margaret ) <eos>
samuel knows alice <eos>	know ( samuel , alice ) <eos>	know ( samuel , isla ) <eos>
lewis notices alice <eos>	notice ( lewis , alice ) <eos>	notice ( lewis , margaret ) <eos>
eliza likes alice <eos>	like ( eliza , alice ) <eos>	like ( eliza , isla ) <eos>
eliza throws alice <eos>	throw ( eliza , alice ) <eos>	throw ( eliza , margaret ) <eos>
bob throws alice <eos>	throw ( bob , alice ) <eos>	throw ( bob , bob ) <eos>
alice notices alice <eos>	notice ( alice , alice ) <eos>	notice ( alice , margaret ) <eos>
samuel sees alice <eos>	see ( samuel , alice ) <eos>	see ( samuel , samuel ) <eos>
alice knows alice <eos>	know ( alice , alice ) <eos>	know ( alice , margaret ) <eos>
neha sees alice <eos>	see ( neha , alice ) <eos>	see ( neha , neha ) <eos>
bob knows alice <eos>	know ( bob , alice ) <eos>	know ( bob , margaret ) <eos>
xerxes notices alice <eos>	notice ( xerxes , alice ) <eos>	notice ( xerxes , xerxes ) <eos>
claire notices alice <eos>	notice ( claire , alice ) <eos>	notice ( claire , margaret ) <eos>
henry dislikes alice <eos>	dislike ( henry , alice ) <eos>	dislike ( henry , isla ) <eos>
zelda notices alice <eos>	notice ( zelda , alice ) <eos>	notice ( zelda , xerxes ) <eos>
daniel knows alice <eos>	know ( daniel , alice ) <eos>	know ( daniel , margaret ) <eos>
zelda sees alice <eos>	see ( zelda , alice ) <eos>	see ( zelda , zelda ) <eos>
francis knows alice <eos>	know ( francis , alice ) <eos>	know ( francis , margaret ) <eos>
claire likes alice <eos>	like ( claire , alice ) <eos>	like ( claire , margaret ) <eos>
isla throws alice <eos>	throw ( isla , alice ) <eos>	throw ( isla , margaret ) <eos>
alice dislikes alice <eos>	dislike ( alice , alice ) <eos>	dislike ( alice , isla ) <eos>
isla notices alice <eos>	notice ( isla , alice ) <eos>	notice ( isla , isla ) <eos>
henry notices alice <eos>	notice ( henry , alice ) <eos>	notice ( henry , isla ) <eos>
winnifred dislikes alice <eos>	dislike ( winnifred , alice ) <eos>	dislike ( winnifred , margaret ) <eos>
yvette throws alice <eos>	throw ( yvettte , alice ) <eos>	throw ( yvettte , yvettte ) <eos>
katherine dislikes alice <eos>	dislike ( katherine , alice ) <eos>	dislike ( katherine , margaret ) <eos>
katherine notices alice <eos>	notice ( katherine , alice ) <eos>	notice ( katherine , margaret ) <eos>
eliza knows alice <eos>	know ( eliza , alice ) <eos>	know ( eliza , isla ) <eos>
claire knows alice <eos>	know ( claire , alice ) <eos>	know ( claire , margaret ) <eos>
francis dislikes alice <eos>	dislike ( francis , alice ) <eos>	dislike ( francis , margaret ) <eos>
grace notices alice <eos>	notice ( grace , alice ) <eos>	notice ( grace , margaret ) <eos>
