source	target	prediction
alice knows katherine <eos>	know ( alice , katherine ) <eos>	know ( katherine , katherine ) <eos>
alice knows xerxes <eos>	know ( alice , xerxes ) <eos>	know ( xerxes , xerxes ) <eos>
alice likes katherine <eos>	like ( alice , katherine ) <eos>	like ( katherine , alice ) <eos>
alice dislikes bob <eos>	dislike ( alice , bob ) <eos>	dislike ( bob , alice ) <eos>
alice throws patricia <eos>	throw ( alice , patricia ) <eos>	throw ( patricia , patricia ) <eos>
alice notices claire <eos>	notice ( alice , claire ) <eos>	notice ( claire , claire ) <eos>
alice throws john <eos>	throw ( alice , john ) <eos>	throw ( john , john ) <eos>
alice dislikes quinn <eos>	dislike ( alice , quinn ) <eos>	dislike ( quinn , quinn ) <eos>
alice notices herself <eos>	notice ( alice , alice ) <eos>	notice ( patricia , alice ) <eos>
alice sees katherine <eos>	see ( alice , katherine ) <eos>	see ( katherine , alice ) <eos>
alice notices isla <eos>	notice ( alice , isla ) <eos>	notice ( isla , isla ) <eos>
alice knows quinn <eos>	know ( alice , quinn ) <eos>	know ( quinn , quinn ) <eos>
alice sees rachael <eos>	see ( alice , rachael ) <eos>	see ( alice , alice ) <eos>
alice likes zelda <eos>	like ( alice , zelda ) <eos>	like ( zelda , alice ) <eos>
alice notices eliza <eos>	notice ( alice , eliza ) <eos>	notice ( eliza , eliza ) <eos>
alice dislikes ursula <eos>	dislike ( alice , ursula ) <eos>	dislike ( ursula , ursula ) <eos>
alice notices ursula <eos>	notice ( alice , ursula ) <eos>	notice ( ursula , ursula ) <eos>
alice dislikes margaret <eos>	dislike ( alice , margaret ) <eos>	dislike ( margaret , margaret ) <eos>
alice dislikes lewis <eos>	dislike ( alice , lewis ) <eos>	dislike ( lewis , lewis ) <eos>
alice likes neha <eos>	like ( alice , neha ) <eos>	like ( neha , neha ) <eos>
alice likes winnifred <eos>	like ( alice , winnifred ) <eos>	like ( winnifred , winnifred ) <eos>
alice notices henry <eos>	notice ( alice , henry ) <eos>	notice ( henry , alice ) <eos>
alice dislikes herself <eos>	dislike ( alice , alice ) <eos>	dislike ( patricia , alice ) <eos>
alice notices katherine <eos>	notice ( alice , katherine ) <eos>	notice ( katherine , katherine ) <eos>
alice sees daniel <eos>	see ( alice , daniel ) <eos>	see ( daniel , alice ) <eos>
alice dislikes john <eos>	dislike ( alice , john ) <eos>	dislike ( john , john ) <eos>
alice sees victor <eos>	see ( alice , victor ) <eos>	see ( victor , alice ) <eos>
alice sees eliza <eos>	see ( alice , eliza ) <eos>	see ( eliza , alice ) <eos>
alice knows neha <eos>	know ( alice , neha ) <eos>	know ( yvettte , neha ) <eos>
alice dislikes katherine <eos>	dislike ( alice , katherine ) <eos>	dislike ( katherine , katherine ) <eos>
alice likes xerxes <eos>	like ( alice , xerxes ) <eos>	like ( xerxes , xerxes ) <eos>
alice notices margaret <eos>	notice ( alice , margaret ) <eos>	notice ( margaret , margaret ) <eos>
alice meets bob <eos>	meet ( alice , bob ) <eos>	meet ( bob , bob ) <eos>
alice meets yvette <eos>	meet ( alice , yvettte ) <eos>	meet ( yvettte , yvettte ) <eos>
alice throws herself <eos>	throw ( alice , alice ) <eos>	throw ( patricia , zelda ) <eos>
alice dislikes xerxes <eos>	dislike ( alice , xerxes ) <eos>	dislike ( xerxes , xerxes ) <eos>
alice dislikes daniel <eos>	dislike ( alice , daniel ) <eos>	dislike ( daniel , daniel ) <eos>
alice throws isla <eos>	throw ( alice , isla ) <eos>	throw ( isla , isla ) <eos>
alice knows lewis <eos>	know ( alice , lewis ) <eos>	know ( lewis , lewis ) <eos>
alice meets isla <eos>	meet ( alice , isla ) <eos>	meet ( isla , isla ) <eos>
alice dislikes francis <eos>	dislike ( alice , francis ) <eos>	dislike ( francis , alice ) <eos>
alice meets neha <eos>	meet ( alice , neha ) <eos>	meet ( neha , neha ) <eos>
alice meets xerxes <eos>	meet ( alice , xerxes ) <eos>	meet ( xerxes , xerxes ) <eos>
alice knows bob <eos>	know ( alice , bob ) <eos>	know ( bob , alice ) <eos>
alice sees patricia <eos>	see ( alice , patricia ) <eos>	see ( patricia , patricia ) <eos>
alice throws quinn <eos>	throw ( alice , quinn ) <eos>	throw ( quinn , quinn ) <eos>
alice dances <eos>	dance ( alice ) <eos>	dance ( alice ) <eos>
alice sings <eos>	sing ( alice ) <eos>	sing ( alice ) <eos>
alice flies <eos>	fly ( alice ) <eos>	fly ( alice ) <eos>
alice notices zelda <eos>	notice ( alice , zelda ) <eos>	notice ( zelda , alice ) <eos>
alice dislikes neha <eos>	dislike ( alice , neha ) <eos>	dislike ( daniel , neha ) <eos>
alice likes john <eos>	like ( alice , john ) <eos>	like ( john , john ) <eos>
alice sees margaret <eos>	see ( alice , margaret ) <eos>	see ( margaret , alice ) <eos>
alice throws daniel <eos>	throw ( alice , daniel ) <eos>	throw ( daniel , daniel ) <eos>
alice throws margaret <eos>	throw ( alice , margaret ) <eos>	throw ( margaret , margaret ) <eos>
alice knows oswald <eos>	know ( alice , oswald ) <eos>	know ( oswald , oswald ) <eos>
alice notices neha <eos>	notice ( alice , neha ) <eos>	notice ( lewis , alice ) <eos>
alice sees isla <eos>	see ( alice , isla ) <eos>	see ( isla , alice ) <eos>
alice dislikes alice <eos>	dislike ( alice , alice ) <eos>	dislike ( alice , alice ) <eos>
alice sees neha <eos>	see ( alice , neha ) <eos>	see ( neha , alice ) <eos>
alice dislikes winnifred <eos>	dislike ( alice , winnifred ) <eos>	dislike ( winnifred , winnifred ) <eos>
alice dislikes tracy <eos>	dislike ( alice , tracy ) <eos>	dislike ( tracy , alice ) <eos>
alice meets tracy <eos>	meet ( alice , tracy ) <eos>	meet ( tracy , tracy ) <eos>
alice throws lewis <eos>	throw ( alice , lewis ) <eos>	throw ( lewis , lewis ) <eos>
alice knows isla <eos>	know ( alice , isla ) <eos>	know ( isla , isla ) <eos>
alice meets zelda <eos>	meet ( alice , zelda ) <eos>	meet ( zelda , zelda ) <eos>
alice sees lewis <eos>	see ( alice , lewis ) <eos>	see ( lewis , alice ) <eos>
alice meets quinn <eos>	meet ( alice , quinn ) <eos>	meet ( quinn , quinn ) <eos>
alice sees zelda <eos>	see ( alice , zelda ) <eos>	see ( zelda , alice ) <eos>
alice meets francis <eos>	meet ( alice , francis ) <eos>	meet ( francis , francis ) <eos>
alice likes rachael <eos>	like ( alice , rachael ) <eos>	like ( rachael , rachael ) <eos>
alice sees herself <eos>	see ( alice , alice ) <eos>	see ( alice , alice ) <eos>
alice sees john <eos>	see ( alice , john ) <eos>	see ( john , john ) <eos>
alice meets samuel <eos>	meet ( alice , samuel ) <eos>	meet ( samuel , samuel ) <eos>
alice likes patricia <eos>	like ( alice , patricia ) <eos>	like ( patricia , patricia ) <eos>
alice sees claire <eos>	see ( alice , claire ) <eos>	see ( claire , alice ) <eos>
alice dislikes victor <eos>	dislike ( alice , victor ) <eos>	dislike ( victor , alice ) <eos>
alice likes quinn <eos>	like ( alice , quinn ) <eos>	like ( quinn , quinn ) <eos>
alice notices tracy <eos>	notice ( alice , tracy ) <eos>	notice ( tracy , tracy ) <eos>
alice knows john <eos>	know ( alice , john ) <eos>	know ( john , john ) <eos>
alice meets oswald <eos>	meet ( alice , oswald ) <eos>	meet ( oswald , oswald ) <eos>
alice meets victor <eos>	meet ( alice , victor ) <eos>	meet ( victor , victor ) <eos>
alice knows tracy <eos>	know ( alice , tracy ) <eos>	know ( tracy , alice ) <eos>
alice throws katherine <eos>	throw ( alice , katherine ) <eos>	throw ( katherine , katherine ) <eos>
alice dislikes eliza <eos>	dislike ( alice , eliza ) <eos>	dislike ( eliza , alice ) <eos>
alice sees francis <eos>	see ( alice , francis ) <eos>	see ( francis , alice ) <eos>
alice likes bob <eos>	like ( alice , bob ) <eos>	like ( bob , alice ) <eos>
alice dislikes patricia <eos>	dislike ( alice , patricia ) <eos>	dislike ( patricia , patricia ) <eos>
alice likes victor <eos>	like ( alice , victor ) <eos>	like ( victor , alice ) <eos>
alice throws alice <eos>	throw ( alice , alice ) <eos>	throw ( alice , alice ) <eos>
alice notices winnifred <eos>	notice ( alice , winnifred ) <eos>	notice ( winnifred , winnifred ) <eos>
alice meets margaret <eos>	meet ( alice , margaret ) <eos>	meet ( margaret , margaret ) <eos>
alice knows ursula <eos>	know ( alice , ursula ) <eos>	know ( ursula , ursula ) <eos>
alice notices xerxes <eos>	notice ( alice , xerxes ) <eos>	notice ( xerxes , xerxes ) <eos>
alice notices yvette <eos>	notice ( alice , yvettte ) <eos>	notice ( yvettte , yvettte ) <eos>
alice likes daniel <eos>	like ( alice , daniel ) <eos>	like ( daniel , daniel ) <eos>
alice meets claire <eos>	meet ( alice , claire ) <eos>	meet ( claire , claire ) <eos>
alice dislikes oswald <eos>	dislike ( alice , oswald ) <eos>	dislike ( oswald , oswald ) <eos>
alice meets winnifred <eos>	meet ( alice , winnifred ) <eos>	meet ( winnifred , winnifred ) <eos>
alice sees xerxes <eos>	see ( alice , xerxes ) <eos>	see ( xerxes , xerxes ) <eos>
alice notices francis <eos>	notice ( alice , francis ) <eos>	notice ( francis , francis ) <eos>
alice notices daniel <eos>	notice ( alice , daniel ) <eos>	notice ( daniel , daniel ) <eos>
alice throws oswald <eos>	throw ( alice , oswald ) <eos>	throw ( oswald , oswald ) <eos>
alice notices alice <eos>	notice ( alice , alice ) <eos>	notice ( alice , alice ) <eos>
alice likes tracy <eos>	like ( alice , tracy ) <eos>	like ( tracy , tracy ) <eos>
alice meets ursula <eos>	meet ( alice , ursula ) <eos>	meet ( ursula , ursula ) <eos>
alice meets rachael <eos>	meet ( alice , rachael ) <eos>	meet ( rachael , rachael ) <eos>
alice knows alice <eos>	know ( alice , alice ) <eos>	know ( alice , alice ) <eos>
alice knows grace <eos>	know ( alice , grace ) <eos>	know ( grace , grace ) <eos>
alice knows daniel <eos>	know ( alice , daniel ) <eos>	know ( daniel , daniel ) <eos>
alice knows zelda <eos>	know ( alice , zelda ) <eos>	know ( zelda , alice ) <eos>
alice notices grace <eos>	notice ( alice , grace ) <eos>	notice ( grace , grace ) <eos>
alice notices bob <eos>	notice ( alice , bob ) <eos>	notice ( bob , bob ) <eos>
alice knows winnifred <eos>	know ( alice , winnifred ) <eos>	know ( winnifred , winnifred ) <eos>
alice sees winnifred <eos>	see ( alice , winnifred ) <eos>	see ( winnifred , alice ) <eos>
alice throws henry <eos>	throw ( alice , henry ) <eos>	throw ( henry , henry ) <eos>
alice notices samuel <eos>	notice ( alice , samuel ) <eos>	notice ( lewis ) <eos>
alice likes grace <eos>	like ( alice , grace ) <eos>	like ( claire , grace ) <eos>
alice sees yvette <eos>	see ( alice , yvettte ) <eos>	see ( yvettte , alice ) <eos>
alice knows francis <eos>	know ( alice , francis ) <eos>	know ( francis , alice ) <eos>
alice likes ursula <eos>	like ( alice , ursula ) <eos>	like ( ursula , ursula ) <eos>
alice throws victor <eos>	throw ( alice , victor ) <eos>	throw ( victor , victor ) <eos>
alice meets eliza <eos>	meet ( alice , eliza ) <eos>	meet ( eliza , eliza ) <eos>
alice meets john <eos>	meet ( alice , john ) <eos>	meet ( john , john ) <eos>
