source	target	prediction
alice notices rachael <eos>	notice ( alice , rachael ) <eos>	notice ( rachael , alice ) <eos>
alice knows alice <eos>	know ( alice , alice ) <eos>	know ( alice , alice ) <eos>
alice meets winnifred <eos>	meet ( alice , winnifred ) <eos>	meet ( winnifred , winnifred ) <eos>
alice knows xerxes <eos>	know ( alice , xerxes ) <eos>	know ( xerxes , alice ) <eos>
alice likes francis <eos>	like ( alice , francis ) <eos>	like ( francis , francis ) <eos>
alice throws neha <eos>	throw ( alice , neha ) <eos>	throw ( neha , neha ) <eos>
alice dislikes herself <eos>	dislike ( alice , alice ) <eos>	dislike ( margaret , alice ) <eos>
alice notices quinn <eos>	notice ( alice , quinn ) <eos>	notice ( quinn , quinn ) <eos>
alice dislikes victor <eos>	dislike ( alice , victor ) <eos>	dislike ( victor , victor ) <eos>
alice meets ursula <eos>	meet ( alice , ursula ) <eos>	meet ( ursula , ursula ) <eos>
alice notices yvette <eos>	notice ( alice , yvettte ) <eos>	notice ( yvettte , yvettte ) <eos>
alice knows eliza <eos>	know ( alice , eliza ) <eos>	know ( eliza , eliza ) <eos>
alice meets yvette <eos>	meet ( alice , yvettte ) <eos>	meet ( yvettte , yvettte ) <eos>
alice notices zelda <eos>	notice ( alice , zelda ) <eos>	notice ( zelda , alice ) <eos>
alice dislikes eliza <eos>	dislike ( alice , eliza ) <eos>	dislike ( eliza , eliza ) <eos>
alice dislikes xerxes <eos>	dislike ( alice , xerxes ) <eos>	dislike ( xerxes , alice ) <eos>
alice meets oswald <eos>	meet ( alice , oswald ) <eos>	meet ( oswald , alice ) <eos>
alice likes lewis <eos>	like ( alice , lewis ) <eos>	like ( lewis , lewis ) <eos>
alice meets neha <eos>	meet ( alice , neha ) <eos>	meet ( neha , neha ) <eos>
alice dislikes rachael <eos>	dislike ( alice , rachael ) <eos>	dislike ( rachael , alice ) <eos>
alice sees bob <eos>	see ( alice , bob ) <eos>	see ( bob , bob ) <eos>
alice notices margaret <eos>	notice ( alice , margaret ) <eos>	notice ( margaret , margaret ) <eos>
alice throws yvette <eos>	throw ( alice , yvettte ) <eos>	throw ( yvettte , yvettte ) <eos>
alice throws herself <eos>	throw ( alice , alice ) <eos>	throw ( margaret , alice ) <eos>
alice dislikes bob <eos>	dislike ( alice , bob ) <eos>	dislike ( bob , bob ) <eos>
alice notices henry <eos>	notice ( alice , henry ) <eos>	notice ( henry , alice ) <eos>
alice notices xerxes <eos>	notice ( alice , xerxes ) <eos>	notice ( xerxes , alice ) <eos>
alice throws lewis <eos>	throw ( alice , lewis ) <eos>	throw ( lewis , lewis ) <eos>
alice knows victor <eos>	know ( alice , victor ) <eos>	know ( victor , victor ) <eos>
alice meets alice <eos>	meet ( alice , alice ) <eos>	meet ( alice , alice ) <eos>
alice knows daniel <eos>	know ( alice , daniel ) <eos>	know ( daniel , daniel ) <eos>
alice throws xerxes <eos>	throw ( alice , xerxes ) <eos>	throw ( xerxes , alice ) <eos>
alice meets patricia <eos>	meet ( alice , patricia ) <eos>	meet ( patricia , patricia ) <eos>
alice dislikes daniel <eos>	dislike ( alice , daniel ) <eos>	dislike ( daniel , daniel ) <eos>
alice dislikes zelda <eos>	dislike ( alice , zelda ) <eos>	dislike ( zelda , alice ) <eos>
alice dislikes francis <eos>	dislike ( alice , francis ) <eos>	dislike ( francis , francis ) <eos>
alice likes victor <eos>	like ( alice , victor ) <eos>	like ( victor , victor ) <eos>
alice throws alice <eos>	throw ( alice , alice ) <eos>	throw ( alice , alice ) <eos>
alice knows katherine <eos>	know ( alice , katherine ) <eos>	know ( katherine , alice ) <eos>
alice meets lewis <eos>	meet ( alice , lewis ) <eos>	meet ( lewis , lewis ) <eos>
alice dislikes quinn <eos>	dislike ( alice , quinn ) <eos>	dislike ( quinn , quinn ) <eos>
alice knows tracy <eos>	know ( alice , tracy ) <eos>	know ( tracy , tracy ) <eos>
alice throws rachael <eos>	throw ( alice , rachael ) <eos>	throw ( rachael , alice ) <eos>
alice meets margaret <eos>	meet ( alice , margaret ) <eos>	meet ( margaret , margaret ) <eos>
alice throws francis <eos>	throw ( alice , francis ) <eos>	throw ( francis , francis ) <eos>
alice sees xerxes <eos>	see ( alice , xerxes ) <eos>	see ( xerxes , alice ) <eos>
alice throws zelda <eos>	throw ( alice , zelda ) <eos>	throw ( zelda , alice ) <eos>
alice knows henry <eos>	know ( alice , henry ) <eos>	know ( henry , alice ) <eos>
alice knows herself <eos>	know ( alice , alice ) <eos>	know ( margaret , alice ) <eos>
alice notices winnifred <eos>	notice ( alice , winnifred ) <eos>	notice ( winnifred , winnifred ) <eos>
alice notices bob <eos>	notice ( alice , bob ) <eos>	notice ( bob , bob ) <eos>
alice dislikes alice <eos>	dislike ( alice , alice ) <eos>	dislike ( alice , alice ) <eos>
alice dislikes grace <eos>	dislike ( alice , grace ) <eos>	dislike ( grace , alice ) <eos>
alice likes claire <eos>	like ( alice , claire ) <eos>	like ( claire , claire ) <eos>
alice sees winnifred <eos>	see ( alice , winnifred ) <eos>	see ( winnifred , winnifred ) <eos>
alice meets tracy <eos>	meet ( alice , tracy ) <eos>	meet ( tracy , tracy ) <eos>
alice notices katherine <eos>	notice ( alice , katherine ) <eos>	notice ( katherine , alice ) <eos>
alice notices samuel <eos>	notice ( alice , samuel ) <eos>	notice ( samuel , samuel ) <eos>
alice knows yvette <eos>	know ( alice , yvettte ) <eos>	know ( yvettte , yvettte ) <eos>
alice notices victor <eos>	notice ( alice , victor ) <eos>	notice ( victor , victor ) <eos>
alice dislikes ursula <eos>	dislike ( alice , ursula ) <eos>	dislike ( ursula , ursula ) <eos>
alice sees neha <eos>	see ( alice , neha ) <eos>	see ( neha , neha ) <eos>
alice throws patricia <eos>	throw ( alice , patricia ) <eos>	throw ( patricia , alice ) <eos>
alice sees isla <eos>	see ( alice , isla ) <eos>	see ( isla , isla ) <eos>
alice likes grace <eos>	like ( alice , grace ) <eos>	like ( grace , alice ) <eos>
alice throws isla <eos>	throw ( alice , isla ) <eos>	throw ( isla , isla ) <eos>
alice dislikes lewis <eos>	dislike ( alice , lewis ) <eos>	dislike ( lewis , alice ) <eos>
alice sings <eos>	sing ( alice ) <eos>	sing ( alice ) <eos>
alice flies <eos>	fly ( alice ) <eos>	fly ( eliza ) <eos>
alice walks <eos>	walk ( alice ) <eos>	walk ( claire ) <eos>
alice eats <eos>	eat ( alice ) <eos>	eat ( ursula ) <eos>
alice sleeps <eos>	sleep ( alice ) <eos>	sleep ( claire ) <eos>
alice sees oswald <eos>	see ( alice , oswald ) <eos>	see ( oswald , alice ) <eos>
alice likes margaret <eos>	like ( alice , margaret ) <eos>	like ( margaret , margaret ) <eos>
alice likes daniel <eos>	like ( alice , daniel ) <eos>	like ( daniel , daniel ) <eos>
alice knows bob <eos>	know ( alice , bob ) <eos>	know ( bob , bob ) <eos>
alice sees rachael <eos>	see ( alice , rachael ) <eos>	see ( rachael , alice ) <eos>
alice throws margaret <eos>	throw ( alice , margaret ) <eos>	throw ( margaret , margaret ) <eos>
alice sees samuel <eos>	see ( alice , samuel ) <eos>	see ( samuel , samuel ) <eos>
alice meets bob <eos>	meet ( alice , bob ) <eos>	meet ( bob , bob ) <eos>
alice meets daniel <eos>	meet ( alice , daniel ) <eos>	meet ( daniel , daniel ) <eos>
alice sees ursula <eos>	see ( alice , ursula ) <eos>	see ( ursula , ursula ) <eos>
alice sees john <eos>	see ( alice , john ) <eos>	see ( john , john ) <eos>
alice notices oswald <eos>	notice ( alice , oswald ) <eos>	notice ( oswald , alice ) <eos>
alice sees quinn <eos>	see ( alice , quinn ) <eos>	see ( quinn , quinn ) <eos>
alice meets henry <eos>	meet ( alice , henry ) <eos>	meet ( henry , alice ) <eos>
alice meets eliza <eos>	meet ( alice , eliza ) <eos>	meet ( eliza , eliza ) <eos>
alice throws eliza <eos>	throw ( alice , eliza ) <eos>	throw ( eliza , eliza ) <eos>
alice dislikes katherine <eos>	dislike ( alice , katherine ) <eos>	dislike ( katherine , alice ) <eos>
alice notices francis <eos>	notice ( alice , francis ) <eos>	notice ( francis , francis ) <eos>
alice throws bob <eos>	throw ( alice , bob ) <eos>	throw ( bob , bob ) <eos>
alice sees victor <eos>	see ( alice , victor ) <eos>	see ( victor , victor ) <eos>
alice likes eliza <eos>	like ( alice , eliza ) <eos>	like ( eliza , eliza ) <eos>
alice dislikes neha <eos>	dislike ( alice , neha ) <eos>	dislike ( neha , neha ) <eos>
alice meets victor <eos>	meet ( alice , victor ) <eos>	meet ( victor , victor ) <eos>
alice notices lewis <eos>	notice ( alice , lewis ) <eos>	notice ( lewis , lewis ) <eos>
alice sees tracy <eos>	see ( alice , tracy ) <eos>	see ( tracy , tracy ) <eos>
alice knows claire <eos>	know ( alice , claire ) <eos>	know ( claire , claire ) <eos>
alice notices patricia <eos>	notice ( alice , patricia ) <eos>	notice ( patricia , patricia ) <eos>
alice likes ursula <eos>	like ( alice , ursula ) <eos>	like ( ursula , ursula ) <eos>
alice likes katherine <eos>	like ( alice , katherine ) <eos>	like ( katherine , alice ) <eos>
alice likes herself <eos>	like ( alice , alice ) <eos>	like ( margaret , alice ) <eos>
alice sees herself <eos>	see ( alice , alice ) <eos>	see ( margaret , alice ) <eos>
alice knows oswald <eos>	know ( alice , oswald ) <eos>	know ( oswald , alice ) <eos>
alice likes isla <eos>	like ( alice , isla ) <eos>	like ( isla , isla ) <eos>
alice dislikes samuel <eos>	dislike ( alice , samuel ) <eos>	dislike ( samuel , samuel ) <eos>
alice sees francis <eos>	see ( alice , francis ) <eos>	see ( francis , francis ) <eos>
alice knows patricia <eos>	know ( alice , patricia ) <eos>	know ( patricia , alice ) <eos>
alice meets xerxes <eos>	meet ( alice , xerxes ) <eos>	meet ( xerxes , alice ) <eos>
alice notices ursula <eos>	notice ( alice , ursula ) <eos>	notice ( ursula , ursula ) <eos>
alice meets zelda <eos>	meet ( alice , zelda ) <eos>	meet ( zelda , alice ) <eos>
alice likes rachael <eos>	like ( alice , rachael ) <eos>	like ( rachael , alice ) <eos>
alice knows francis <eos>	know ( alice , francis ) <eos>	know ( francis , francis ) <eos>
alice throws daniel <eos>	throw ( alice , daniel ) <eos>	throw ( daniel , daniel ) <eos>
alice dislikes john <eos>	dislike ( alice , john ) <eos>	dislike ( john , alice ) <eos>
alice throws ursula <eos>	throw ( alice , ursula ) <eos>	throw ( ursula , ursula ) <eos>
alice likes zelda <eos>	like ( alice , zelda ) <eos>	like ( zelda , zelda ) <eos>
alice knows isla <eos>	know ( alice , isla ) <eos>	know ( isla , isla ) <eos>
alice dislikes claire <eos>	dislike ( alice , claire ) <eos>	dislike ( claire , claire ) <eos>
alice notices daniel <eos>	notice ( alice , daniel ) <eos>	notice ( daniel , daniel ) <eos>
alice sees yvette <eos>	see ( alice , yvettte ) <eos>	see ( yvettte , yvettte ) <eos>
alice knows quinn <eos>	know ( alice , quinn ) <eos>	know ( quinn , quinn ) <eos>
alice knows margaret <eos>	know ( alice , margaret ) <eos>	know ( margaret , margaret ) <eos>
alice knows winnifred <eos>	know ( alice , winnifred ) <eos>	know ( winnifred , winnifred ) <eos>
alice meets isla <eos>	meet ( alice , isla ) <eos>	meet ( isla , isla ) <eos>
alice dislikes henry <eos>	dislike ( alice , henry ) <eos>	dislike ( henry , alice ) <eos>
alice throws tracy <eos>	throw ( alice , tracy ) <eos>	throw ( tracy , tracy ) <eos>
