source	target	prediction
alice dislikes bob <eos>	dislike ( alice , bob ) <eos>	dislike ( quinn , bob ) <eos>
alice meets quinn <eos>	meet ( alice , quinn ) <eos>	meet ( margaret , quinn ) <eos>
alice meets isla <eos>	meet ( alice , isla ) <eos>	meet ( margaret , isla ) <eos>
alice meets ursula <eos>	meet ( alice , ursula ) <eos>	meet ( margaret , ursula ) <eos>
alice meets zelda <eos>	meet ( alice , zelda ) <eos>	meet ( margaret , zelda ) <eos>
alice meets xerxes <eos>	meet ( alice , xerxes ) <eos>	meet ( margaret , xerxes ) <eos>
alice dislikes lewis <eos>	dislike ( alice , lewis ) <eos>	dislike ( margaret , lewis ) <eos>
alice throws zelda <eos>	throw ( alice , zelda ) <eos>	throw ( margaret , zelda ) <eos>
alice knows lewis <eos>	know ( alice , lewis ) <eos>	know ( margaret , lewis ) <eos>
alice meets margaret <eos>	meet ( alice , margaret ) <eos>	meet ( margaret , margaret ) <eos>
alice notices xerxes <eos>	notice ( alice , xerxes ) <eos>	notice ( margaret , xerxes ) <eos>
alice likes tracy <eos>	like ( alice , tracy ) <eos>	like ( margaret , tracy ) <eos>
alice throws lewis <eos>	throw ( alice , lewis ) <eos>	throw ( margaret , lewis ) <eos>
alice sees isla <eos>	see ( alice , isla ) <eos>	see ( quinn , isla ) <eos>
alice dislikes oswald <eos>	dislike ( alice , oswald ) <eos>	dislike ( margaret , oswald ) <eos>
alice knows yvette <eos>	know ( alice , yvettte ) <eos>	know ( margaret , yvettte ) <eos>
alice likes patricia <eos>	like ( alice , patricia ) <eos>	like ( margaret , patricia ) <eos>
alice likes xerxes <eos>	like ( alice , xerxes ) <eos>	like ( margaret , xerxes ) <eos>
alice likes oswald <eos>	like ( alice , oswald ) <eos>	like ( margaret , oswald ) <eos>
alice sees yvette <eos>	see ( alice , yvettte ) <eos>	see ( margaret , yvettte ) <eos>
alice notices daniel <eos>	notice ( alice , daniel ) <eos>	notice ( quinn , daniel ) <eos>
alice notices henry <eos>	notice ( alice , henry ) <eos>	notice ( margaret , henry ) <eos>
alice sees tracy <eos>	see ( alice , tracy ) <eos>	see ( margaret , tracy ) <eos>
alice meets bob <eos>	meet ( alice , bob ) <eos>	meet ( margaret , bob ) <eos>
alice dislikes alice <eos>	dislike ( alice , alice ) <eos>	dislike ( margaret , alice ) <eos>
alice sees rachael <eos>	see ( alice , rachael ) <eos>	see ( margaret , rachael ) <eos>
alice knows oswald <eos>	know ( alice , oswald ) <eos>	know ( margaret , oswald ) <eos>
alice sees neha <eos>	see ( alice , neha ) <eos>	see ( margaret , neha ) <eos>
alice throws margaret <eos>	throw ( alice , margaret ) <eos>	throw ( quinn , margaret ) <eos>
alice knows herself <eos>	know ( alice , alice ) <eos>	know ( margaret , quinn ) <eos>
alice sees patricia <eos>	see ( alice , patricia ) <eos>	see ( margaret , patricia ) <eos>
alice notices grace <eos>	notice ( alice , grace ) <eos>	notice ( margaret , grace ) <eos>
alice likes rachael <eos>	like ( alice , rachael ) <eos>	like ( margaret , rachael ) <eos>
alice likes katherine <eos>	like ( alice , katherine ) <eos>	like ( margaret , katherine ) <eos>
alice dislikes neha <eos>	dislike ( alice , neha ) <eos>	dislike ( margaret , neha ) <eos>
alice knows neha <eos>	know ( alice , neha ) <eos>	know ( margaret , neha ) <eos>
alice sees alice <eos>	see ( alice , alice ) <eos>	see ( margaret , alice ) <eos>
alice throws victor <eos>	throw ( alice , victor ) <eos>	throw ( quinn , victor ) <eos>
alice likes henry <eos>	like ( alice , henry ) <eos>	like ( margaret , henry ) <eos>
alice notices quinn <eos>	notice ( alice , quinn ) <eos>	notice ( quinn , quinn ) <eos>
alice likes claire <eos>	like ( alice , claire ) <eos>	like ( margaret , claire ) <eos>
alice notices isla <eos>	notice ( alice , isla ) <eos>	notice ( margaret , isla ) <eos>
alice likes victor <eos>	like ( alice , victor ) <eos>	like ( margaret , victor ) <eos>
alice throws neha <eos>	throw ( alice , neha ) <eos>	throw ( margaret , neha ) <eos>
alice dislikes tracy <eos>	dislike ( alice , tracy ) <eos>	dislike ( margaret , tracy ) <eos>
alice throws ursula <eos>	throw ( alice , ursula ) <eos>	throw ( quinn , ursula ) <eos>
alice throws patricia <eos>	throw ( alice , patricia ) <eos>	throw ( margaret , patricia ) <eos>
alice knows isla <eos>	know ( alice , isla ) <eos>	know ( margaret , isla ) <eos>
alice throws bob <eos>	throw ( alice , bob ) <eos>	throw ( quinn , bob ) <eos>
alice likes isla <eos>	like ( alice , isla ) <eos>	like ( margaret , isla ) <eos>
alice throws alice <eos>	throw ( alice , alice ) <eos>	throw ( margaret , alice ) <eos>
alice dislikes francis <eos>	dislike ( alice , francis ) <eos>	dislike ( margaret , francis ) <eos>
alice meets henry <eos>	meet ( alice , henry ) <eos>	meet ( margaret , henry ) <eos>
alice knows quinn <eos>	know ( alice , quinn ) <eos>	know ( margaret , quinn ) <eos>
alice dislikes xerxes <eos>	dislike ( alice , xerxes ) <eos>	dislike ( margaret , xerxes ) <eos>
alice sees victor <eos>	see ( alice , victor ) <eos>	see ( quinn , victor ) <eos>
alice notices alice <eos>	notice ( alice , alice ) <eos>	notice ( margaret , alice ) <eos>
alice throws tracy <eos>	throw ( alice , tracy ) <eos>	throw ( margaret , tracy ) <eos>
alice likes alice <eos>	like ( alice , alice ) <eos>	like ( margaret , alice ) <eos>
alice likes ursula <eos>	like ( alice , ursula ) <eos>	like ( margaret , ursula ) <eos>
alice dislikes rachael <eos>	dislike ( alice , rachael ) <eos>	dislike ( margaret , rachael ) <eos>
alice likes margaret <eos>	like ( alice , margaret ) <eos>	like ( margaret , margaret ) <eos>
alice knows victor <eos>	know ( alice , victor ) <eos>	know ( margaret , victor ) <eos>
alice likes daniel <eos>	like ( alice , daniel ) <eos>	like ( quinn , daniel ) <eos>
alice throws katherine <eos>	throw ( alice , katherine ) <eos>	throw ( margaret , katherine ) <eos>
alice throws francis <eos>	throw ( alice , francis ) <eos>	throw ( margaret , francis ) <eos>
alice dislikes daniel <eos>	dislike ( alice , daniel ) <eos>	dislike ( quinn , daniel ) <eos>
alice dislikes herself <eos>	dislike ( alice , alice ) <eos>	dislike ( margaret , margaret ) <eos>
alice notices francis <eos>	notice ( alice , francis ) <eos>	notice ( margaret , francis ) <eos>
alice sees margaret <eos>	see ( alice , margaret ) <eos>	see ( quinn , margaret ) <eos>
alice knows eliza <eos>	know ( alice , eliza ) <eos>	know ( margaret , eliza ) <eos>
alice knows samuel <eos>	know ( alice , samuel ) <eos>	know ( margaret , samuel ) <eos>
alice throws xerxes <eos>	throw ( alice , xerxes ) <eos>	throw ( margaret , xerxes ) <eos>
alice knows bob <eos>	know ( alice , bob ) <eos>	know ( quinn , bob ) <eos>
alice likes francis <eos>	like ( alice , francis ) <eos>	like ( margaret , francis ) <eos>
alice sees xerxes <eos>	see ( alice , xerxes ) <eos>	see ( quinn , xerxes ) <eos>
alice throws isla <eos>	throw ( alice , isla ) <eos>	throw ( margaret , isla ) <eos>
alice meets daniel <eos>	meet ( alice , daniel ) <eos>	meet ( quinn , daniel ) <eos>
alice notices zelda <eos>	notice ( alice , zelda ) <eos>	notice ( quinn , zelda ) <eos>
alice throws rachael <eos>	throw ( alice , rachael ) <eos>	throw ( margaret , rachael ) <eos>
alice sees zelda <eos>	see ( alice , zelda ) <eos>	see ( quinn , zelda ) <eos>
alice meets neha <eos>	meet ( alice , neha ) <eos>	meet ( margaret , neha ) <eos>
alice notices winnifred <eos>	notice ( alice , winnifred ) <eos>	notice ( margaret , winnifred ) <eos>
alice sees henry <eos>	see ( alice , henry ) <eos>	see ( margaret , henry ) <eos>
alice knows francis <eos>	know ( alice , francis ) <eos>	know ( margaret , francis ) <eos>
alice meets oswald <eos>	meet ( alice , oswald ) <eos>	meet ( margaret , oswald ) <eos>
alice meets rachael <eos>	meet ( alice , rachael ) <eos>	meet ( margaret , rachael ) <eos>
alice meets patricia <eos>	meet ( alice , patricia ) <eos>	meet ( margaret , patricia ) <eos>
alice dislikes victor <eos>	dislike ( alice , victor ) <eos>	dislike ( margaret , victor ) <eos>
alice meets victor <eos>	meet ( alice , victor ) <eos>	meet ( margaret , victor ) <eos>
alice meets eliza <eos>	meet ( alice , eliza ) <eos>	meet ( margaret , eliza ) <eos>
alice meets grace <eos>	meet ( alice , grace ) <eos>	meet ( margaret , grace ) <eos>
alice knows claire <eos>	know ( alice , claire ) <eos>	know ( margaret , claire ) <eos>
alice likes quinn <eos>	like ( alice , quinn ) <eos>	like ( margaret , quinn ) <eos>
alice throws claire <eos>	throw ( alice , claire ) <eos>	throw ( margaret , claire ) <eos>
alice throws yvette <eos>	throw ( alice , yvettte ) <eos>	throw ( margaret , yvettte ) <eos>
alice knows grace <eos>	know ( alice , grace ) <eos>	know ( margaret , grace ) <eos>
alice knows henry <eos>	know ( alice , henry ) <eos>	know ( margaret , henry ) <eos>
alice sees francis <eos>	see ( alice , francis ) <eos>	see ( margaret , francis ) <eos>
alice throws quinn <eos>	throw ( alice , quinn ) <eos>	throw ( margaret , quinn ) <eos>
alice sees john <eos>	see ( alice , john ) <eos>	see ( quinn , john ) <eos>
alice throws grace <eos>	throw ( alice , grace ) <eos>	throw ( quinn , grace ) <eos>
alice knows tracy <eos>	know ( alice , tracy ) <eos>	know ( margaret , tracy ) <eos>
alice likes eliza <eos>	like ( alice , eliza ) <eos>	like ( margaret , eliza ) <eos>
alice dislikes henry <eos>	dislike ( alice , henry ) <eos>	dislike ( margaret , henry ) <eos>
alice dislikes zelda <eos>	dislike ( alice , zelda ) <eos>	dislike ( quinn , zelda ) <eos>
alice notices patricia <eos>	notice ( alice , patricia ) <eos>	notice ( margaret , patricia ) <eos>
alice dislikes patricia <eos>	dislike ( alice , patricia ) <eos>	dislike ( margaret , patricia ) <eos>
alice sees oswald <eos>	see ( alice , oswald ) <eos>	see ( quinn , oswald ) <eos>
alice dances <eos>	dance ( alice ) <eos>	dance ( quinn ) <eos>
alice flies <eos>	fly ( alice ) <eos>	fly ( quinn ) <eos>
alice sings <eos>	sing ( alice ) <eos>	sing ( quinn ) <eos>
alice slumbers <eos>	slumber ( alice ) <eos>	slumber ( quinn ) <eos>
alice eats <eos>	eat ( alice ) <eos>	eat ( quinn ) <eos>
alice sees bob <eos>	see ( alice , bob ) <eos>	see ( quinn , bob ) <eos>
alice meets claire <eos>	meet ( alice , claire ) <eos>	meet ( margaret , claire ) <eos>
alice meets lewis <eos>	meet ( alice , lewis ) <eos>	meet ( margaret , lewis ) <eos>
alice knows winnifred <eos>	know ( alice , winnifred ) <eos>	know ( margaret , winnifred ) <eos>
alice likes herself <eos>	like ( alice , alice ) <eos>	like ( margaret , margaret ) <eos>
alice notices herself <eos>	notice ( alice , alice ) <eos>	notice ( margaret , margaret ) <eos>
alice throws herself <eos>	throw ( alice , alice ) <eos>	throw ( margaret , margaret ) <eos>
alice throws samuel <eos>	throw ( alice , samuel ) <eos>	throw ( margaret , samuel ) <eos>
alice sees katherine <eos>	see ( alice , katherine ) <eos>	see ( margaret , katherine ) <eos>
alice knows alice <eos>	know ( alice , alice ) <eos>	know ( margaret , alice ) <eos>
alice notices lewis <eos>	notice ( alice , lewis ) <eos>	notice ( margaret , lewis ) <eos>
alice dislikes margaret <eos>	dislike ( alice , margaret ) <eos>	dislike ( margaret , margaret ) <eos>
alice meets john <eos>	meet ( alice , john ) <eos>	meet ( margaret , john ) <eos>
alice throws henry <eos>	throw ( alice , henry ) <eos>	throw ( margaret , henry ) <eos>
alice dislikes yvette <eos>	dislike ( alice , yvettte ) <eos>	dislike ( margaret , yvettte ) <eos>
alice meets katherine <eos>	meet ( alice , katherine ) <eos>	meet ( margaret , katherine ) <eos>
alice throws winnifred <eos>	throw ( alice , winnifred ) <eos>	throw ( margaret , winnifred ) <eos>
alice likes john <eos>	like ( alice , john ) <eos>	like ( quinn , john ) <eos>
alice notices victor <eos>	notice ( alice , victor ) <eos>	notice ( margaret , victor ) <eos>
alice throws eliza <eos>	throw ( alice , eliza ) <eos>	throw ( margaret , eliza ) <eos>
alice likes grace <eos>	like ( alice , grace ) <eos>	like ( quinn , grace ) <eos>
alice knows rachael <eos>	know ( alice , rachael ) <eos>	know ( margaret , rachael ) <eos>
alice notices rachael <eos>	notice ( alice , rachael ) <eos>	notice ( quinn , rachael ) <eos>
alice notices margaret <eos>	notice ( alice , margaret ) <eos>	notice ( margaret , margaret ) <eos>
alice sees winnifred <eos>	see ( alice , winnifred ) <eos>	see ( margaret , winnifred ) <eos>
