source	target	prediction
alice dislikes herself <eos>	dislike ( alice , alice ) <eos>	dislike ( daniel , alice ) <eos>
alice meets rachael <eos>	meet ( alice , rachael ) <eos>	meet ( rachael , alice ) <eos>
alice knows samuel <eos>	know ( alice , samuel ) <eos>	know ( samuel , alice ) <eos>
alice meets margaret <eos>	meet ( alice , margaret ) <eos>	meet ( margaret , margaret ) <eos>
alice knows isla <eos>	know ( alice , isla ) <eos>	know ( isla , isla ) <eos>
alice notices claire <eos>	notice ( alice , claire ) <eos>	notice ( grace , claire ) <eos>
alice throws patricia <eos>	throw ( alice , patricia ) <eos>	throw ( patricia , alice ) <eos>
alice knows francis <eos>	know ( alice , francis ) <eos>	know ( francis , alice ) <eos>
alice notices yvette <eos>	notice ( alice , yvettte ) <eos>	notice ( yvettte , alice ) <eos>
alice knows rachael <eos>	know ( alice , rachael ) <eos>	know ( rachael , alice ) <eos>
alice knows margaret <eos>	know ( alice , margaret ) <eos>	know ( margaret , alice ) <eos>
alice meets tracy <eos>	meet ( alice , tracy ) <eos>	meet ( victor , tracy ) <eos>
alice knows katherine <eos>	know ( alice , katherine ) <eos>	know ( katherine , alice ) <eos>
alice throws isla <eos>	throw ( alice , isla ) <eos>	throw ( isla , alice ) <eos>
alice dislikes samuel <eos>	dislike ( alice , samuel ) <eos>	dislike ( samuel , alice ) <eos>
alice dislikes eliza <eos>	dislike ( alice , eliza ) <eos>	dislike ( eliza , alice ) <eos>
alice likes lewis <eos>	like ( alice , lewis ) <eos>	like ( daniel , lewis ) <eos>
alice notices victor <eos>	notice ( alice , victor ) <eos>	notice ( victor , alice ) <eos>
alice notices isla <eos>	notice ( alice , isla ) <eos>	notice ( isla , alice ) <eos>
alice dislikes alice <eos>	dislike ( alice , alice ) <eos>	dislike ( alice ) <eos>
alice sees rachael <eos>	see ( alice , rachael ) <eos>	see ( rachael , alice ) <eos>
alice knows yvette <eos>	know ( alice , yvettte ) <eos>	know ( yvettte , alice ) <eos>
alice sees isla <eos>	see ( alice , isla ) <eos>	see ( isla , alice ) <eos>
alice sees francis <eos>	see ( alice , francis ) <eos>	see ( quinn , francis ) <eos>
alice dislikes zelda <eos>	dislike ( alice , zelda ) <eos>	dislike ( zelda , zelda ) <eos>
alice throws samuel <eos>	throw ( alice , samuel ) <eos>	throw ( samuel , alice ) <eos>
alice meets quinn <eos>	meet ( alice , quinn ) <eos>	meet ( quinn , quinn ) <eos>
alice sees oswald <eos>	see ( alice , oswald ) <eos>	see ( oswald , alice ) <eos>
alice likes zelda <eos>	like ( alice , zelda ) <eos>	like ( zelda , alice ) <eos>
alice notices neha <eos>	notice ( alice , neha ) <eos>	notice ( neha , alice ) <eos>
alice throws bob <eos>	throw ( alice , bob ) <eos>	throw ( daniel , bob ) <eos>
alice knows patricia <eos>	know ( alice , patricia ) <eos>	know ( patricia , alice ) <eos>
alice likes grace <eos>	like ( alice , grace ) <eos>	like ( grace , alice ) <eos>
alice knows bob <eos>	know ( alice , bob ) <eos>	know ( alice , bob ) <eos>
alice sees yvette <eos>	see ( alice , yvettte ) <eos>	see ( yvettte , alice ) <eos>
alice likes eliza <eos>	like ( alice , eliza ) <eos>	like ( eliza , alice ) <eos>
alice sees patricia <eos>	see ( alice , patricia ) <eos>	see ( alice , patricia ) <eos>
alice meets neha <eos>	meet ( alice , neha ) <eos>	meet ( neha , alice ) <eos>
alice throws daniel <eos>	throw ( alice , daniel ) <eos>	throw ( daniel , alice ) <eos>
alice dislikes lewis <eos>	dislike ( alice , lewis ) <eos>	dislike ( daniel , lewis ) <eos>
alice likes xerxes <eos>	like ( alice , xerxes ) <eos>	like ( xerxes , alice ) <eos>
alice throws rachael <eos>	throw ( alice , rachael ) <eos>	throw ( rachael , alice ) <eos>
alice throws xerxes <eos>	throw ( alice , xerxes ) <eos>	throw ( xerxes , alice ) <eos>
alice sees victor <eos>	see ( alice , victor ) <eos>	see ( victor , alice ) <eos>
alice likes quinn <eos>	like ( alice , quinn ) <eos>	like ( quinn , quinn ) <eos>
alice throws francis <eos>	throw ( alice , francis ) <eos>	throw ( francis , alice ) <eos>
alice dislikes patricia <eos>	dislike ( alice , patricia ) <eos>	dislike ( alice , patricia ) <eos>
alice meets bob <eos>	meet ( alice , bob ) <eos>	meet ( alice , bob ) <eos>
alice meets alice <eos>	meet ( alice , alice ) <eos>	meet ( alice ) <eos>
alice meets yvette <eos>	meet ( alice , yvettte ) <eos>	meet ( yvettte , alice ) <eos>
alice dislikes tracy <eos>	dislike ( alice , tracy ) <eos>	dislike ( daniel , tracy ) <eos>
alice likes rachael <eos>	like ( alice , rachael ) <eos>	like ( rachael , alice ) <eos>
alice sees grace <eos>	see ( alice , grace ) <eos>	see ( grace , alice ) <eos>
alice sees henry <eos>	see ( alice , henry ) <eos>	see ( henry , alice ) <eos>
alice sees ursula <eos>	see ( alice , ursula ) <eos>	see ( ursula , alice ) <eos>
alice notices rachael <eos>	notice ( alice , rachael ) <eos>	notice ( rachael , alice ) <eos>
alice notices daniel <eos>	notice ( alice , daniel ) <eos>	notice ( daniel , alice ) <eos>
alice throws margaret <eos>	throw ( alice , margaret ) <eos>	throw ( margaret , alice ) <eos>
alice knows herself <eos>	know ( alice , alice ) <eos>	know ( alice , alice ) <eos>
alice likes claire <eos>	like ( alice , claire ) <eos>	like ( grace , claire ) <eos>
alice sees eliza <eos>	see ( alice , eliza ) <eos>	see ( eliza , alice ) <eos>
alice sees herself <eos>	see ( alice , alice ) <eos>	see ( alice , alice ) <eos>
alice sees zelda <eos>	see ( alice , zelda ) <eos>	see ( zelda , alice ) <eos>
alice dislikes claire <eos>	dislike ( alice , claire ) <eos>	dislike ( daniel , claire ) <eos>
alice meets xerxes <eos>	meet ( alice , xerxes ) <eos>	meet ( xerxes , alice ) <eos>
alice meets herself <eos>	meet ( alice , alice ) <eos>	meet ( alice , alice ) <eos>
alice notices margaret <eos>	notice ( alice , margaret ) <eos>	notice ( alice ) <eos>
alice likes margaret <eos>	like ( alice , margaret ) <eos>	like ( margaret , margaret ) <eos>
alice slumbers <eos>	slumber ( alice ) <eos>	slumber ( alice ) <eos>
alice runs <eos>	run ( alice ) <eos>	run ( alice ) <eos>
alice sleeps <eos>	sleep ( alice ) <eos>	sleep ( alice ) <eos>
alice dances <eos>	dance ( alice ) <eos>	dance ( alice ) <eos>
alice sings <eos>	sing ( alice ) <eos>	sing ( alice ) <eos>
alice dislikes bob <eos>	dislike ( alice , bob ) <eos>	dislike ( alice , bob ) <eos>
alice notices alice <eos>	notice ( alice , alice ) <eos>	notice ( alice ) <eos>
alice throws tracy <eos>	throw ( alice , tracy ) <eos>	throw ( victor , tracy ) <eos>
alice likes katherine <eos>	like ( alice , katherine ) <eos>	like ( katherine , alice ) <eos>
alice knows oswald <eos>	know ( alice , oswald ) <eos>	know ( oswald , alice ) <eos>
alice notices herself <eos>	notice ( alice , alice ) <eos>	notice ( alice , alice ) <eos>
alice throws victor <eos>	throw ( alice , victor ) <eos>	throw ( victor , alice ) <eos>
alice likes ursula <eos>	like ( alice , ursula ) <eos>	like ( ursula , alice ) <eos>
alice notices xerxes <eos>	notice ( alice , xerxes ) <eos>	notice ( xerxes , alice ) <eos>
alice knows quinn <eos>	know ( alice , quinn ) <eos>	know ( quinn , quinn ) <eos>
alice notices lewis <eos>	notice ( alice , lewis ) <eos>	notice ( daniel , lewis ) <eos>
alice likes alice <eos>	like ( alice , alice ) <eos>	like ( alice ) <eos>
alice throws oswald <eos>	throw ( alice , oswald ) <eos>	throw ( oswald , alice ) <eos>
alice sees bob <eos>	see ( alice , bob ) <eos>	see ( alice , bob ) <eos>
alice notices eliza <eos>	notice ( alice , eliza ) <eos>	notice ( eliza , alice ) <eos>
alice likes john <eos>	like ( alice , john ) <eos>	like ( daniel , john ) <eos>
alice likes henry <eos>	like ( alice , henry ) <eos>	like ( henry , alice ) <eos>
alice dislikes rachael <eos>	dislike ( alice , rachael ) <eos>	dislike ( rachael , alice ) <eos>
alice notices john <eos>	notice ( alice , john ) <eos>	notice ( alice , john ) <eos>
alice knows ursula <eos>	know ( alice , ursula ) <eos>	know ( ursula , alice ) <eos>
alice likes patricia <eos>	like ( alice , patricia ) <eos>	like ( alice , patricia ) <eos>
alice likes tracy <eos>	like ( alice , tracy ) <eos>	like ( victor , tracy ) <eos>
alice throws winnifred <eos>	throw ( alice , winnifred ) <eos>	throw ( winnifred , alice ) <eos>
alice notices patricia <eos>	notice ( alice , patricia ) <eos>	notice ( patricia , alice ) <eos>
alice throws quinn <eos>	throw ( alice , quinn ) <eos>	throw ( quinn , alice ) <eos>
alice dislikes yvette <eos>	dislike ( alice , yvettte ) <eos>	dislike ( yvettte , alice ) <eos>
alice dislikes john <eos>	dislike ( alice , john ) <eos>	dislike ( daniel , john ) <eos>
alice flies <eos>	fly ( alice ) <eos>	fly ( alice ) <eos>
alice eats <eos>	eat ( alice ) <eos>	eat ( alice ) <eos>
alice walks <eos>	walk ( alice ) <eos>	walk ( alice ) <eos>
alice throws zelda <eos>	throw ( alice , zelda ) <eos>	throw ( zelda , alice ) <eos>
alice knows alice <eos>	know ( alice , alice ) <eos>	know ( alice ) <eos>
alice notices ursula <eos>	notice ( alice , ursula ) <eos>	notice ( ursula , alice ) <eos>
alice dislikes winnifred <eos>	dislike ( alice , winnifred ) <eos>	dislike ( alice ) <eos>
alice knows grace <eos>	know ( alice , grace ) <eos>	know ( grace , alice ) <eos>
alice dislikes xerxes <eos>	dislike ( alice , xerxes ) <eos>	dislike ( xerxes , alice ) <eos>
alice meets daniel <eos>	meet ( alice , daniel ) <eos>	meet ( daniel , alice ) <eos>
alice throws henry <eos>	throw ( alice , henry ) <eos>	throw ( henry , alice ) <eos>
alice sees margaret <eos>	see ( alice , margaret ) <eos>	see ( alice , margaret ) <eos>
alice sees winnifred <eos>	see ( alice , winnifred ) <eos>	see ( alice , winnifred ) <eos>
alice likes daniel <eos>	like ( alice , daniel ) <eos>	like ( daniel , alice ) <eos>
alice meets henry <eos>	meet ( alice , henry ) <eos>	meet ( henry , alice ) <eos>
alice notices francis <eos>	notice ( alice , francis ) <eos>	notice ( francis , alice ) <eos>
alice sees tracy <eos>	see ( alice , tracy ) <eos>	see ( victor , tracy ) <eos>
alice sees xerxes <eos>	see ( alice , xerxes ) <eos>	see ( xerxes , alice ) <eos>
alice sees lewis <eos>	see ( alice , lewis ) <eos>	see ( daniel , lewis ) <eos>
alice likes neha <eos>	like ( alice , neha ) <eos>	like ( neha , alice ) <eos>
alice dislikes francis <eos>	dislike ( alice , francis ) <eos>	dislike ( francis , francis ) <eos>
alice knows winnifred <eos>	know ( alice , winnifred ) <eos>	know ( winnifred , alice ) <eos>
alice likes victor <eos>	like ( alice , victor ) <eos>	like ( victor , alice ) <eos>
alice knows lewis <eos>	know ( alice , lewis ) <eos>	know ( daniel , lewis ) <eos>
alice throws lewis <eos>	throw ( alice , lewis ) <eos>	throw ( daniel , lewis ) <eos>
alice knows john <eos>	know ( alice , john ) <eos>	know ( alice , alice ) <eos>
alice knows victor <eos>	know ( alice , victor ) <eos>	know ( victor , alice ) <eos>
alice likes winnifred <eos>	like ( alice , winnifred ) <eos>	like ( alice , winnifred ) <eos>
alice likes bob <eos>	like ( alice , bob ) <eos>	like ( bob , alice ) <eos>
alice dislikes isla <eos>	dislike ( alice , isla ) <eos>	dislike ( isla , alice ) <eos>
alice dislikes margaret <eos>	dislike ( alice , margaret ) <eos>	dislike ( alice ) <eos>
alice dislikes henry <eos>	dislike ( alice , henry ) <eos>	dislike ( henry , alice ) <eos>
alice notices winnifred <eos>	notice ( alice , winnifred ) <eos>	notice ( alice , winnifred ) <eos>
alice knows zelda <eos>	know ( alice , zelda ) <eos>	know ( zelda , alice ) <eos>
alice knows eliza <eos>	know ( alice , eliza ) <eos>	know ( eliza , alice ) <eos>
alice throws yvette <eos>	throw ( alice , yvettte ) <eos>	throw ( yvettte , alice ) <eos>
alice knows neha <eos>	know ( alice , neha ) <eos>	know ( neha , alice ) <eos>
alice notices katherine <eos>	notice ( alice , katherine ) <eos>	notice ( alice , katherine ) <eos>
alice throws ursula <eos>	throw ( alice , ursula ) <eos>	throw ( ursula , alice ) <eos>
alice meets winnifred <eos>	meet ( alice , winnifred ) <eos>	meet ( alice , winnifred ) <eos>
alice notices grace <eos>	notice ( alice , grace ) <eos>	notice ( grace , alice ) <eos>
alice meets francis <eos>	meet ( alice , francis ) <eos>	meet ( francis , francis ) <eos>
alice notices tracy <eos>	notice ( alice , tracy ) <eos>	notice ( victor , tracy ) <eos>
alice likes isla <eos>	like ( alice , isla ) <eos>	like ( isla , isla ) <eos>
alice sees neha <eos>	see ( alice , neha ) <eos>	see ( neha , alice ) <eos>
alice likes samuel <eos>	like ( alice , samuel ) <eos>	like ( samuel , samuel ) <eos>
alice notices zelda <eos>	notice ( alice , zelda ) <eos>	notice ( zelda , alice ) <eos>
alice dislikes oswald <eos>	dislike ( alice , oswald ) <eos>	dislike ( oswald , alice ) <eos>
alice dislikes ursula <eos>	dislike ( alice , ursula ) <eos>	dislike ( ursula , alice ) <eos>
alice throws claire <eos>	throw ( alice , claire ) <eos>	throw ( grace , claire ) <eos>
alice meets ursula <eos>	meet ( alice , ursula ) <eos>	meet ( ursula , alice ) <eos>
alice knows claire <eos>	know ( alice , claire ) <eos>	know ( daniel , claire ) <eos>
alice throws katherine <eos>	throw ( alice , katherine ) <eos>	throw ( daniel , katherine ) <eos>
alice meets eliza <eos>	meet ( alice , eliza ) <eos>	meet ( eliza , alice ) <eos>
alice sees daniel <eos>	see ( alice , daniel ) <eos>	see ( daniel , alice ) <eos>
alice notices oswald <eos>	notice ( alice , oswald ) <eos>	notice ( oswald , alice ) <eos>
alice throws eliza <eos>	throw ( alice , eliza ) <eos>	throw ( eliza , alice ) <eos>
alice throws neha <eos>	throw ( alice , neha ) <eos>	throw ( neha , alice ) <eos>
