source	target	prediction
winnifred throws alice <eos>	throw ( winnifred , alice ) <eos>	throw ( winnifred , winnifred ) <eos>
isla meets alice <eos>	meet ( isla , alice ) <eos>	meet ( isla , neha ) <eos>
neha knows alice <eos>	know ( neha , alice ) <eos>	know ( neha , neha ) <eos>
yvette sees alice <eos>	see ( yvettte , alice ) <eos>	see ( yvettte , neha ) <eos>
katherine meets alice <eos>	meet ( katherine , alice ) <eos>	meet ( katherine , katherine ) <eos>
grace notices alice <eos>	notice ( grace , alice ) <eos>	notice ( grace , grace ) <eos>
patricia notices alice <eos>	notice ( patricia , alice ) <eos>	notice ( patricia , neha ) <eos>
daniel sees alice <eos>	see ( daniel , alice ) <eos>	see ( daniel , katherine ) <eos>
bob dislikes alice <eos>	dislike ( bob , alice ) <eos>	dislike ( bob , bob ) <eos>
yvette meets alice <eos>	meet ( yvettte , alice ) <eos>	meet ( yvettte , neha ) <eos>
henry throws alice <eos>	throw ( henry , alice ) <eos>	throw ( henry , katherine ) <eos>
yvette throws alice <eos>	throw ( yvettte , alice ) <eos>	throw ( yvettte , neha ) <eos>
victor throws alice <eos>	throw ( victor , alice ) <eos>	throw ( victor , victor ) <eos>
francis knows alice <eos>	know ( francis , alice ) <eos>	know ( francis , katherine ) <eos>
patricia knows alice <eos>	know ( patricia , alice ) <eos>	know ( patricia , francis ) <eos>
oswald meets alice <eos>	meet ( oswald , alice ) <eos>	meet ( oswald , neha ) <eos>
neha likes alice <eos>	like ( neha , alice ) <eos>	like ( neha , neha ) <eos>
xerxes meets alice <eos>	meet ( xerxes , alice ) <eos>	meet ( xerxes , xerxes ) <eos>
lewis notices alice <eos>	notice ( lewis , alice ) <eos>	notice ( lewis , neha ) <eos>
katherine dislikes alice <eos>	dislike ( katherine , alice ) <eos>	dislike ( katherine , katherine ) <eos>
yvette knows alice <eos>	know ( yvettte , alice ) <eos>	know ( yvettte , francis ) <eos>
ursula notices alice <eos>	notice ( ursula , alice ) <eos>	notice ( ursula , grace ) <eos>
xerxes throws alice <eos>	throw ( xerxes , alice ) <eos>	throw ( xerxes , xerxes ) <eos>
eliza throws alice <eos>	throw ( eliza , alice ) <eos>	throw ( eliza , eliza ) <eos>
margaret likes alice <eos>	like ( margaret , alice ) <eos>	like ( margaret , margaret ) <eos>
francis meets alice <eos>	meet ( francis , alice ) <eos>	meet ( francis , francis ) <eos>
eliza notices alice <eos>	notice ( eliza , alice ) <eos>	notice ( eliza , eliza ) <eos>
patricia throws alice <eos>	throw ( patricia , alice ) <eos>	throw ( patricia , neha ) <eos>
alice knows alice <eos>	know ( alice , alice ) <eos>	know ( alice , francis ) <eos>
patricia likes alice <eos>	like ( patricia , alice ) <eos>	like ( patricia , francis ) <eos>
grace meets alice <eos>	meet ( grace , alice ) <eos>	meet ( grace , grace ) <eos>
oswald notices alice <eos>	notice ( oswald , alice ) <eos>	notice ( oswald , neha ) <eos>
henry sees alice <eos>	see ( henry , alice ) <eos>	see ( henry , katherine ) <eos>
zelda dislikes alice <eos>	dislike ( zelda , alice ) <eos>	dislike ( zelda , francis ) <eos>
francis sees alice <eos>	see ( francis , alice ) <eos>	see ( francis , francis ) <eos>
samuel notices alice <eos>	notice ( samuel , alice ) <eos>	notice ( samuel , samuel ) <eos>
daniel likes alice <eos>	like ( daniel , alice ) <eos>	like ( daniel , daniel ) <eos>
victor meets alice <eos>	meet ( victor , alice ) <eos>	meet ( victor , victor ) <eos>
henry knows alice <eos>	know ( henry , alice ) <eos>	know ( henry , katherine ) <eos>
grace sees alice <eos>	see ( grace , alice ) <eos>	see ( grace , grace ) <eos>
grace likes alice <eos>	like ( grace , alice ) <eos>	like ( grace , katherine ) <eos>
john dislikes alice <eos>	dislike ( john , alice ) <eos>	dislike ( john , grace ) <eos>
oswald sees alice <eos>	see ( oswald , alice ) <eos>	see ( oswald , neha ) <eos>
alice meets alice <eos>	meet ( alice , alice ) <eos>	meet ( alice , alice ) <eos>
neha notices alice <eos>	notice ( neha , alice ) <eos>	notice ( alice , neha ) <eos>
oswald throws alice <eos>	throw ( oswald , alice ) <eos>	throw ( oswald , neha ) <eos>
katherine likes alice <eos>	like ( katherine , alice ) <eos>	like ( katherine , katherine ) <eos>
francis likes alice <eos>	like ( francis , alice ) <eos>	like ( francis , francis ) <eos>
isla throws alice <eos>	throw ( isla , alice ) <eos>	throw ( isla , neha ) <eos>
quinn knows alice <eos>	know ( quinn , alice ) <eos>	know ( quinn , katherine ) <eos>
zelda meets alice <eos>	meet ( zelda , alice ) <eos>	meet ( zelda , francis ) <eos>
eliza dislikes alice <eos>	dislike ( eliza , alice ) <eos>	dislike ( eliza , quinn ) <eos>
rachael knows alice <eos>	know ( rachael , alice ) <eos>	know ( rachael , rachael ) <eos>
oswald knows alice <eos>	know ( oswald , alice ) <eos>	know ( oswald , francis ) <eos>
grace knows alice <eos>	know ( grace , alice ) <eos>	know ( grace , grace ) <eos>
john likes alice <eos>	like ( john , alice ) <eos>	like ( john , katherine ) <eos>
daniel meets alice <eos>	meet ( daniel , alice ) <eos>	meet ( daniel , neha ) <eos>
patricia meets alice <eos>	meet ( patricia , alice ) <eos>	meet ( patricia , neha ) <eos>
francis notices alice <eos>	notice ( francis , alice ) <eos>	notice ( francis , francis ) <eos>
ursula likes alice <eos>	like ( ursula , alice ) <eos>	like ( ursula , francis ) <eos>
francis throws alice <eos>	throw ( francis , alice ) <eos>	throw ( francis , francis ) <eos>
samuel knows alice <eos>	know ( samuel , alice ) <eos>	know ( samuel , francis ) <eos>
quinn sees alice <eos>	see ( quinn , alice ) <eos>	see ( quinn , katherine ) <eos>
henry dislikes alice <eos>	dislike ( henry , alice ) <eos>	dislike ( henry , katherine ) <eos>
winnifred dislikes alice <eos>	dislike ( winnifred , alice ) <eos>	dislike ( winnifred , francis ) <eos>
tracy dislikes alice <eos>	dislike ( tracy , alice ) <eos>	dislike ( tracy , neha ) <eos>
patricia sees alice <eos>	see ( patricia , alice ) <eos>	see ( patricia , neha ) <eos>
bob sees alice <eos>	see ( bob , alice ) <eos>	see ( bob , bob ) <eos>
isla dislikes alice <eos>	dislike ( isla , alice ) <eos>	dislike ( isla , francis ) <eos>
henry meets alice <eos>	meet ( henry , alice ) <eos>	meet ( henry , katherine ) <eos>
katherine notices alice <eos>	notice ( katherine , alice ) <eos>	notice ( katherine , katherine ) <eos>
ursula dislikes alice <eos>	dislike ( ursula , alice ) <eos>	dislike ( ursula , francis ) <eos>
daniel notices alice <eos>	notice ( daniel , alice ) <eos>	notice ( daniel , daniel ) <eos>
zelda throws alice <eos>	throw ( zelda , alice ) <eos>	throw ( zelda , neha ) <eos>
katherine throws alice <eos>	throw ( katherine , alice ) <eos>	throw ( katherine , katherine ) <eos>
zelda knows alice <eos>	know ( zelda , alice ) <eos>	know ( zelda , francis ) <eos>
victor likes alice <eos>	like ( victor , alice ) <eos>	like ( victor , victor ) <eos>
francis dislikes alice <eos>	dislike ( francis , alice ) <eos>	dislike ( francis , francis ) <eos>
katherine sees alice <eos>	see ( katherine , alice ) <eos>	see ( katherine , katherine ) <eos>
john knows alice <eos>	know ( john , alice ) <eos>	know ( john , john ) <eos>
winnifred meets alice <eos>	meet ( winnifred , alice ) <eos>	meet ( winnifred , winnifred ) <eos>
quinn throws alice <eos>	throw ( quinn , alice ) <eos>	throw ( quinn , katherine ) <eos>
claire knows alice <eos>	know ( claire , alice ) <eos>	know ( claire , francis ) <eos>
xerxes knows alice <eos>	know ( xerxes , alice ) <eos>	know ( xerxes , xerxes ) <eos>
xerxes sees alice <eos>	see ( xerxes , alice ) <eos>	see ( xerxes , xerxes ) <eos>
ursula knows alice <eos>	know ( ursula , alice ) <eos>	know ( ursula , ursula ) <eos>
yvette notices alice <eos>	notice ( yvettte , alice ) <eos>	notice ( yvettte , francis ) <eos>
tracy throws alice <eos>	throw ( tracy , alice ) <eos>	throw ( tracy , neha ) <eos>
rachael meets alice <eos>	meet ( rachael , alice ) <eos>	meet ( rachael , neha ) <eos>
bob throws alice <eos>	throw ( bob , alice ) <eos>	throw ( bob , bob ) <eos>
isla knows alice <eos>	know ( isla , alice ) <eos>	know ( isla , francis ) <eos>
john notices alice <eos>	notice ( john , alice ) <eos>	notice ( john , john ) <eos>
katherine knows alice <eos>	know ( katherine , alice ) <eos>	know ( katherine , katherine ) <eos>
alice throws alice <eos>	throw ( alice , alice ) <eos>	throw ( alice , katherine ) <eos>
rachael notices alice <eos>	notice ( rachael , alice ) <eos>	notice ( rachael , rachael ) <eos>
lewis likes alice <eos>	like ( lewis , alice ) <eos>	like ( lewis , francis ) <eos>
claire notices alice <eos>	notice ( claire , alice ) <eos>	notice ( claire , neha ) <eos>
oswald likes alice <eos>	like ( oswald , alice ) <eos>	like ( oswald , francis ) <eos>
claire dislikes alice <eos>	dislike ( claire , alice ) <eos>	dislike ( claire , francis ) <eos>
quinn meets alice <eos>	meet ( quinn , alice ) <eos>	meet ( quinn , katherine ) <eos>
margaret meets alice <eos>	meet ( margaret , alice ) <eos>	meet ( margaret , margaret ) <eos>
john meets alice <eos>	meet ( john , alice ) <eos>	meet ( john , katherine ) <eos>
neha throws alice <eos>	throw ( neha , alice ) <eos>	throw ( neha , neha ) <eos>
neha meets alice <eos>	meet ( neha , alice ) <eos>	meet ( neha , neha ) <eos>
lewis knows alice <eos>	know ( lewis , alice ) <eos>	know ( lewis , francis ) <eos>
samuel dislikes alice <eos>	dislike ( samuel , alice ) <eos>	dislike ( samuel , francis ) <eos>
eliza sees alice <eos>	see ( eliza , alice ) <eos>	see ( eliza , eliza ) <eos>
lewis meets alice <eos>	meet ( lewis , alice ) <eos>	meet ( lewis , neha ) <eos>
oswald dislikes alice <eos>	dislike ( oswald , alice ) <eos>	dislike ( oswald , francis ) <eos>
rachael dislikes alice <eos>	dislike ( rachael , alice ) <eos>	dislike ( rachael , francis ) <eos>
samuel likes alice <eos>	like ( samuel , alice ) <eos>	like ( samuel , ursula ) <eos>
claire sees alice <eos>	see ( claire , alice ) <eos>	see ( claire , neha ) <eos>
victor dislikes alice <eos>	dislike ( victor , alice ) <eos>	dislike ( victor , victor ) <eos>
victor sees alice <eos>	see ( victor , alice ) <eos>	see ( victor , victor ) <eos>
winnifred knows alice <eos>	know ( winnifred , alice ) <eos>	know ( winnifred , winnifred ) <eos>
bob notices alice <eos>	notice ( bob , alice ) <eos>	notice ( bob , bob ) <eos>
margaret knows alice <eos>	know ( margaret , alice ) <eos>	know ( margaret , margaret ) <eos>
tracy meets alice <eos>	meet ( tracy , alice ) <eos>	meet ( tracy , neha ) <eos>
patricia dislikes alice <eos>	dislike ( patricia , alice ) <eos>	dislike ( patricia , francis ) <eos>
neha dislikes alice <eos>	dislike ( neha , alice ) <eos>	dislike ( neha , neha ) <eos>
henry notices alice <eos>	notice ( henry , alice ) <eos>	notice ( henry , katherine ) <eos>
henry likes alice <eos>	like ( henry , alice ) <eos>	like ( henry , katherine ) <eos>
margaret notices alice <eos>	notice ( margaret , alice ) <eos>	notice ( margaret , margaret ) <eos>
claire likes alice <eos>	like ( claire , alice ) <eos>	like ( claire , claire ) <eos>
yvette dislikes alice <eos>	dislike ( yvettte , alice ) <eos>	dislike ( yvettte , neha ) <eos>
samuel meets alice <eos>	meet ( samuel , alice ) <eos>	meet ( samuel , neha ) <eos>
quinn likes alice <eos>	like ( quinn , alice ) <eos>	like ( quinn , katherine ) <eos>
winnifred notices alice <eos>	notice ( winnifred , alice ) <eos>	notice ( winnifred , winnifred ) <eos>
bob meets alice <eos>	meet ( bob , alice ) <eos>	meet ( bob , bob ) <eos>
victor notices alice <eos>	notice ( victor , alice ) <eos>	notice ( victor , victor ) <eos>
tracy likes alice <eos>	like ( tracy , alice ) <eos>	like ( tracy , neha ) <eos>
isla notices alice <eos>	notice ( isla , alice ) <eos>	notice ( isla , neha ) <eos>
winnifred likes alice <eos>	like ( winnifred , alice ) <eos>	like ( winnifred , winnifred ) <eos>
xerxes notices alice <eos>	notice ( xerxes , alice ) <eos>	notice ( xerxes , xerxes ) <eos>
alice sees alice <eos>	see ( alice , alice ) <eos>	see ( alice , katherine ) <eos>
samuel sees alice <eos>	see ( samuel , alice ) <eos>	see ( samuel , neha ) <eos>
zelda notices alice <eos>	notice ( zelda , alice ) <eos>	notice ( zelda , francis ) <eos>
daniel throws alice <eos>	throw ( daniel , alice ) <eos>	throw ( daniel , daniel ) <eos>
