source	target	prediction
alice notices ursula <eos>	notice ( alice , ursula ) <eos>	notice ( ursula , ursula ) <eos>
alice meets rachael <eos>	meet ( alice , rachael ) <eos>	meet ( grace , rachael ) <eos>
alice knows alice <eos>	know ( alice , alice ) <eos>	know ( grace , alice ) <eos>
alice notices quinn <eos>	notice ( alice , quinn ) <eos>	notice ( tracy , quinn ) <eos>
alice likes john <eos>	like ( alice , john ) <eos>	like ( neha , john ) <eos>
alice knows eliza <eos>	know ( alice , eliza ) <eos>	know ( samuel , eliza ) <eos>
alice throws ursula <eos>	throw ( alice , ursula ) <eos>	throw ( ursula , ursula ) <eos>
alice sees neha <eos>	see ( alice , neha ) <eos>	see ( neha , neha ) <eos>
alice meets alice <eos>	meet ( alice , alice ) <eos>	meet ( grace , alice ) <eos>
alice likes grace <eos>	like ( alice , grace ) <eos>	like ( grace , grace ) <eos>
alice notices patricia <eos>	notice ( alice , patricia ) <eos>	notice ( samuel , patricia ) <eos>
alice knows henry <eos>	know ( alice , henry ) <eos>	know ( grace , henry ) <eos>
alice sees yvette <eos>	see ( alice , yvettte ) <eos>	see ( samuel , yvettte ) <eos>
alice dislikes claire <eos>	dislike ( alice , claire ) <eos>	dislike ( yvettte , claire ) <eos>
alice notices isla <eos>	notice ( alice , isla ) <eos>	notice ( isla , isla ) <eos>
alice notices henry <eos>	notice ( alice , henry ) <eos>	notice ( henry , henry ) <eos>
alice dislikes oswald <eos>	dislike ( alice , oswald ) <eos>	dislike ( oswald , oswald ) <eos>
alice sees quinn <eos>	see ( alice , quinn ) <eos>	see ( neha , quinn ) <eos>
alice meets lewis <eos>	meet ( alice , lewis ) <eos>	meet ( zelda , lewis ) <eos>
alice sees patricia <eos>	see ( alice , patricia ) <eos>	see ( samuel , patricia ) <eos>
alice throws margaret <eos>	throw ( alice , margaret ) <eos>	throw ( samuel , margaret ) <eos>
alice sees margaret <eos>	see ( alice , margaret ) <eos>	see ( margaret , margaret ) <eos>
alice knows francis <eos>	know ( alice , francis ) <eos>	know ( francis , francis ) <eos>
alice sees victor <eos>	see ( alice , victor ) <eos>	see ( victor , alice ) <eos>
alice knows quinn <eos>	know ( alice , quinn ) <eos>	know ( quinn , quinn ) <eos>
alice knows patricia <eos>	know ( alice , patricia ) <eos>	know ( samuel , patricia ) <eos>
alice dislikes katherine <eos>	dislike ( alice , katherine ) <eos>	dislike ( tracy , katherine ) <eos>
alice meets patricia <eos>	meet ( alice , patricia ) <eos>	meet ( grace , patricia ) <eos>
alice sees winnifred <eos>	see ( alice , winnifred ) <eos>	see ( tracy , winnifred ) <eos>
alice likes tracy <eos>	like ( alice , tracy ) <eos>	like ( tracy , tracy ) <eos>
alice dislikes zelda <eos>	dislike ( alice , zelda ) <eos>	dislike ( zelda , zelda ) <eos>
alice dislikes quinn <eos>	dislike ( alice , quinn ) <eos>	dislike ( tracy , quinn ) <eos>
alice sees claire <eos>	see ( alice , claire ) <eos>	see ( grace , claire ) <eos>
alice likes claire <eos>	like ( alice , claire ) <eos>	like ( claire , claire ) <eos>
alice meets neha <eos>	meet ( alice , neha ) <eos>	meet ( neha , neha ) <eos>
alice notices samuel <eos>	notice ( alice , samuel ) <eos>	notice ( samuel , samuel ) <eos>
alice meets margaret <eos>	meet ( alice , margaret ) <eos>	meet ( margaret , margaret ) <eos>
alice throws samuel <eos>	throw ( alice , samuel ) <eos>	throw ( samuel , samuel ) <eos>
alice throws grace <eos>	throw ( alice , grace ) <eos>	throw ( grace , grace ) <eos>
alice sees zelda <eos>	see ( alice , zelda ) <eos>	see ( samuel , zelda ) <eos>
alice knows xerxes <eos>	know ( alice , xerxes ) <eos>	know ( xerxes , xerxes ) <eos>
alice notices tracy <eos>	notice ( alice , tracy ) <eos>	notice ( tracy , tracy ) <eos>
alice sees tracy <eos>	see ( alice , tracy ) <eos>	see ( neha , tracy ) <eos>
alice meets tracy <eos>	meet ( alice , tracy ) <eos>	meet ( tracy , tracy ) <eos>
alice likes francis <eos>	like ( alice , francis ) <eos>	like ( francis , francis ) <eos>
alice likes victor <eos>	like ( alice , victor ) <eos>	like ( victor , victor ) <eos>
alice knows katherine <eos>	know ( alice , katherine ) <eos>	know ( tracy , katherine ) <eos>
alice notices rachael <eos>	notice ( alice , rachael ) <eos>	notice ( grace , rachael ) <eos>
alice likes henry <eos>	like ( alice , henry ) <eos>	like ( henry , henry ) <eos>
alice dislikes isla <eos>	dislike ( alice , isla ) <eos>	dislike ( victor , isla ) <eos>
alice dislikes rachael <eos>	dislike ( alice , rachael ) <eos>	dislike ( grace , rachael ) <eos>
alice throws lewis <eos>	throw ( alice , lewis ) <eos>	throw ( xerxes , lewis ) <eos>
alice knows victor <eos>	know ( alice , victor ) <eos>	know ( victor , victor ) <eos>
alice notices bob <eos>	notice ( alice , bob ) <eos>	notice ( bob , bob ) <eos>
alice meets henry <eos>	meet ( alice , henry ) <eos>	meet ( henry , henry ) <eos>
alice throws alice <eos>	throw ( alice , alice ) <eos>	throw ( grace , alice ) <eos>
alice meets quinn <eos>	meet ( alice , quinn ) <eos>	meet ( quinn , quinn ) <eos>
alice likes isla <eos>	like ( alice , isla ) <eos>	like ( isla , isla ) <eos>
alice sees isla <eos>	see ( alice , isla ) <eos>	see ( victor , isla ) <eos>
alice meets oswald <eos>	meet ( alice , oswald ) <eos>	meet ( oswald , oswald ) <eos>
alice likes lewis <eos>	like ( alice , lewis ) <eos>	like ( grace , lewis ) <eos>
alice notices winnifred <eos>	notice ( alice , winnifred ) <eos>	notice ( alice , winnifred ) <eos>
alice notices francis <eos>	notice ( alice , francis ) <eos>	notice ( francis , francis ) <eos>
alice throws quinn <eos>	throw ( alice , quinn ) <eos>	throw ( quinn , quinn ) <eos>
alice throws oswald <eos>	throw ( alice , oswald ) <eos>	throw ( oswald , oswald ) <eos>
alice meets claire <eos>	meet ( alice , claire ) <eos>	meet ( claire , claire ) <eos>
alice dislikes patricia <eos>	dislike ( alice , patricia ) <eos>	dislike ( grace , patricia ) <eos>
alice meets eliza <eos>	meet ( alice , eliza ) <eos>	meet ( grace , eliza ) <eos>
alice knows zelda <eos>	know ( alice , zelda ) <eos>	know ( zelda , zelda ) <eos>
alice knows claire <eos>	know ( alice , claire ) <eos>	know ( claire , claire ) <eos>
alice dislikes margaret <eos>	dislike ( alice , margaret ) <eos>	dislike ( margaret , margaret ) <eos>
alice throws eliza <eos>	throw ( alice , eliza ) <eos>	throw ( grace , eliza ) <eos>
alice knows lewis <eos>	know ( alice , lewis ) <eos>	know ( zelda , lewis ) <eos>
alice sees xerxes <eos>	see ( alice , xerxes ) <eos>	see ( samuel , xerxes ) <eos>
alice knows john <eos>	know ( alice , john ) <eos>	know ( neha , john ) <eos>
alice sees ursula <eos>	see ( alice , ursula ) <eos>	see ( neha , ursula ) <eos>
alice throws john <eos>	throw ( alice , john ) <eos>	throw ( john , john ) <eos>
alice throws xerxes <eos>	throw ( alice , xerxes ) <eos>	throw ( samuel , alice ) <eos>
alice notices neha <eos>	notice ( alice , neha ) <eos>	notice ( neha , neha ) <eos>
alice notices alice <eos>	notice ( alice , alice ) <eos>	notice ( tracy , alice ) <eos>
alice likes alice <eos>	like ( alice , alice ) <eos>	like ( grace , alice ) <eos>
alice meets grace <eos>	meet ( alice , grace ) <eos>	meet ( grace , grace ) <eos>
alice sees bob <eos>	see ( alice , bob ) <eos>	see ( samuel , bob ) <eos>
alice dislikes john <eos>	dislike ( alice , john ) <eos>	dislike ( john , john ) <eos>
alice meets yvette <eos>	meet ( alice , yvettte ) <eos>	meet ( yvettte , yvettte ) <eos>
alice throws isla <eos>	throw ( alice , isla ) <eos>	throw ( isla , isla ) <eos>
alice likes xerxes <eos>	like ( alice , xerxes ) <eos>	like ( xerxes , xerxes ) <eos>
alice likes quinn <eos>	like ( alice , quinn ) <eos>	like ( neha , quinn ) <eos>
alice likes rachael <eos>	like ( alice , rachael ) <eos>	like ( grace , rachael ) <eos>
alice meets ursula <eos>	meet ( alice , ursula ) <eos>	meet ( ursula , ursula ) <eos>
alice dislikes yvette <eos>	dislike ( alice , yvettte ) <eos>	dislike ( yvettte , yvettte ) <eos>
alice throws patricia <eos>	throw ( alice , patricia ) <eos>	throw ( samuel , patricia ) <eos>
alice flies <eos>	fly ( alice ) <eos>	fly ( tracy ) <eos>
alice eats <eos>	eat ( alice ) <eos>	eat ( francis ) <eos>
alice sings <eos>	sing ( alice ) <eos>	sing ( tracy ) <eos>
alice dances <eos>	dance ( alice ) <eos>	dance ( grace ) <eos>
alice runs <eos>	run ( alice ) <eos>	run ( samuel ) <eos>
alice notices lewis <eos>	notice ( alice , lewis ) <eos>	notice ( bob , lewis ) <eos>
alice meets samuel <eos>	meet ( alice , samuel ) <eos>	meet ( samuel , samuel ) <eos>
alice knows oswald <eos>	know ( alice , oswald ) <eos>	know ( oswald , oswald ) <eos>
alice likes daniel <eos>	like ( alice , daniel ) <eos>	like ( daniel , daniel ) <eos>
alice knows samuel <eos>	know ( alice , samuel ) <eos>	know ( samuel , samuel ) <eos>
alice throws francis <eos>	throw ( alice , francis ) <eos>	throw ( francis , francis ) <eos>
alice dislikes francis <eos>	dislike ( alice , francis ) <eos>	dislike ( francis , francis ) <eos>
alice sees francis <eos>	see ( alice , francis ) <eos>	see ( samuel , francis ) <eos>
alice dislikes samuel <eos>	dislike ( alice , samuel ) <eos>	dislike ( samuel , samuel ) <eos>
alice throws henry <eos>	throw ( alice , henry ) <eos>	throw ( henry , henry ) <eos>
alice dislikes ursula <eos>	dislike ( alice , ursula ) <eos>	dislike ( ursula , ursula ) <eos>
alice throws tracy <eos>	throw ( alice , tracy ) <eos>	throw ( tracy , tracy ) <eos>
alice meets xerxes <eos>	meet ( alice , xerxes ) <eos>	meet ( xerxes , xerxes ) <eos>
alice sees john <eos>	see ( alice , john ) <eos>	see ( samuel , john ) <eos>
alice knows herself <eos>	know ( alice , alice ) <eos>	know ( isla , grace ) <eos>
alice dislikes daniel <eos>	dislike ( alice , daniel ) <eos>	dislike ( daniel , daniel ) <eos>
alice knows grace <eos>	know ( alice , grace ) <eos>	know ( grace , grace ) <eos>
alice notices claire <eos>	notice ( alice , claire ) <eos>	notice ( claire , claire ) <eos>
alice likes herself <eos>	like ( alice , alice ) <eos>	like ( zelda , rachael ) <eos>
alice meets isla <eos>	meet ( alice , isla ) <eos>	meet ( isla , isla ) <eos>
alice likes oswald <eos>	like ( alice , oswald ) <eos>	like ( oswald , oswald ) <eos>
alice meets francis <eos>	meet ( alice , francis ) <eos>	meet ( francis , francis ) <eos>
alice knows daniel <eos>	know ( alice , daniel ) <eos>	know ( samuel , daniel ) <eos>
alice dislikes tracy <eos>	dislike ( alice , tracy ) <eos>	dislike ( tracy , tracy ) <eos>
alice notices herself <eos>	notice ( alice , alice ) <eos>	notice ( tracy , rachael ) <eos>
alice knows bob <eos>	know ( alice , bob ) <eos>	know ( bob , bob ) <eos>
alice likes ursula <eos>	like ( alice , ursula ) <eos>	like ( ursula , ursula ) <eos>
alice meets katherine <eos>	meet ( alice , katherine ) <eos>	meet ( samuel , katherine ) <eos>
alice throws bob <eos>	throw ( alice , bob ) <eos>	throw ( bob , bob ) <eos>
alice likes zelda <eos>	like ( alice , zelda ) <eos>	like ( zelda , zelda ) <eos>
alice notices daniel <eos>	notice ( alice , daniel ) <eos>	notice ( daniel , daniel ) <eos>
alice likes samuel <eos>	like ( alice , samuel ) <eos>	like ( samuel , samuel ) <eos>
alice throws rachael <eos>	throw ( alice , rachael ) <eos>	throw ( samuel , rachael ) <eos>
alice knows yvette <eos>	know ( alice , yvettte ) <eos>	know ( samuel , yvettte ) <eos>
alice sees samuel <eos>	see ( alice , samuel ) <eos>	see ( samuel , samuel ) <eos>
alice dislikes neha <eos>	dislike ( alice , neha ) <eos>	dislike ( neha , neha ) <eos>
alice throws winnifred <eos>	throw ( alice , winnifred ) <eos>	throw ( winnifred , winnifred ) <eos>
alice dislikes winnifred <eos>	dislike ( alice , winnifred ) <eos>	dislike ( tracy , winnifred ) <eos>
alice throws daniel <eos>	throw ( alice , daniel ) <eos>	throw ( samuel , daniel ) <eos>
alice dislikes henry <eos>	dislike ( alice , henry ) <eos>	dislike ( henry , henry ) <eos>
alice meets winnifred <eos>	meet ( alice , winnifred ) <eos>	meet ( samuel , winnifred ) <eos>
alice throws katherine <eos>	throw ( alice , katherine ) <eos>	throw ( samuel , katherine ) <eos>
alice walks <eos>	walk ( alice ) <eos>	walk ( tracy ) <eos>
alice sleeps <eos>	sleep ( alice ) <eos>	sleep ( tracy ) <eos>
alice slumbers <eos>	slumber ( alice ) <eos>	slumber ( tracy ) <eos>
alice sees rachael <eos>	see ( alice , rachael ) <eos>	see ( grace , rachael ) <eos>
alice meets daniel <eos>	meet ( alice , daniel ) <eos>	meet ( daniel , daniel ) <eos>
alice sees herself <eos>	see ( alice , alice ) <eos>	see ( grace , xerxes ) <eos>
alice likes margaret <eos>	like ( alice , margaret ) <eos>	like ( margaret , margaret ) <eos>
alice knows neha <eos>	know ( alice , neha ) <eos>	know ( neha , neha ) <eos>
alice sees henry <eos>	see ( alice , henry ) <eos>	see ( henry , henry ) <eos>
alice sees daniel <eos>	see ( alice , daniel ) <eos>	see ( francis , daniel ) <eos>
alice knows isla <eos>	know ( alice , isla ) <eos>	know ( isla , isla ) <eos>
alice likes yvette <eos>	like ( alice , yvettte ) <eos>	like ( yvettte , yvettte ) <eos>
alice sees grace <eos>	see ( alice , grace ) <eos>	see ( grace , grace ) <eos>
alice sees alice <eos>	see ( alice , alice ) <eos>	see ( grace , alice ) <eos>
alice dislikes victor <eos>	dislike ( alice , victor ) <eos>	dislike ( victor , victor ) <eos>
alice dislikes lewis <eos>	dislike ( alice , lewis ) <eos>	dislike ( zelda , lewis ) <eos>
alice notices eliza <eos>	notice ( alice , eliza ) <eos>	notice ( bob , eliza ) <eos>
alice dislikes grace <eos>	dislike ( alice , grace ) <eos>	dislike ( grace , grace ) <eos>
alice knows tracy <eos>	know ( alice , tracy ) <eos>	know ( tracy , tracy ) <eos>
alice notices victor <eos>	notice ( alice , victor ) <eos>	notice ( victor , victor ) <eos>
alice notices katherine <eos>	notice ( alice , katherine ) <eos>	notice ( katherine , katherine ) <eos>
alice notices zelda <eos>	notice ( alice , zelda ) <eos>	notice ( zelda , zelda ) <eos>
alice notices yvette <eos>	notice ( alice , yvettte ) <eos>	notice ( yvettte , yvettte ) <eos>
alice throws zelda <eos>	throw ( alice , zelda ) <eos>	throw ( zelda , zelda ) <eos>
alice throws victor <eos>	throw ( alice , victor ) <eos>	throw ( victor , victor ) <eos>
alice throws yvette <eos>	throw ( alice , yvettte ) <eos>	throw ( samuel , yvettte ) <eos>
alice dislikes xerxes <eos>	dislike ( alice , xerxes ) <eos>	dislike ( xerxes , xerxes ) <eos>
alice knows ursula <eos>	know ( alice , ursula ) <eos>	know ( ursula , ursula ) <eos>
alice throws herself <eos>	throw ( alice , alice ) <eos>	throw ( isla , grace ) <eos>
alice knows rachael <eos>	know ( alice , rachael ) <eos>	know ( tracy , rachael ) <eos>
alice likes winnifred <eos>	like ( alice , winnifred ) <eos>	like ( winnifred , winnifred ) <eos>
alice likes patricia <eos>	like ( alice , patricia ) <eos>	like ( samuel , patricia ) <eos>
alice meets john <eos>	meet ( alice , john ) <eos>	meet ( john , john ) <eos>
