source	target	prediction
ursula notices alice <eos>	notice ( ursula , alice ) <eos>	notice ( alice , ursula ) <eos>
ursula likes alice <eos>	like ( ursula , alice ) <eos>	like ( alice , ursula ) <eos>
eliza throws alice <eos>	throw ( eliza , alice ) <eos>	throw ( alice , eliza ) <eos>
claire meets alice <eos>	meet ( claire , alice ) <eos>	meet ( alice , claire ) <eos>
alice notices alice <eos>	notice ( alice , alice ) <eos>	notice ( alice , alice ) <eos>
quinn sees alice <eos>	see ( quinn , alice ) <eos>	see ( alice , quinn ) <eos>
victor notices alice <eos>	notice ( victor , alice ) <eos>	notice ( victor , victor ) <eos>
grace dislikes alice <eos>	dislike ( grace , alice ) <eos>	dislike ( alice , grace ) <eos>
zelda likes alice <eos>	like ( zelda , alice ) <eos>	like ( alice , zelda ) <eos>
alice knows alice <eos>	know ( alice , alice ) <eos>	know ( alice , alice ) <eos>
eliza likes alice <eos>	like ( eliza , alice ) <eos>	like ( eliza , eliza ) <eos>
victor knows alice <eos>	know ( victor , alice ) <eos>	know ( victor , victor ) <eos>
katherine meets alice <eos>	meet ( katherine , alice ) <eos>	meet ( alice , katherine ) <eos>
isla meets alice <eos>	meet ( isla , alice ) <eos>	meet ( alice , isla ) <eos>
henry notices alice <eos>	notice ( henry , alice ) <eos>	notice ( alice , henry ) <eos>
yvette meets alice <eos>	meet ( yvettte , alice ) <eos>	meet ( alice , yvettte ) <eos>
neha knows alice <eos>	know ( neha , alice ) <eos>	know ( alice , neha ) <eos>
isla likes alice <eos>	like ( isla , alice ) <eos>	like ( alice , isla ) <eos>
claire dislikes alice <eos>	dislike ( claire , alice ) <eos>	dislike ( alice , claire ) <eos>
winnifred notices alice <eos>	notice ( winnifred , alice ) <eos>	notice ( alice , winnifred ) <eos>
samuel throws alice <eos>	throw ( samuel , alice ) <eos>	throw ( alice , samuel ) <eos>
henry sees alice <eos>	see ( henry , alice ) <eos>	see ( alice , henry ) <eos>
rachael knows alice <eos>	know ( rachael , alice ) <eos>	know ( alice , rachael ) <eos>
rachael sees alice <eos>	see ( rachael , alice ) <eos>	see ( alice , rachael ) <eos>
daniel sees alice <eos>	see ( daniel , alice ) <eos>	see ( alice , daniel ) <eos>
bob meets alice <eos>	meet ( bob , alice ) <eos>	meet ( alice , bob ) <eos>
winnifred throws alice <eos>	throw ( winnifred , alice ) <eos>	throw ( alice , winnifred ) <eos>
winnifred meets alice <eos>	meet ( winnifred , alice ) <eos>	meet ( alice , winnifred ) <eos>
xerxes dislikes alice <eos>	dislike ( xerxes , alice ) <eos>	dislike ( alice , xerxes ) <eos>
rachael likes alice <eos>	like ( rachael , alice ) <eos>	like ( alice , rachael ) <eos>
daniel notices alice <eos>	notice ( daniel , alice ) <eos>	notice ( alice , daniel ) <eos>
xerxes meets alice <eos>	meet ( xerxes , alice ) <eos>	meet ( alice , xerxes ) <eos>
zelda notices alice <eos>	notice ( zelda , alice ) <eos>	notice ( alice , zelda ) <eos>
lewis throws alice <eos>	throw ( lewis , alice ) <eos>	throw ( alice , lewis ) <eos>
yvette dislikes alice <eos>	dislike ( yvettte , alice ) <eos>	dislike ( alice , yvettte ) <eos>
tracy meets alice <eos>	meet ( tracy , alice ) <eos>	meet ( alice , tracy ) <eos>
quinn dislikes alice <eos>	dislike ( quinn , alice ) <eos>	dislike ( alice , quinn ) <eos>
isla notices alice <eos>	notice ( isla , alice ) <eos>	notice ( alice , isla ) <eos>
grace meets alice <eos>	meet ( grace , alice ) <eos>	meet ( alice , grace ) <eos>
patricia meets alice <eos>	meet ( patricia , alice ) <eos>	meet ( alice , patricia ) <eos>
henry knows alice <eos>	know ( henry , alice ) <eos>	know ( alice , henry ) <eos>
patricia dislikes alice <eos>	dislike ( patricia , alice ) <eos>	dislike ( alice , patricia ) <eos>
rachael notices alice <eos>	notice ( rachael , alice ) <eos>	notice ( alice , rachael ) <eos>
eliza dislikes alice <eos>	dislike ( eliza , alice ) <eos>	dislike ( alice , eliza ) <eos>
oswald meets alice <eos>	meet ( oswald , alice ) <eos>	meet ( alice , oswald ) <eos>
yvette knows alice <eos>	know ( yvettte , alice ) <eos>	know ( alice , yvettte ) <eos>
john sees alice <eos>	see ( john , alice ) <eos>	see ( alice , john ) <eos>
eliza sees alice <eos>	see ( eliza , alice ) <eos>	see ( alice , eliza ) <eos>
oswald knows alice <eos>	know ( oswald , alice ) <eos>	know ( alice , oswald ) <eos>
lewis dislikes alice <eos>	dislike ( lewis , alice ) <eos>	dislike ( alice , lewis ) <eos>
winnifred likes alice <eos>	like ( winnifred , alice ) <eos>	like ( alice , winnifred ) <eos>
ursula sees alice <eos>	see ( ursula , alice ) <eos>	see ( alice , ursula ) <eos>
samuel notices alice <eos>	notice ( samuel , alice ) <eos>	notice ( alice , samuel ) <eos>
eliza meets alice <eos>	meet ( eliza , alice ) <eos>	meet ( eliza , eliza ) <eos>
winnifred knows alice <eos>	know ( winnifred , alice ) <eos>	know ( alice , winnifred ) <eos>
lewis notices alice <eos>	notice ( lewis , alice ) <eos>	notice ( alice , lewis ) <eos>
katherine sees alice <eos>	see ( katherine , alice ) <eos>	see ( alice , katherine ) <eos>
margaret sees alice <eos>	see ( margaret , alice ) <eos>	see ( alice , margaret ) <eos>
ursula throws alice <eos>	throw ( ursula , alice ) <eos>	throw ( alice , ursula ) <eos>
yvette likes alice <eos>	like ( yvettte , alice ) <eos>	like ( alice , yvettte ) <eos>
daniel likes alice <eos>	like ( daniel , alice ) <eos>	like ( daniel , victor ) <eos>
margaret meets alice <eos>	meet ( margaret , alice ) <eos>	meet ( alice , margaret ) <eos>
neha throws alice <eos>	throw ( neha , alice ) <eos>	throw ( alice , neha ) <eos>
katherine throws alice <eos>	throw ( katherine , alice ) <eos>	throw ( alice , katherine ) <eos>
katherine dislikes alice <eos>	dislike ( katherine , alice ) <eos>	dislike ( alice , katherine ) <eos>
xerxes likes alice <eos>	like ( xerxes , alice ) <eos>	like ( alice , xerxes ) <eos>
francis sees alice <eos>	see ( francis , alice ) <eos>	see ( alice , francis ) <eos>
claire knows alice <eos>	know ( claire , alice ) <eos>	know ( alice , claire ) <eos>
xerxes knows alice <eos>	know ( xerxes , alice ) <eos>	know ( alice , xerxes ) <eos>
rachael throws alice <eos>	throw ( rachael , alice ) <eos>	throw ( alice , rachael ) <eos>
grace sees alice <eos>	see ( grace , alice ) <eos>	see ( alice , grace ) <eos>
zelda meets alice <eos>	meet ( zelda , alice ) <eos>	meet ( alice , zelda ) <eos>
neha meets alice <eos>	meet ( neha , alice ) <eos>	meet ( alice , neha ) <eos>
lewis meets alice <eos>	meet ( lewis , alice ) <eos>	meet ( alice , lewis ) <eos>
neha notices alice <eos>	notice ( neha , alice ) <eos>	notice ( alice , neha ) <eos>
margaret dislikes alice <eos>	dislike ( margaret , alice ) <eos>	dislike ( alice , margaret ) <eos>
yvette sees alice <eos>	see ( yvettte , alice ) <eos>	see ( alice , yvettte ) <eos>
victor meets alice <eos>	meet ( victor , alice ) <eos>	meet ( victor , victor ) <eos>
ursula dislikes alice <eos>	dislike ( ursula , alice ) <eos>	dislike ( alice , ursula ) <eos>
oswald likes alice <eos>	like ( oswald , alice ) <eos>	like ( alice , oswald ) <eos>
bob notices alice <eos>	notice ( bob , alice ) <eos>	notice ( alice , bob ) <eos>
henry throws alice <eos>	throw ( henry , alice ) <eos>	throw ( alice , henry ) <eos>
tracy dislikes alice <eos>	dislike ( tracy , alice ) <eos>	dislike ( alice , tracy ) <eos>
neha sees alice <eos>	see ( neha , alice ) <eos>	see ( alice , neha ) <eos>
xerxes notices alice <eos>	notice ( xerxes , alice ) <eos>	notice ( alice , xerxes ) <eos>
francis throws alice <eos>	throw ( francis , alice ) <eos>	throw ( alice , francis ) <eos>
samuel likes alice <eos>	like ( samuel , alice ) <eos>	like ( alice , samuel ) <eos>
quinn likes alice <eos>	like ( quinn , alice ) <eos>	like ( quinn , quinn ) <eos>
patricia sees alice <eos>	see ( patricia , alice ) <eos>	see ( alice , patricia ) <eos>
quinn notices alice <eos>	notice ( quinn , alice ) <eos>	notice ( alice , quinn ) <eos>
victor dislikes alice <eos>	dislike ( victor , alice ) <eos>	dislike ( alice , victor ) <eos>
francis dislikes alice <eos>	dislike ( francis , alice ) <eos>	dislike ( alice , francis ) <eos>
bob knows alice <eos>	know ( bob , alice ) <eos>	know ( alice , bob ) <eos>
katherine knows alice <eos>	know ( katherine , alice ) <eos>	know ( alice , katherine ) <eos>
neha dislikes alice <eos>	dislike ( neha , alice ) <eos>	dislike ( alice , neha ) <eos>
patricia notices alice <eos>	notice ( patricia , alice ) <eos>	notice ( alice , patricia ) <eos>
patricia likes alice <eos>	like ( patricia , alice ) <eos>	like ( alice , patricia ) <eos>
yvette throws alice <eos>	throw ( yvettte , alice ) <eos>	throw ( alice , yvettte ) <eos>
isla dislikes alice <eos>	dislike ( isla , alice ) <eos>	dislike ( alice , isla ) <eos>
alice throws alice <eos>	throw ( alice , alice ) <eos>	throw ( alice , alice ) <eos>
bob throws alice <eos>	throw ( bob , alice ) <eos>	throw ( alice , bob ) <eos>
xerxes throws alice <eos>	throw ( xerxes , alice ) <eos>	throw ( alice , xerxes ) <eos>
alice meets alice <eos>	meet ( alice , alice ) <eos>	meet ( alice , alice ) <eos>
zelda dislikes alice <eos>	dislike ( zelda , alice ) <eos>	dislike ( alice , zelda ) <eos>
grace throws alice <eos>	throw ( grace , alice ) <eos>	throw ( alice , grace ) <eos>
alice sees alice <eos>	see ( alice , alice ) <eos>	see ( alice , alice ) <eos>
xerxes sees alice <eos>	see ( xerxes , alice ) <eos>	see ( alice , xerxes ) <eos>
daniel knows alice <eos>	know ( daniel , alice ) <eos>	know ( alice , daniel ) <eos>
tracy sees alice <eos>	see ( tracy , alice ) <eos>	see ( alice , tracy ) <eos>
samuel sees alice <eos>	see ( samuel , alice ) <eos>	see ( alice , samuel ) <eos>
lewis sees alice <eos>	see ( lewis , alice ) <eos>	see ( alice , lewis ) <eos>
daniel meets alice <eos>	meet ( daniel , alice ) <eos>	meet ( alice , daniel ) <eos>
rachael meets alice <eos>	meet ( rachael , alice ) <eos>	meet ( alice , rachael ) <eos>
oswald sees alice <eos>	see ( oswald , alice ) <eos>	see ( alice , oswald ) <eos>
rachael dislikes alice <eos>	dislike ( rachael , alice ) <eos>	dislike ( alice , rachael ) <eos>
victor likes alice <eos>	like ( victor , alice ) <eos>	like ( victor , victor ) <eos>
henry dislikes alice <eos>	dislike ( henry , alice ) <eos>	dislike ( alice , henry ) <eos>
john knows alice <eos>	know ( john , alice ) <eos>	know ( alice , john ) <eos>
ursula meets alice <eos>	meet ( ursula , alice ) <eos>	meet ( alice , ursula ) <eos>
claire throws alice <eos>	throw ( claire , alice ) <eos>	throw ( alice , claire ) <eos>
henry meets alice <eos>	meet ( henry , alice ) <eos>	meet ( alice , henry ) <eos>
margaret knows alice <eos>	know ( margaret , alice ) <eos>	know ( alice , margaret ) <eos>
yvette notices alice <eos>	notice ( yvettte , alice ) <eos>	notice ( alice , yvettte ) <eos>
samuel meets alice <eos>	meet ( samuel , alice ) <eos>	meet ( alice , samuel ) <eos>
katherine notices alice <eos>	notice ( katherine , alice ) <eos>	notice ( alice , katherine ) <eos>
alice dislikes alice <eos>	dislike ( alice , alice ) <eos>	dislike ( alice , alice ) <eos>
john notices alice <eos>	notice ( john , alice ) <eos>	notice ( alice , john ) <eos>
daniel dislikes alice <eos>	dislike ( daniel , alice ) <eos>	dislike ( alice , daniel ) <eos>
