source	target	prediction
alice likes patricia <eos>	like ( alice , patricia ) <eos>	like ( patricia , alice ) <eos>
alice knows eliza <eos>	know ( alice , eliza ) <eos>	know ( eliza , alice ) <eos>
alice notices john <eos>	notice ( alice , john ) <eos>	notice ( winnifred , alice ) <eos>
alice dislikes oswald <eos>	dislike ( alice , oswald ) <eos>	dislike ( oswald , alice ) <eos>
alice dislikes samuel <eos>	dislike ( alice , samuel ) <eos>	dislike ( winnifred , alice ) <eos>
alice knows samuel <eos>	know ( alice , samuel ) <eos>	know ( winnifred , alice ) <eos>
alice throws isla <eos>	throw ( alice , isla ) <eos>	throw ( isla , alice ) <eos>
alice meets lewis <eos>	meet ( alice , lewis ) <eos>	meet ( lewis , alice ) <eos>
alice knows grace <eos>	know ( alice , grace ) <eos>	know ( grace , alice ) <eos>
alice meets victor <eos>	meet ( alice , victor ) <eos>	meet ( winnifred , alice ) <eos>
alice throws claire <eos>	throw ( alice , claire ) <eos>	throw ( patricia , alice ) <eos>
alice throws lewis <eos>	throw ( alice , lewis ) <eos>	throw ( lewis , alice ) <eos>
alice notices tracy <eos>	notice ( alice , tracy ) <eos>	notice ( winnifred , alice ) <eos>
alice knows patricia <eos>	know ( alice , patricia ) <eos>	know ( patricia , alice ) <eos>
alice notices eliza <eos>	notice ( alice , eliza ) <eos>	notice ( eliza , alice ) <eos>
alice notices francis <eos>	notice ( alice , francis ) <eos>	notice ( francis , alice ) <eos>
alice meets isla <eos>	meet ( alice , isla ) <eos>	meet ( isla , alice ) <eos>
alice likes ursula <eos>	like ( alice , ursula ) <eos>	like ( ursula , alice ) <eos>
alice likes alice <eos>	like ( alice , alice ) <eos>	like ( alice ) <eos>
alice likes samuel <eos>	like ( alice , samuel ) <eos>	like ( samuel , alice ) <eos>
alice flies <eos>	fly ( alice ) <eos>	fly ( alice ) <eos>
alice walks <eos>	walk ( alice ) <eos>	walk ( alice ) <eos>
alice sleeps <eos>	sleep ( alice ) <eos>	sleep ( alice ) <eos>
alice slumbers <eos>	slumber ( alice ) <eos>	slumber ( alice ) <eos>
alice runs <eos>	run ( alice ) <eos>	run ( alice ) <eos>
alice throws eliza <eos>	throw ( alice , eliza ) <eos>	throw ( eliza , alice ) <eos>
alice likes bob <eos>	like ( alice , bob ) <eos>	like ( bob , alice ) <eos>
alice dislikes francis <eos>	dislike ( alice , francis ) <eos>	dislike ( francis , francis ) <eos>
alice sees xerxes <eos>	see ( alice , xerxes ) <eos>	see ( winnifred , alice ) <eos>
alice sees samuel <eos>	see ( alice , samuel ) <eos>	see ( winnifred , alice ) <eos>
alice meets oswald <eos>	meet ( alice , oswald ) <eos>	meet ( oswald , alice ) <eos>
alice meets zelda <eos>	meet ( alice , zelda ) <eos>	meet ( zelda , alice ) <eos>
alice notices ursula <eos>	notice ( alice , ursula ) <eos>	notice ( ursula , alice ) <eos>
alice throws winnifred <eos>	throw ( alice , winnifred ) <eos>	throw ( winnifred , alice ) <eos>
alice notices winnifred <eos>	notice ( alice , winnifred ) <eos>	notice ( winnifred , alice ) <eos>
alice sees winnifred <eos>	see ( alice , winnifred ) <eos>	see ( winnifred , alice ) <eos>
alice notices alice <eos>	notice ( alice , alice ) <eos>	notice ( winnifred , alice ) <eos>
alice likes isla <eos>	like ( alice , isla ) <eos>	like ( isla , alice ) <eos>
alice dislikes neha <eos>	dislike ( alice , neha ) <eos>	dislike ( winnifred , alice ) <eos>
alice knows john <eos>	know ( alice , john ) <eos>	know ( winnifred , alice ) <eos>
alice likes katherine <eos>	like ( alice , katherine ) <eos>	like ( katherine , alice ) <eos>
alice likes john <eos>	like ( alice , john ) <eos>	like ( winnifred , alice ) <eos>
alice throws henry <eos>	throw ( alice , henry ) <eos>	throw ( henry , alice ) <eos>
alice meets margaret <eos>	meet ( alice , margaret ) <eos>	meet ( margaret , alice ) <eos>
alice notices patricia <eos>	notice ( alice , patricia ) <eos>	notice ( patricia , alice ) <eos>
alice throws victor <eos>	throw ( alice , victor ) <eos>	throw ( victor , alice ) <eos>
alice throws alice <eos>	throw ( alice , alice ) <eos>	throw ( alice ) <eos>
alice likes oswald <eos>	like ( alice , oswald ) <eos>	like ( oswald , alice ) <eos>
alice notices yvette <eos>	notice ( alice , yvettte ) <eos>	notice ( yvettte , alice ) <eos>
alice throws quinn <eos>	throw ( alice , quinn ) <eos>	throw ( rachael ) <eos>
alice meets xerxes <eos>	meet ( alice , xerxes ) <eos>	meet ( winnifred , alice ) <eos>
alice meets alice <eos>	meet ( alice , alice ) <eos>	meet ( winnifred ) <eos>
alice sees herself <eos>	see ( alice , alice ) <eos>	see ( eliza , alice ) <eos>
alice sees yvette <eos>	see ( alice , yvettte ) <eos>	see ( yvettte , alice ) <eos>
alice knows ursula <eos>	know ( alice , ursula ) <eos>	know ( ursula ) <eos>
alice sees ursula <eos>	see ( alice , ursula ) <eos>	see ( ursula , alice ) <eos>
alice dislikes lewis <eos>	dislike ( alice , lewis ) <eos>	dislike ( lewis , alice ) <eos>
alice knows zelda <eos>	know ( alice , zelda ) <eos>	know ( zelda , alice ) <eos>
alice notices claire <eos>	notice ( alice , claire ) <eos>	notice ( patricia , alice ) <eos>
alice knows victor <eos>	know ( alice , victor ) <eos>	know ( winnifred , alice ) <eos>
alice throws xerxes <eos>	throw ( alice , xerxes ) <eos>	throw ( winnifred , alice ) <eos>
alice notices rachael <eos>	notice ( alice , rachael ) <eos>	notice ( rachael , alice ) <eos>
alice likes rachael <eos>	like ( alice , rachael ) <eos>	like ( rachael , rachael ) <eos>
alice notices bob <eos>	notice ( alice , bob ) <eos>	notice ( bob , alice ) <eos>
alice dislikes grace <eos>	dislike ( alice , grace ) <eos>	dislike ( grace , alice ) <eos>
alice dislikes winnifred <eos>	dislike ( alice , winnifred ) <eos>	dislike ( winnifred , winnifred ) <eos>
alice likes neha <eos>	like ( alice , neha ) <eos>	like ( eliza , alice ) <eos>
alice likes francis <eos>	like ( alice , francis ) <eos>	like ( francis , francis ) <eos>
alice knows claire <eos>	know ( alice , claire ) <eos>	know ( patricia , alice ) <eos>
alice dislikes yvette <eos>	dislike ( alice , yvettte ) <eos>	dislike ( yvettte , yvettte ) <eos>
alice meets winnifred <eos>	meet ( alice , winnifred ) <eos>	meet ( winnifred , alice ) <eos>
alice meets john <eos>	meet ( alice , john ) <eos>	meet ( winnifred , alice ) <eos>
alice throws neha <eos>	throw ( alice , neha ) <eos>	throw ( winnifred , alice ) <eos>
alice dislikes victor <eos>	dislike ( alice , victor ) <eos>	dislike ( victor , alice ) <eos>
alice sees margaret <eos>	see ( alice , margaret ) <eos>	see ( margaret , alice ) <eos>
alice meets katherine <eos>	meet ( alice , katherine ) <eos>	meet ( katherine , alice ) <eos>
alice knows rachael <eos>	know ( alice , rachael ) <eos>	know ( rachael , alice ) <eos>
alice dances <eos>	dance ( alice ) <eos>	dance ( alice ) <eos>
alice eats <eos>	eat ( alice ) <eos>	eat ( alice ) <eos>
alice sings <eos>	sing ( alice ) <eos>	sing ( alice ) <eos>
alice likes victor <eos>	like ( alice , victor ) <eos>	like ( victor , alice ) <eos>
alice knows neha <eos>	know ( alice , neha ) <eos>	know ( winnifred , alice ) <eos>
alice likes zelda <eos>	like ( alice , zelda ) <eos>	like ( zelda , alice ) <eos>
alice sees isla <eos>	see ( alice , isla ) <eos>	see ( isla , alice ) <eos>
alice sees alice <eos>	see ( alice , alice ) <eos>	see ( alice ) <eos>
alice sees eliza <eos>	see ( alice , eliza ) <eos>	see ( eliza , alice ) <eos>
alice dislikes herself <eos>	dislike ( alice , alice ) <eos>	dislike ( eliza , alice ) <eos>
alice meets patricia <eos>	meet ( alice , patricia ) <eos>	meet ( patricia , alice ) <eos>
alice meets tracy <eos>	meet ( alice , tracy ) <eos>	meet ( winnifred , alice ) <eos>
alice dislikes xerxes <eos>	dislike ( alice , xerxes ) <eos>	dislike ( winnifred , alice ) <eos>
alice dislikes zelda <eos>	dislike ( alice , zelda ) <eos>	dislike ( zelda , alice ) <eos>
alice meets yvette <eos>	meet ( alice , yvettte ) <eos>	meet ( yvettte , alice ) <eos>
alice likes eliza <eos>	like ( alice , eliza ) <eos>	like ( eliza , eliza ) <eos>
alice meets neha <eos>	meet ( alice , neha ) <eos>	meet ( winnifred , alice ) <eos>
alice dislikes bob <eos>	dislike ( alice , bob ) <eos>	dislike ( bob , bob ) <eos>
alice sees grace <eos>	see ( alice , grace ) <eos>	see ( grace , alice ) <eos>
alice dislikes tracy <eos>	dislike ( alice , tracy ) <eos>	dislike ( winnifred , alice ) <eos>
alice notices samuel <eos>	notice ( alice , samuel ) <eos>	notice ( winnifred , alice ) <eos>
alice notices lewis <eos>	notice ( alice , lewis ) <eos>	notice ( lewis , alice ) <eos>
alice throws tracy <eos>	throw ( alice , tracy ) <eos>	throw ( winnifred , alice ) <eos>
alice knows xerxes <eos>	know ( alice , xerxes ) <eos>	know ( winnifred , alice ) <eos>
alice throws yvette <eos>	throw ( alice , yvettte ) <eos>	throw ( yvettte , alice ) <eos>
alice likes winnifred <eos>	like ( alice , winnifred ) <eos>	like ( winnifred , winnifred ) <eos>
alice notices daniel <eos>	notice ( alice , daniel ) <eos>	notice ( francis , alice ) <eos>
alice dislikes henry <eos>	dislike ( alice , henry ) <eos>	dislike ( henry , alice ) <eos>
alice meets daniel <eos>	meet ( alice , daniel ) <eos>	meet ( francis , alice ) <eos>
alice notices herself <eos>	notice ( alice , alice ) <eos>	notice ( winnifred , alice ) <eos>
alice knows herself <eos>	know ( alice , alice ) <eos>	know ( winnifred , alice ) <eos>
alice knows margaret <eos>	know ( alice , margaret ) <eos>	know ( margaret , alice ) <eos>
alice dislikes rachael <eos>	dislike ( alice , rachael ) <eos>	dislike ( rachael , rachael ) <eos>
alice notices katherine <eos>	notice ( alice , katherine ) <eos>	notice ( katherine , alice ) <eos>
alice notices victor <eos>	notice ( alice , victor ) <eos>	notice ( winnifred , alice ) <eos>
alice sees daniel <eos>	see ( alice , daniel ) <eos>	see ( francis , alice ) <eos>
alice likes grace <eos>	like ( alice , grace ) <eos>	like ( grace , alice ) <eos>
alice sees neha <eos>	see ( alice , neha ) <eos>	see ( winnifred , alice ) <eos>
alice sees bob <eos>	see ( alice , bob ) <eos>	see ( bob , alice ) <eos>
alice sees henry <eos>	see ( alice , henry ) <eos>	see ( henry , alice ) <eos>
alice notices xerxes <eos>	notice ( alice , xerxes ) <eos>	notice ( winnifred , alice ) <eos>
alice notices margaret <eos>	notice ( alice , margaret ) <eos>	notice ( margaret , alice ) <eos>
alice dislikes isla <eos>	dislike ( alice , isla ) <eos>	dislike ( isla , alice ) <eos>
alice notices henry <eos>	notice ( alice , henry ) <eos>	notice ( henry , alice ) <eos>
alice sees oswald <eos>	see ( alice , oswald ) <eos>	see ( oswald , alice ) <eos>
alice likes henry <eos>	like ( alice , henry ) <eos>	like ( henry , alice ) <eos>
alice throws zelda <eos>	throw ( alice , zelda ) <eos>	throw ( winnifred , alice ) <eos>
alice sees victor <eos>	see ( alice , victor ) <eos>	see ( eliza , alice ) <eos>
alice meets rachael <eos>	meet ( alice , rachael ) <eos>	meet ( rachael , alice ) <eos>
alice sees katherine <eos>	see ( alice , katherine ) <eos>	see ( katherine , alice ) <eos>
