source	target	prediction
alice dislikes tracy <eos>	dislike ( alice , tracy ) <eos>	dislike ( john , tracy ) <eos>
alice notices henry <eos>	notice ( alice , henry ) <eos>	notice ( john , henry ) <eos>
alice likes grace <eos>	like ( alice , grace ) <eos>	like ( grace , grace ) <eos>
alice knows zelda <eos>	know ( alice , zelda ) <eos>	know ( daniel , zelda ) <eos>
alice notices winnifred <eos>	notice ( alice , winnifred ) <eos>	notice ( winnifred , winnifred ) <eos>
alice meets bob <eos>	meet ( alice , bob ) <eos>	meet ( daniel , bob ) <eos>
alice likes alice <eos>	like ( alice , alice ) <eos>	like ( john , alice ) <eos>
alice likes francis <eos>	like ( alice , francis ) <eos>	like ( francis , francis ) <eos>
alice meets henry <eos>	meet ( alice , henry ) <eos>	meet ( henry , henry ) <eos>
alice likes yvette <eos>	like ( alice , yvettte ) <eos>	like ( daniel , yvettte ) <eos>
alice meets katherine <eos>	meet ( alice , katherine ) <eos>	meet ( john , katherine ) <eos>
alice sees claire <eos>	see ( alice , claire ) <eos>	see ( claire , claire ) <eos>
alice likes xerxes <eos>	like ( alice , xerxes ) <eos>	like ( john , xerxes ) <eos>
alice notices yvette <eos>	notice ( alice , yvettte ) <eos>	notice ( daniel , yvettte ) <eos>
alice knows isla <eos>	know ( alice , isla ) <eos>	know ( daniel , isla ) <eos>
alice sees daniel <eos>	see ( alice , daniel ) <eos>	see ( daniel , daniel ) <eos>
alice knows rachael <eos>	know ( alice , rachael ) <eos>	know ( daniel , rachael ) <eos>
alice sees isla <eos>	see ( alice , isla ) <eos>	see ( isla , isla ) <eos>
alice meets john <eos>	meet ( alice , john ) <eos>	meet ( john , john ) <eos>
alice knows grace <eos>	know ( alice , grace ) <eos>	know ( grace , grace ) <eos>
alice notices daniel <eos>	notice ( alice , daniel ) <eos>	notice ( alice , daniel ) <eos>
alice knows claire <eos>	know ( alice , claire ) <eos>	know ( claire , claire ) <eos>
alice sees quinn <eos>	see ( alice , quinn ) <eos>	see ( john , quinn ) <eos>
alice knows john <eos>	know ( alice , john ) <eos>	know ( john , alice ) <eos>
alice throws henry <eos>	throw ( alice , henry ) <eos>	throw ( john , henry ) <eos>
alice likes bob <eos>	like ( alice , bob ) <eos>	like ( daniel , bob ) <eos>
alice throws ursula <eos>	throw ( alice , ursula ) <eos>	throw ( ursula , ursula ) <eos>
alice sees samuel <eos>	see ( alice , samuel ) <eos>	see ( samuel , samuel ) <eos>
alice dislikes herself <eos>	dislike ( alice , alice ) <eos>	dislike ( daniel , isla ) <eos>
alice throws oswald <eos>	throw ( alice , oswald ) <eos>	throw ( oswald , alice ) <eos>
alice knows bob <eos>	know ( alice , bob ) <eos>	know ( alice , bob ) <eos>
alice sees ursula <eos>	see ( alice , ursula ) <eos>	see ( ursula , ursula ) <eos>
alice notices eliza <eos>	notice ( alice , eliza ) <eos>	notice ( eliza , eliza ) <eos>
alice sees henry <eos>	see ( alice , henry ) <eos>	see ( john , henry ) <eos>
alice throws samuel <eos>	throw ( alice , samuel ) <eos>	throw ( samuel , samuel ) <eos>
alice notices alice <eos>	notice ( alice , alice ) <eos>	notice ( alice , alice ) <eos>
alice throws xerxes <eos>	throw ( alice , xerxes ) <eos>	throw ( john , xerxes ) <eos>
alice likes daniel <eos>	like ( alice , daniel ) <eos>	like ( alice , daniel ) <eos>
alice throws bob <eos>	throw ( alice , bob ) <eos>	throw ( daniel , bob ) <eos>
alice notices claire <eos>	notice ( alice , claire ) <eos>	notice ( claire , claire ) <eos>
alice throws winnifred <eos>	throw ( alice , winnifred ) <eos>	throw ( winnifred , winnifred ) <eos>
alice dislikes ursula <eos>	dislike ( alice , ursula ) <eos>	dislike ( ursula , ursula ) <eos>
alice knows ursula <eos>	know ( alice , ursula ) <eos>	know ( john , ursula ) <eos>
alice knows neha <eos>	know ( alice , neha ) <eos>	know ( alice , alice ) <eos>
alice throws victor <eos>	throw ( alice , victor ) <eos>	throw ( victor , victor ) <eos>
alice meets eliza <eos>	meet ( alice , eliza ) <eos>	meet ( alice , alice ) <eos>
alice throws isla <eos>	throw ( alice , isla ) <eos>	throw ( john , isla ) <eos>
alice dislikes quinn <eos>	dislike ( alice , quinn ) <eos>	dislike ( john , quinn ) <eos>
alice knows tracy <eos>	know ( alice , tracy ) <eos>	know ( grace , tracy ) <eos>
alice sees katherine <eos>	see ( alice , katherine ) <eos>	see ( john , katherine ) <eos>
alice notices quinn <eos>	notice ( alice , quinn ) <eos>	notice ( victor , quinn ) <eos>
alice throws neha <eos>	throw ( alice , neha ) <eos>	throw ( neha , neha ) <eos>
alice sees margaret <eos>	see ( alice , margaret ) <eos>	see ( claire , margaret ) <eos>
alice throws lewis <eos>	throw ( alice , lewis ) <eos>	throw ( tracy , lewis ) <eos>
alice meets rachael <eos>	meet ( alice , rachael ) <eos>	meet ( daniel , rachael ) <eos>
alice throws alice <eos>	throw ( alice , alice ) <eos>	throw ( alice , alice ) <eos>
alice throws margaret <eos>	throw ( alice , margaret ) <eos>	throw ( alice , alice ) <eos>
alice notices samuel <eos>	notice ( alice , samuel ) <eos>	notice ( samuel , samuel ) <eos>
alice likes henry <eos>	like ( alice , henry ) <eos>	like ( henry , henry ) <eos>
alice knows yvette <eos>	know ( alice , yvettte ) <eos>	know ( daniel , yvettte ) <eos>
alice sees eliza <eos>	see ( alice , eliza ) <eos>	see ( eliza , eliza ) <eos>
alice knows katherine <eos>	know ( alice , katherine ) <eos>	know ( ursula , katherine ) <eos>
alice meets claire <eos>	meet ( alice , claire ) <eos>	meet ( claire , claire ) <eos>
alice sees grace <eos>	see ( alice , grace ) <eos>	see ( grace , grace ) <eos>
alice knows henry <eos>	know ( alice , henry ) <eos>	know ( samuel , henry ) <eos>
alice meets francis <eos>	meet ( alice , francis ) <eos>	meet ( francis , francis ) <eos>
alice likes herself <eos>	like ( alice , alice ) <eos>	like ( john , alice ) <eos>
alice meets quinn <eos>	meet ( alice , quinn ) <eos>	meet ( victor , quinn ) <eos>
alice knows winnifred <eos>	know ( alice , winnifred ) <eos>	know ( john , claire ) <eos>
alice likes margaret <eos>	like ( alice , margaret ) <eos>	like ( alice , alice ) <eos>
alice meets victor <eos>	meet ( alice , victor ) <eos>	meet ( victor , victor ) <eos>
alice throws rachael <eos>	throw ( alice , rachael ) <eos>	throw ( daniel , rachael ) <eos>
alice dislikes margaret <eos>	dislike ( alice , margaret ) <eos>	dislike ( samuel , margaret ) <eos>
alice knows oswald <eos>	know ( alice , oswald ) <eos>	know ( francis , alice ) <eos>
alice notices john <eos>	notice ( alice , john ) <eos>	notice ( john , john ) <eos>
alice dislikes xerxes <eos>	dislike ( alice , xerxes ) <eos>	dislike ( john , xerxes ) <eos>
alice meets alice <eos>	meet ( alice , alice ) <eos>	meet ( alice , alice ) <eos>
alice sings <eos>	sing ( alice ) <eos>	sing ( alice ) <eos>
alice sleeps <eos>	sleep ( alice ) <eos>	sleep ( alice ) <eos>
alice eats <eos>	eat ( alice ) <eos>	eat ( alice ) <eos>
alice meets daniel <eos>	meet ( alice , daniel ) <eos>	meet ( alice , alice ) <eos>
alice sees yvette <eos>	see ( alice , yvettte ) <eos>	see ( yvettte , yvettte ) <eos>
alice notices grace <eos>	notice ( alice , grace ) <eos>	notice ( grace , grace ) <eos>
alice throws claire <eos>	throw ( alice , claire ) <eos>	throw ( claire , claire ) <eos>
alice dislikes victor <eos>	dislike ( alice , victor ) <eos>	dislike ( victor , victor ) <eos>
alice likes victor <eos>	like ( alice , victor ) <eos>	like ( victor , victor ) <eos>
alice notices bob <eos>	notice ( alice , bob ) <eos>	notice ( daniel , bob ) <eos>
alice notices victor <eos>	notice ( alice , victor ) <eos>	notice ( victor , victor ) <eos>
alice dislikes henry <eos>	dislike ( alice , henry ) <eos>	dislike ( henry , henry ) <eos>
alice meets grace <eos>	meet ( alice , grace ) <eos>	meet ( grace , grace ) <eos>
alice likes isla <eos>	like ( alice , isla ) <eos>	like ( john , isla ) <eos>
alice sees patricia <eos>	see ( alice , patricia ) <eos>	see ( patricia , patricia ) <eos>
alice meets herself <eos>	meet ( alice , alice ) <eos>	meet ( oswald , alice ) <eos>
alice knows daniel <eos>	know ( alice , daniel ) <eos>	know ( alice , daniel ) <eos>
alice likes tracy <eos>	like ( alice , tracy ) <eos>	like ( daniel , tracy ) <eos>
alice throws grace <eos>	throw ( alice , grace ) <eos>	throw ( grace , grace ) <eos>
alice dislikes yvette <eos>	dislike ( alice , yvettte ) <eos>	dislike ( yvettte , yvettte ) <eos>
alice notices xerxes <eos>	notice ( alice , xerxes ) <eos>	notice ( john , xerxes ) <eos>
alice likes rachael <eos>	like ( alice , rachael ) <eos>	like ( john , rachael ) <eos>
alice likes claire <eos>	like ( alice , claire ) <eos>	like ( claire , claire ) <eos>
alice throws zelda <eos>	throw ( alice , zelda ) <eos>	throw ( daniel , zelda ) <eos>
alice meets margaret <eos>	meet ( alice , margaret ) <eos>	meet ( alice , alice ) <eos>
alice meets lewis <eos>	meet ( alice , lewis ) <eos>	meet ( daniel , lewis ) <eos>
alice knows xerxes <eos>	know ( alice , xerxes ) <eos>	know ( john , xerxes ) <eos>
alice dislikes bob <eos>	dislike ( alice , bob ) <eos>	dislike ( daniel , bob ) <eos>
alice dislikes eliza <eos>	dislike ( alice , eliza ) <eos>	dislike ( eliza , eliza ) <eos>
alice likes oswald <eos>	like ( alice , oswald ) <eos>	like ( john , oswald ) <eos>
alice meets winnifred <eos>	meet ( alice , winnifred ) <eos>	meet ( winnifred , winnifred ) <eos>
alice sees lewis <eos>	see ( alice , lewis ) <eos>	see ( john , lewis ) <eos>
alice meets isla <eos>	meet ( alice , isla ) <eos>	meet ( john , isla ) <eos>
alice throws francis <eos>	throw ( alice , francis ) <eos>	throw ( francis , francis ) <eos>
alice dislikes oswald <eos>	dislike ( alice , oswald ) <eos>	dislike ( oswald , oswald ) <eos>
alice meets patricia <eos>	meet ( alice , patricia ) <eos>	meet ( patricia , patricia ) <eos>
alice knows herself <eos>	know ( alice , alice ) <eos>	know ( grace , alice ) <eos>
alice meets samuel <eos>	meet ( alice , samuel ) <eos>	meet ( samuel , samuel ) <eos>
alice sees oswald <eos>	see ( alice , oswald ) <eos>	see ( oswald , oswald ) <eos>
alice notices tracy <eos>	notice ( alice , tracy ) <eos>	notice ( daniel , tracy ) <eos>
alice likes zelda <eos>	like ( alice , zelda ) <eos>	like ( zelda , zelda ) <eos>
alice knows eliza <eos>	know ( alice , eliza ) <eos>	know ( alice , eliza ) <eos>
alice sees tracy <eos>	see ( alice , tracy ) <eos>	see ( daniel , tracy ) <eos>
