source	target	prediction
ursula dislikes alice <eos>	dislike ( ursula , alice ) <eos>	dislike ( ursula , ursula ) <eos>
xerxes dislikes alice <eos>	dislike ( xerxes , alice ) <eos>	dislike ( xerxes , xerxes ) <eos>
winnifred throws alice <eos>	throw ( winnifred , alice ) <eos>	throw ( winnifred , winnifred ) <eos>
xerxes sees alice <eos>	see ( xerxes , alice ) <eos>	see ( xerxes , xerxes ) <eos>
neha notices alice <eos>	notice ( neha , alice ) <eos>	notice ( neha , neha ) <eos>
victor sees alice <eos>	see ( victor , alice ) <eos>	see ( victor , winnifred ) <eos>
yvette likes alice <eos>	like ( yvettte , alice ) <eos>	like ( yvettte , winnifred ) <eos>
lewis notices alice <eos>	notice ( lewis , alice ) <eos>	notice ( lewis , lewis ) <eos>
francis sees alice <eos>	see ( francis , alice ) <eos>	see ( francis , henry ) <eos>
claire meets alice <eos>	meet ( claire , alice ) <eos>	meet ( claire , claire ) <eos>
oswald throws alice <eos>	throw ( oswald , alice ) <eos>	throw ( oswald , oswald ) <eos>
tracy notices alice <eos>	notice ( tracy , alice ) <eos>	notice ( tracy , tracy ) <eos>
lewis knows alice <eos>	know ( lewis , alice ) <eos>	know ( lewis , lewis ) <eos>
alice meets alice <eos>	meet ( alice , alice ) <eos>	meet ( alice , winnifred ) <eos>
lewis throws alice <eos>	throw ( lewis , alice ) <eos>	throw ( lewis , lewis ) <eos>
victor notices alice <eos>	notice ( victor , alice ) <eos>	notice ( victor , winnifred ) <eos>
alice throws alice <eos>	throw ( alice , alice ) <eos>	throw ( alice , winnifred ) <eos>
xerxes likes alice <eos>	like ( xerxes , alice ) <eos>	like ( xerxes , xerxes ) <eos>
francis dislikes alice <eos>	dislike ( francis , alice ) <eos>	dislike ( francis , francis ) <eos>
claire throws alice <eos>	throw ( claire , alice ) <eos>	throw ( claire , claire ) <eos>
john sees alice <eos>	see ( john , alice ) <eos>	see ( john , zelda ) <eos>
isla meets alice <eos>	meet ( isla , alice ) <eos>	meet ( isla , winnifred ) <eos>
alice dislikes alice <eos>	dislike ( alice , alice ) <eos>	dislike ( alice , winnifred ) <eos>
quinn throws alice <eos>	throw ( quinn , alice ) <eos>	throw ( quinn , quinn ) <eos>
francis knows alice <eos>	know ( francis , alice ) <eos>	know ( francis , henry ) <eos>
zelda meets alice <eos>	meet ( zelda , alice ) <eos>	meet ( zelda , zelda ) <eos>
patricia likes alice <eos>	like ( patricia , alice ) <eos>	like ( patricia , patricia ) <eos>
tracy throws alice <eos>	throw ( tracy , alice ) <eos>	throw ( tracy , tracy ) <eos>
margaret knows alice <eos>	know ( margaret , alice ) <eos>	know ( margaret , margaret ) <eos>
francis likes alice <eos>	like ( francis , alice ) <eos>	like ( francis , winnifred ) <eos>
oswald notices alice <eos>	notice ( oswald , alice ) <eos>	notice ( oswald , oswald ) <eos>
quinn likes alice <eos>	like ( quinn , alice ) <eos>	like ( quinn , winnifred ) <eos>
patricia throws alice <eos>	throw ( patricia , alice ) <eos>	throw ( patricia , patricia ) <eos>
rachael dislikes alice <eos>	dislike ( rachael , alice ) <eos>	dislike ( rachael , rachael ) <eos>
zelda throws alice <eos>	throw ( zelda , alice ) <eos>	throw ( zelda , zelda ) <eos>
grace throws alice <eos>	throw ( grace , alice ) <eos>	throw ( grace , grace ) <eos>
bob dislikes alice <eos>	dislike ( bob , alice ) <eos>	dislike ( bob , winnifred ) <eos>
grace notices alice <eos>	notice ( grace , alice ) <eos>	notice ( grace , grace ) <eos>
samuel dislikes alice <eos>	dislike ( samuel , alice ) <eos>	dislike ( samuel , winnifred ) <eos>
isla dislikes alice <eos>	dislike ( isla , alice ) <eos>	dislike ( isla , isla ) <eos>
lewis dislikes alice <eos>	dislike ( lewis , alice ) <eos>	dislike ( lewis , lewis ) <eos>
yvette dislikes alice <eos>	dislike ( yvettte , alice ) <eos>	dislike ( yvettte , winnifred ) <eos>
patricia meets alice <eos>	meet ( patricia , alice ) <eos>	meet ( patricia , patricia ) <eos>
bob likes alice <eos>	like ( bob , alice ) <eos>	like ( bob , winnifred ) <eos>
eliza meets alice <eos>	meet ( eliza , alice ) <eos>	meet ( eliza , eliza ) <eos>
winnifred knows alice <eos>	know ( winnifred , alice ) <eos>	know ( winnifred , winnifred ) <eos>
john likes alice <eos>	like ( john , alice ) <eos>	like ( john , winnifred ) <eos>
bob meets alice <eos>	meet ( bob , alice ) <eos>	meet ( bob , winnifred ) <eos>
samuel knows alice <eos>	know ( samuel , alice ) <eos>	know ( samuel , winnifred ) <eos>
tracy sees alice <eos>	see ( tracy , alice ) <eos>	see ( tracy , tracy ) <eos>
katherine throws alice <eos>	throw ( katherine , alice ) <eos>	throw ( katherine , katherine ) <eos>
katherine meets alice <eos>	meet ( katherine , alice ) <eos>	meet ( katherine , katherine ) <eos>
samuel likes alice <eos>	like ( samuel , alice ) <eos>	like ( samuel , winnifred ) <eos>
neha dislikes alice <eos>	dislike ( neha , alice ) <eos>	dislike ( neha , neha ) <eos>
ursula knows alice <eos>	know ( ursula , alice ) <eos>	know ( ursula , ursula ) <eos>
daniel likes alice <eos>	like ( daniel , alice ) <eos>	like ( daniel , daniel ) <eos>
eliza knows alice <eos>	know ( eliza , alice ) <eos>	know ( eliza , winnifred ) <eos>
rachael notices alice <eos>	notice ( rachael , alice ) <eos>	notice ( rachael , rachael ) <eos>
john meets alice <eos>	meet ( john , alice ) <eos>	meet ( john , winnifred ) <eos>
victor likes alice <eos>	like ( victor , alice ) <eos>	like ( victor , winnifred ) <eos>
xerxes throws alice <eos>	throw ( xerxes , alice ) <eos>	throw ( xerxes , xerxes ) <eos>
quinn meets alice <eos>	meet ( quinn , alice ) <eos>	meet ( quinn , quinn ) <eos>
winnifred dislikes alice <eos>	dislike ( winnifred , alice ) <eos>	dislike ( winnifred , winnifred ) <eos>
margaret notices alice <eos>	notice ( margaret , alice ) <eos>	notice ( margaret , margaret ) <eos>
patricia dislikes alice <eos>	dislike ( patricia , alice ) <eos>	dislike ( patricia , patricia ) <eos>
margaret dislikes alice <eos>	dislike ( margaret , alice ) <eos>	dislike ( margaret , margaret ) <eos>
victor throws alice <eos>	throw ( victor , alice ) <eos>	throw ( victor , winnifred ) <eos>
quinn dislikes alice <eos>	dislike ( quinn , alice ) <eos>	dislike ( quinn , quinn ) <eos>
ursula throws alice <eos>	throw ( ursula , alice ) <eos>	throw ( ursula , ursula ) <eos>
zelda sees alice <eos>	see ( zelda , alice ) <eos>	see ( zelda , zelda ) <eos>
rachael likes alice <eos>	like ( rachael , alice ) <eos>	like ( rachael , rachael ) <eos>
patricia sees alice <eos>	see ( patricia , alice ) <eos>	see ( patricia , patricia ) <eos>
henry likes alice <eos>	like ( henry , alice ) <eos>	like ( henry , henry ) <eos>
victor dislikes alice <eos>	dislike ( victor , alice ) <eos>	dislike ( victor , zelda ) <eos>
tracy likes alice <eos>	like ( tracy , alice ) <eos>	like ( tracy , tracy ) <eos>
oswald likes alice <eos>	like ( oswald , alice ) <eos>	like ( oswald , oswald ) <eos>
neha likes alice <eos>	like ( neha , alice ) <eos>	like ( neha , neha ) <eos>
bob notices alice <eos>	notice ( bob , alice ) <eos>	notice ( bob , winnifred ) <eos>
samuel sees alice <eos>	see ( samuel , alice ) <eos>	see ( samuel , winnifred ) <eos>
eliza throws alice <eos>	throw ( eliza , alice ) <eos>	throw ( eliza , zelda ) <eos>
patricia notices alice <eos>	notice ( patricia , alice ) <eos>	notice ( patricia , patricia ) <eos>
isla sees alice <eos>	see ( isla , alice ) <eos>	see ( isla , isla ) <eos>
bob throws alice <eos>	throw ( bob , alice ) <eos>	throw ( bob , zelda ) <eos>
katherine knows alice <eos>	know ( katherine , alice ) <eos>	know ( katherine , katherine ) <eos>
grace knows alice <eos>	know ( grace , alice ) <eos>	know ( grace , grace ) <eos>
oswald meets alice <eos>	meet ( oswald , alice ) <eos>	meet ( oswald , oswald ) <eos>
eliza notices alice <eos>	notice ( eliza , alice ) <eos>	notice ( eliza , winnifred ) <eos>
margaret sees alice <eos>	see ( margaret , alice ) <eos>	see ( margaret , margaret ) <eos>
yvette notices alice <eos>	notice ( yvettte , alice ) <eos>	notice ( yvettte , yvettte ) <eos>
katherine notices alice <eos>	notice ( katherine , alice ) <eos>	notice ( katherine , katherine ) <eos>
eliza dislikes alice <eos>	dislike ( eliza , alice ) <eos>	dislike ( eliza , eliza ) <eos>
margaret throws alice <eos>	throw ( margaret , alice ) <eos>	throw ( margaret , margaret ) <eos>
grace meets alice <eos>	meet ( grace , alice ) <eos>	meet ( grace , grace ) <eos>
katherine sees alice <eos>	see ( katherine , alice ) <eos>	see ( katherine , katherine ) <eos>
neha meets alice <eos>	meet ( neha , alice ) <eos>	meet ( neha , neha ) <eos>
daniel throws alice <eos>	throw ( daniel , alice ) <eos>	throw ( daniel , daniel ) <eos>
isla likes alice <eos>	like ( isla , alice ) <eos>	like ( isla , isla ) <eos>
rachael sees alice <eos>	see ( rachael , alice ) <eos>	see ( rachael , rachael ) <eos>
rachael throws alice <eos>	throw ( rachael , alice ) <eos>	throw ( rachael , rachael ) <eos>
ursula likes alice <eos>	like ( ursula , alice ) <eos>	like ( ursula , ursula ) <eos>
grace likes alice <eos>	like ( grace , alice ) <eos>	like ( grace , grace ) <eos>
rachael knows alice <eos>	know ( rachael , alice ) <eos>	know ( rachael , rachael ) <eos>
eliza likes alice <eos>	like ( eliza , alice ) <eos>	like ( eliza , winnifred ) <eos>
claire dislikes alice <eos>	dislike ( claire , alice ) <eos>	dislike ( claire , claire ) <eos>
isla throws alice <eos>	throw ( isla , alice ) <eos>	throw ( isla , isla ) <eos>
claire likes alice <eos>	like ( claire , alice ) <eos>	like ( claire , claire ) <eos>
yvette throws alice <eos>	throw ( yvettte , alice ) <eos>	throw ( yvettte , yvettte ) <eos>
oswald sees alice <eos>	see ( oswald , alice ) <eos>	see ( oswald , oswald ) <eos>
henry meets alice <eos>	meet ( henry , alice ) <eos>	meet ( henry , henry ) <eos>
alice likes alice <eos>	like ( alice , alice ) <eos>	like ( alice , winnifred ) <eos>
zelda knows alice <eos>	know ( zelda , alice ) <eos>	know ( zelda , zelda ) <eos>
ursula meets alice <eos>	meet ( ursula , alice ) <eos>	meet ( ursula , winnifred ) <eos>
claire knows alice <eos>	know ( claire , alice ) <eos>	know ( claire , claire ) <eos>
samuel meets alice <eos>	meet ( samuel , alice ) <eos>	meet ( samuel , winnifred ) <eos>
samuel notices alice <eos>	notice ( samuel , alice ) <eos>	notice ( samuel , winnifred ) <eos>
katherine dislikes alice <eos>	dislike ( katherine , alice ) <eos>	dislike ( katherine , katherine ) <eos>
bob knows alice <eos>	know ( bob , alice ) <eos>	know ( bob , winnifred ) <eos>
henry notices alice <eos>	notice ( henry , alice ) <eos>	notice ( henry , henry ) <eos>
henry sees alice <eos>	see ( henry , alice ) <eos>	see ( henry , henry ) <eos>
victor meets alice <eos>	meet ( victor , alice ) <eos>	meet ( victor , katherine ) <eos>
alice notices alice <eos>	notice ( alice , alice ) <eos>	notice ( alice , winnifred ) <eos>
xerxes notices alice <eos>	notice ( xerxes , alice ) <eos>	notice ( xerxes , xerxes ) <eos>
francis meets alice <eos>	meet ( francis , alice ) <eos>	meet ( francis , winnifred ) <eos>
margaret meets alice <eos>	meet ( margaret , alice ) <eos>	meet ( margaret , margaret ) <eos>
xerxes meets alice <eos>	meet ( xerxes , alice ) <eos>	meet ( xerxes , xerxes ) <eos>
bob sees alice <eos>	see ( bob , alice ) <eos>	see ( bob , winnifred ) <eos>
daniel sees alice <eos>	see ( daniel , alice ) <eos>	see ( daniel , daniel ) <eos>
henry throws alice <eos>	throw ( henry , alice ) <eos>	throw ( henry , henry ) <eos>
isla knows alice <eos>	know ( isla , alice ) <eos>	know ( isla , isla ) <eos>
quinn knows alice <eos>	know ( quinn , alice ) <eos>	know ( quinn , quinn ) <eos>
francis throws alice <eos>	throw ( francis , alice ) <eos>	throw ( francis , francis ) <eos>
patricia knows alice <eos>	know ( patricia , alice ) <eos>	know ( patricia , patricia ) <eos>
yvette knows alice <eos>	know ( yvettte , alice ) <eos>	know ( yvettte , yvettte ) <eos>
neha sees alice <eos>	see ( neha , alice ) <eos>	see ( neha , neha ) <eos>
john knows alice <eos>	know ( john , alice ) <eos>	know ( john , winnifred ) <eos>
xerxes knows alice <eos>	know ( xerxes , alice ) <eos>	know ( xerxes , xerxes ) <eos>
daniel knows alice <eos>	know ( daniel , alice ) <eos>	know ( daniel , daniel ) <eos>
winnifred notices alice <eos>	notice ( winnifred , alice ) <eos>	notice ( winnifred , winnifred ) <eos>
zelda notices alice <eos>	notice ( zelda , alice ) <eos>	notice ( zelda , zelda ) <eos>
winnifred likes alice <eos>	like ( winnifred , alice ) <eos>	like ( winnifred , winnifred ) <eos>
winnifred meets alice <eos>	meet ( winnifred , alice ) <eos>	meet ( winnifred , winnifred ) <eos>
henry dislikes alice <eos>	dislike ( henry , alice ) <eos>	dislike ( henry , henry ) <eos>
claire notices alice <eos>	notice ( claire , alice ) <eos>	notice ( claire , claire ) <eos>
eliza sees alice <eos>	see ( eliza , alice ) <eos>	see ( eliza , eliza ) <eos>
lewis likes alice <eos>	like ( lewis , alice ) <eos>	like ( lewis , lewis ) <eos>
samuel throws alice <eos>	throw ( samuel , alice ) <eos>	throw ( samuel , winnifred ) <eos>
alice sees alice <eos>	see ( alice , alice ) <eos>	see ( alice , winnifred ) <eos>
