source	target	prediction
alice knows xerxes <eos>	know ( alice , xerxes ) <eos>	know ( john , alice ) <eos>
alice notices ursula <eos>	notice ( alice , ursula ) <eos>	notice ( alice , alice ) <eos>
alice knows bob <eos>	know ( alice , bob ) <eos>	know ( henry , bob ) <eos>
alice knows yvette <eos>	know ( alice , yvettte ) <eos>	know ( francis , yvettte ) <eos>
alice meets francis <eos>	meet ( alice , francis ) <eos>	meet ( francis , francis ) <eos>
alice sees rachael <eos>	see ( alice , rachael ) <eos>	see ( eliza , rachael ) <eos>
alice sees tracy <eos>	see ( alice , tracy ) <eos>	see ( henry , tracy ) <eos>
alice likes margaret <eos>	like ( alice , margaret ) <eos>	like ( alice , grace ) <eos>
alice likes eliza <eos>	like ( alice , eliza ) <eos>	like ( eliza , eliza ) <eos>
alice likes quinn <eos>	like ( alice , quinn ) <eos>	like ( quinn , quinn ) <eos>
alice throws alice <eos>	throw ( alice , alice ) <eos>	throw ( alice , alice ) <eos>
alice throws grace <eos>	throw ( alice , grace ) <eos>	throw ( henry , grace ) <eos>
alice sees patricia <eos>	see ( alice , patricia ) <eos>	see ( patricia , patricia ) <eos>
alice likes john <eos>	like ( alice , john ) <eos>	like ( yvettte , alice ) <eos>
alice sees victor <eos>	see ( alice , victor ) <eos>	see ( ( , lewis ) <eos>
alice sees winnifred <eos>	see ( alice , winnifred ) <eos>	see ( alice , winnifred ) <eos>
alice meets zelda <eos>	meet ( alice , zelda ) <eos>	meet ( alice , alice ) <eos>
alice throws bob <eos>	throw ( alice , bob ) <eos>	throw ( francis , bob ) <eos>
alice notices alice <eos>	notice ( alice , alice ) <eos>	notice ( alice , alice ) <eos>
alice likes xerxes <eos>	like ( alice , xerxes ) <eos>	like ( john , alice ) <eos>
alice throws patricia <eos>	throw ( alice , patricia ) <eos>	throw ( patricia , patricia ) <eos>
alice throws katherine <eos>	throw ( alice , katherine ) <eos>	throw ( alice , alice ) <eos>
alice notices henry <eos>	notice ( alice , henry ) <eos>	notice ( henry , alice ) <eos>
alice knows eliza <eos>	know ( alice , eliza ) <eos>	know ( alice , eliza ) <eos>
alice meets bob <eos>	meet ( alice , bob ) <eos>	meet ( rachael , bob ) <eos>
alice knows grace <eos>	know ( alice , grace ) <eos>	know ( alice , grace ) <eos>
alice meets quinn <eos>	meet ( alice , quinn ) <eos>	meet ( quinn , quinn ) <eos>
alice likes neha <eos>	like ( alice , neha ) <eos>	like ( alice , alice ) <eos>
alice notices winnifred <eos>	notice ( alice , winnifred ) <eos>	notice ( alice , alice ) <eos>
alice likes alice <eos>	like ( alice , alice ) <eos>	like ( alice , alice ) <eos>
alice dislikes claire <eos>	dislike ( alice , claire ) <eos>	dislike ( claire , claire ) <eos>
alice throws rachael <eos>	throw ( alice , rachael ) <eos>	throw ( rachael , rachael ) <eos>
alice likes grace <eos>	like ( alice , grace ) <eos>	like ( grace , grace ) <eos>
alice meets daniel <eos>	meet ( alice , daniel ) <eos>	meet ( rachael , daniel ) <eos>
alice sees john <eos>	see ( alice , john ) <eos>	see ( lewis , rachael ) <eos>
alice likes francis <eos>	like ( alice , francis ) <eos>	like ( francis , francis ) <eos>
alice throws isla <eos>	throw ( alice , isla ) <eos>	throw ( rachael , isla ) <eos>
alice sees claire <eos>	see ( alice , claire ) <eos>	see ( claire , claire ) <eos>
alice throws john <eos>	throw ( alice , john ) <eos>	throw ( eliza , john ) <eos>
alice likes yvette <eos>	like ( alice , yvettte ) <eos>	like ( yvettte , alice ) <eos>
alice likes isla <eos>	like ( alice , isla ) <eos>	like ( isla , isla ) <eos>
alice notices xerxes <eos>	notice ( alice , xerxes ) <eos>	notice ( john , alice ) <eos>
alice sees daniel <eos>	see ( alice , daniel ) <eos>	see ( daniel , daniel ) <eos>
alice throws daniel <eos>	throw ( alice , daniel ) <eos>	throw ( daniel , daniel ) <eos>
alice meets tracy <eos>	meet ( alice , tracy ) <eos>	meet ( henry , tracy ) <eos>
alice notices katherine <eos>	notice ( alice , katherine ) <eos>	notice ( alice , alice ) <eos>
alice sees quinn <eos>	see ( alice , quinn ) <eos>	see ( quinn , quinn ) <eos>
alice likes herself <eos>	like ( alice , alice ) <eos>	like ( francis , alice ) <eos>
alice sees grace <eos>	see ( alice , grace ) <eos>	see ( alice , grace ) <eos>
alice knows margaret <eos>	know ( alice , margaret ) <eos>	know ( alice , grace ) <eos>
alice dislikes katherine <eos>	dislike ( alice , katherine ) <eos>	dislike ( alice , alice ) <eos>
alice likes patricia <eos>	like ( alice , patricia ) <eos>	like ( patricia , patricia ) <eos>
alice notices neha <eos>	notice ( alice , neha ) <eos>	notice ( john , alice ) <eos>
alice meets katherine <eos>	meet ( alice , katherine ) <eos>	meet ( alice , alice ) <eos>
alice knows quinn <eos>	know ( alice , quinn ) <eos>	know ( alice , francis ) <eos>
alice likes tracy <eos>	like ( alice , tracy ) <eos>	like ( tracy , tracy ) <eos>
alice sees ursula <eos>	see ( alice , ursula ) <eos>	see ( eliza , alice ) <eos>
alice sees katherine <eos>	see ( alice , katherine ) <eos>	see ( alice , alice ) <eos>
alice throws francis <eos>	throw ( alice , francis ) <eos>	throw ( francis , francis ) <eos>
alice notices tracy <eos>	notice ( alice , tracy ) <eos>	notice ( alice , tracy ) <eos>
alice meets john <eos>	meet ( alice , john ) <eos>	meet ( eliza , john ) <eos>
alice likes bob <eos>	like ( alice , bob ) <eos>	like ( francis , bob ) <eos>
alice sees neha <eos>	see ( alice , neha ) <eos>	see ( lewis , alice ) <eos>
alice dislikes herself <eos>	dislike ( alice , alice ) <eos>	dislike ( francis , henry ) <eos>
alice dislikes neha <eos>	dislike ( alice , neha ) <eos>	dislike ( neha , rachael ) <eos>
alice dislikes henry <eos>	dislike ( alice , henry ) <eos>	dislike ( henry , henry ) <eos>
alice throws henry <eos>	throw ( alice , henry ) <eos>	throw ( henry , henry ) <eos>
alice notices quinn <eos>	notice ( alice , quinn ) <eos>	notice ( alice , alice ) <eos>
alice sees herself <eos>	see ( alice , alice ) <eos>	see ( alice , alice ) <eos>
alice meets claire <eos>	meet ( alice , claire ) <eos>	meet ( claire , alice ) <eos>
alice dislikes isla <eos>	dislike ( alice , isla ) <eos>	dislike ( henry , isla ) <eos>
alice likes ursula <eos>	like ( alice , ursula ) <eos>	like ( alice , alice ) <eos>
alice throws claire <eos>	throw ( alice , claire ) <eos>	throw ( claire , alice ) <eos>
alice throws eliza <eos>	throw ( alice , eliza ) <eos>	throw ( alice , eliza ) <eos>
alice meets patricia <eos>	meet ( alice , patricia ) <eos>	meet ( patricia , patricia ) <eos>
alice dislikes zelda <eos>	dislike ( alice , zelda ) <eos>	dislike ( alice , alice ) <eos>
alice likes samuel <eos>	like ( alice , samuel ) <eos>	like ( claire , samuel ) <eos>
alice meets grace <eos>	meet ( alice , grace ) <eos>	meet ( henry , grace ) <eos>
alice knows winnifred <eos>	know ( alice , winnifred ) <eos>	know ( alice , winnifred ) <eos>
alice slumbers <eos>	slumber ( alice ) <eos>	slumber ( alice ) <eos>
alice flies <eos>	fly ( alice ) <eos>	fly ( henry ) <eos>
alice dances <eos>	dance ( alice ) <eos>	dance ( rachael ) <eos>
alice runs <eos>	run ( alice ) <eos>	run ( henry ) <eos>
alice eats <eos>	eat ( alice ) <eos>	eat ( alice ) <eos>
alice throws herself <eos>	throw ( alice , alice ) <eos>	throw ( francis , alice ) <eos>
alice knows isla <eos>	know ( alice , isla ) <eos>	know ( henry , isla ) <eos>
alice throws quinn <eos>	throw ( alice , quinn ) <eos>	throw ( quinn , francis ) <eos>
alice dislikes francis <eos>	dislike ( alice , francis ) <eos>	dislike ( francis , francis ) <eos>
alice throws samuel <eos>	throw ( alice , samuel ) <eos>	throw ( ( , samuel ) <eos>
alice notices samuel <eos>	notice ( alice , samuel ) <eos>	notice ( ( , samuel ) <eos>
alice sees xerxes <eos>	see ( alice , xerxes ) <eos>	see ( john , alice ) <eos>
alice dislikes bob <eos>	dislike ( alice , bob ) <eos>	dislike ( rachael , bob ) <eos>
alice sees samuel <eos>	see ( alice , samuel ) <eos>	see ( ( , samuel ) <eos>
alice sees alice <eos>	see ( alice , alice ) <eos>	see ( rachael , alice ) <eos>
alice notices zelda <eos>	notice ( alice , zelda ) <eos>	notice ( alice , alice ) <eos>
alice sees oswald <eos>	see ( alice , oswald ) <eos>	see ( henry , oswald ) <eos>
alice throws ursula <eos>	throw ( alice , ursula ) <eos>	throw ( zelda , alice ) <eos>
alice notices victor <eos>	notice ( alice , victor ) <eos>	notice ( alice , lewis ) <eos>
alice notices herself <eos>	notice ( alice , alice ) <eos>	notice ( alice , alice ) <eos>
alice meets isla <eos>	meet ( alice , isla ) <eos>	meet ( isla , isla ) <eos>
alice notices margaret <eos>	notice ( alice , margaret ) <eos>	notice ( alice , grace ) <eos>
alice knows rachael <eos>	know ( alice , rachael ) <eos>	know ( rachael , rachael ) <eos>
alice notices grace <eos>	notice ( alice , grace ) <eos>	notice ( alice , grace ) <eos>
alice notices francis <eos>	notice ( alice , francis ) <eos>	notice ( alice , francis ) <eos>
alice throws lewis <eos>	throw ( alice , lewis ) <eos>	throw ( lewis , lewis ) <eos>
alice dislikes daniel <eos>	dislike ( alice , daniel ) <eos>	dislike ( daniel , daniel ) <eos>
alice dislikes lewis <eos>	dislike ( alice , lewis ) <eos>	dislike ( lewis , lewis ) <eos>
alice sees margaret <eos>	see ( alice , margaret ) <eos>	see ( alice , grace ) <eos>
alice meets victor <eos>	meet ( alice , victor ) <eos>	meet ( bob , lewis ) <eos>
alice notices rachael <eos>	notice ( alice , rachael ) <eos>	notice ( rachael , alice ) <eos>
alice sees bob <eos>	see ( alice , bob ) <eos>	see ( alice , bob ) <eos>
alice knows ursula <eos>	know ( alice , ursula ) <eos>	know ( eliza , alice ) <eos>
alice meets yvette <eos>	meet ( alice , yvettte ) <eos>	meet ( yvettte , alice ) <eos>
alice throws zelda <eos>	throw ( alice , zelda ) <eos>	throw ( alice , alice ) <eos>
alice dislikes samuel <eos>	dislike ( alice , samuel ) <eos>	dislike ( yvettte , samuel ) <eos>
alice notices lewis <eos>	notice ( alice , lewis ) <eos>	notice ( yvettte , lewis ) <eos>
alice dislikes grace <eos>	dislike ( alice , grace ) <eos>	dislike ( rachael , grace ) <eos>
alice knows john <eos>	know ( alice , john ) <eos>	know ( lewis , rachael ) <eos>
alice meets xerxes <eos>	meet ( alice , xerxes ) <eos>	meet ( patricia , xerxes ) <eos>
alice knows oswald <eos>	know ( alice , oswald ) <eos>	know ( henry , oswald ) <eos>
alice dislikes winnifred <eos>	dislike ( alice , winnifred ) <eos>	dislike ( francis , winnifred ) <eos>
alice meets samuel <eos>	meet ( alice , samuel ) <eos>	meet ( bob , samuel ) <eos>
alice meets eliza <eos>	meet ( alice , eliza ) <eos>	meet ( alice , eliza ) <eos>
alice knows henry <eos>	know ( alice , henry ) <eos>	know ( henry , henry ) <eos>
