source	target	prediction
tracy notices alice <eos>	notice ( tracy , alice ) <eos>	notice ( neha , rachael ) <eos>
katherine sees alice <eos>	see ( katherine , alice ) <eos>	see ( rachael , bob ) <eos>
xerxes likes alice <eos>	like ( xerxes , alice ) <eos>	like ( xerxes , bob ) <eos>
quinn likes alice <eos>	like ( quinn , alice ) <eos>	like ( quinn , eliza ) <eos>
ursula meets alice <eos>	meet ( ursula , alice ) <eos>	meet ( francis , bob ) <eos>
claire likes alice <eos>	like ( claire , alice ) <eos>	like ( claire , bob ) <eos>
rachael knows alice <eos>	know ( rachael , alice ) <eos>	know ( rachael , bob ) <eos>
samuel notices alice <eos>	notice ( samuel , alice ) <eos>	notice ( samuel , rachael ) <eos>
winnifred knows alice <eos>	know ( winnifred , alice ) <eos>	know ( winnifred , bob ) <eos>
henry meets alice <eos>	meet ( henry , alice ) <eos>	meet ( henry , winnifred ) <eos>
victor dislikes alice <eos>	dislike ( victor , alice ) <eos>	dislike ( victor , bob ) <eos>
zelda throws alice <eos>	throw ( zelda , alice ) <eos>	throw ( zelda , bob ) <eos>
eliza likes alice <eos>	like ( eliza , alice ) <eos>	like ( eliza , bob ) <eos>
neha dislikes alice <eos>	dislike ( neha , alice ) <eos>	dislike ( patricia , rachael ) <eos>
eliza meets alice <eos>	meet ( eliza , alice ) <eos>	meet ( eliza , bob ) <eos>
eliza notices alice <eos>	notice ( eliza , alice ) <eos>	notice ( eliza , rachael ) <eos>
alice sees alice <eos>	see ( alice , alice ) <eos>	see ( alice , bob ) <eos>
zelda notices alice <eos>	notice ( zelda , alice ) <eos>	notice ( zelda , bob ) <eos>
ursula sees alice <eos>	see ( ursula , alice ) <eos>	see ( ursula , bob ) <eos>
neha notices alice <eos>	notice ( neha , alice ) <eos>	notice ( patricia , rachael ) <eos>
zelda meets alice <eos>	meet ( zelda , alice ) <eos>	meet ( zelda , bob ) <eos>
daniel knows alice <eos>	know ( daniel , alice ) <eos>	know ( daniel , bob ) <eos>
xerxes throws alice <eos>	throw ( xerxes , alice ) <eos>	throw ( xerxes , bob ) <eos>
quinn dislikes alice <eos>	dislike ( quinn , alice ) <eos>	dislike ( quinn , bob ) <eos>
john dislikes alice <eos>	dislike ( john , alice ) <eos>	dislike ( grace , bob ) <eos>
katherine dislikes alice <eos>	dislike ( katherine , alice ) <eos>	dislike ( katherine , rachael ) <eos>
patricia meets alice <eos>	meet ( patricia , alice ) <eos>	meet ( patricia , bob ) <eos>
isla likes alice <eos>	like ( isla , alice ) <eos>	like ( isla , bob ) <eos>
samuel likes alice <eos>	like ( samuel , alice ) <eos>	like ( samuel , bob ) <eos>
bob throws alice <eos>	throw ( bob , alice ) <eos>	throw ( bob , bob ) <eos>
tracy meets alice <eos>	meet ( tracy , alice ) <eos>	meet ( tracy , bob ) <eos>
grace meets alice <eos>	meet ( grace , alice ) <eos>	meet ( grace , bob ) <eos>
henry dislikes alice <eos>	dislike ( henry , alice ) <eos>	dislike ( henry , bob ) <eos>
bob likes alice <eos>	like ( bob , alice ) <eos>	like ( bob , rachael ) <eos>
neha knows alice <eos>	know ( neha , alice ) <eos>	know ( patricia , bob ) <eos>
claire notices alice <eos>	notice ( claire , alice ) <eos>	notice ( claire , bob ) <eos>
henry notices alice <eos>	notice ( henry , alice ) <eos>	notice ( henry , bob ) <eos>
patricia notices alice <eos>	notice ( patricia , alice ) <eos>	notice ( patricia , bob ) <eos>
samuel sees alice <eos>	see ( samuel , alice ) <eos>	see ( samuel , bob ) <eos>
daniel meets alice <eos>	meet ( daniel , alice ) <eos>	meet ( daniel , winnifred ) <eos>
eliza knows alice <eos>	know ( eliza , alice ) <eos>	know ( eliza , bob ) <eos>
lewis dislikes alice <eos>	dislike ( lewis , alice ) <eos>	dislike ( lewis , bob ) <eos>
claire meets alice <eos>	meet ( claire , alice ) <eos>	meet ( claire , bob ) <eos>
daniel throws alice <eos>	throw ( daniel , alice ) <eos>	throw ( daniel , bob ) <eos>
samuel throws alice <eos>	throw ( samuel , alice ) <eos>	throw ( eliza , bob ) <eos>
lewis likes alice <eos>	like ( lewis , alice ) <eos>	like ( lewis , bob ) <eos>
margaret meets alice <eos>	meet ( margaret , alice ) <eos>	meet ( margaret , bob ) <eos>
bob meets alice <eos>	meet ( bob , alice ) <eos>	meet ( bob , bob ) <eos>
rachael meets alice <eos>	meet ( rachael , alice ) <eos>	meet ( alice , bob ) <eos>
henry throws alice <eos>	throw ( henry , alice ) <eos>	throw ( henry , eliza ) <eos>
winnifred meets alice <eos>	meet ( winnifred , alice ) <eos>	meet ( winnifred , bob ) <eos>
quinn throws alice <eos>	throw ( quinn , alice ) <eos>	throw ( isla , winnifred ) <eos>
alice likes alice <eos>	like ( alice , alice ) <eos>	like ( alice , bob ) <eos>
alice meets alice <eos>	meet ( alice , alice ) <eos>	meet ( alice , bob ) <eos>
margaret throws alice <eos>	throw ( margaret , alice ) <eos>	throw ( daniel , bob ) <eos>
quinn notices alice <eos>	notice ( quinn , alice ) <eos>	notice ( quinn , rachael ) <eos>
neha meets alice <eos>	meet ( neha , alice ) <eos>	meet ( patricia , rachael ) <eos>
oswald notices alice <eos>	notice ( oswald , alice ) <eos>	notice ( oswald , rachael ) <eos>
margaret notices alice <eos>	notice ( margaret , alice ) <eos>	notice ( daniel , rachael ) <eos>
lewis notices alice <eos>	notice ( lewis , alice ) <eos>	notice ( lewis , bob ) <eos>
lewis knows alice <eos>	know ( lewis , alice ) <eos>	know ( lewis , bob ) <eos>
grace sees alice <eos>	see ( grace , alice ) <eos>	see ( grace , bob ) <eos>
alice dislikes alice <eos>	dislike ( alice , alice ) <eos>	dislike ( alice , bob ) <eos>
grace notices alice <eos>	notice ( grace , alice ) <eos>	notice ( grace , bob ) <eos>
isla throws alice <eos>	throw ( isla , alice ) <eos>	throw ( isla , bob ) <eos>
rachael likes alice <eos>	like ( rachael , alice ) <eos>	like ( alice , bob ) <eos>
samuel dislikes alice <eos>	dislike ( samuel , alice ) <eos>	dislike ( eliza , rachael ) <eos>
daniel notices alice <eos>	notice ( daniel , alice ) <eos>	notice ( daniel , bob ) <eos>
claire knows alice <eos>	know ( claire , alice ) <eos>	know ( claire , bob ) <eos>
yvette dislikes alice <eos>	dislike ( yvettte , alice ) <eos>	dislike ( zelda , john ) <eos>
oswald sees alice <eos>	see ( oswald , alice ) <eos>	see ( zelda , bob ) <eos>
lewis meets alice <eos>	meet ( lewis , alice ) <eos>	meet ( lewis , bob ) <eos>
yvette notices alice <eos>	notice ( yvettte , alice ) <eos>	notice ( yvettte , bob ) <eos>
henry likes alice <eos>	like ( henry , alice ) <eos>	like ( henry , bob ) <eos>
patricia dislikes alice <eos>	dislike ( patricia , alice ) <eos>	dislike ( patricia , bob ) <eos>
daniel sees alice <eos>	see ( daniel , alice ) <eos>	see ( daniel , bob ) <eos>
xerxes notices alice <eos>	notice ( xerxes , alice ) <eos>	notice ( xerxes , rachael ) <eos>
zelda sees alice <eos>	see ( zelda , alice ) <eos>	see ( zelda , bob ) <eos>
samuel meets alice <eos>	meet ( samuel , alice ) <eos>	meet ( samuel , bob ) <eos>
katherine throws alice <eos>	throw ( katherine , alice ) <eos>	throw ( john , bob ) <eos>
oswald likes alice <eos>	like ( oswald , alice ) <eos>	like ( zelda , bob ) <eos>
zelda dislikes alice <eos>	dislike ( zelda , alice ) <eos>	dislike ( zelda , bob ) <eos>
francis knows alice <eos>	know ( francis , alice ) <eos>	know ( francis , bob ) <eos>
isla notices alice <eos>	notice ( isla , alice ) <eos>	notice ( isla , rachael ) <eos>
zelda likes alice <eos>	like ( zelda , alice ) <eos>	like ( zelda , bob ) <eos>
patricia likes alice <eos>	like ( patricia , alice ) <eos>	like ( patricia , bob ) <eos>
john sees alice <eos>	see ( john , alice ) <eos>	see ( john , bob ) <eos>
winnifred throws alice <eos>	throw ( winnifred , alice ) <eos>	throw ( winnifred , bob ) <eos>
rachael sees alice <eos>	see ( rachael , alice ) <eos>	see ( rachael , bob ) <eos>
rachael throws alice <eos>	throw ( rachael , alice ) <eos>	throw ( alice , bob ) <eos>
margaret knows alice <eos>	know ( margaret , alice ) <eos>	know ( margaret , bob ) <eos>
yvette meets alice <eos>	meet ( yvettte , alice ) <eos>	meet ( yvettte , bob ) <eos>
katherine knows alice <eos>	know ( katherine , alice ) <eos>	know ( katherine , bob ) <eos>
xerxes knows alice <eos>	know ( xerxes , alice ) <eos>	know ( xerxes , bob ) <eos>
claire dislikes alice <eos>	dislike ( claire , alice ) <eos>	dislike ( claire , bob ) <eos>
alice knows alice <eos>	know ( alice , alice ) <eos>	know ( alice , bob ) <eos>
francis likes alice <eos>	like ( francis , alice ) <eos>	like ( henry , rachael ) <eos>
ursula notices alice <eos>	notice ( ursula , alice ) <eos>	notice ( francis , rachael ) <eos>
bob sees alice <eos>	see ( bob , alice ) <eos>	see ( bob , bob ) <eos>
john meets alice <eos>	meet ( john , alice ) <eos>	meet ( grace , bob ) <eos>
ursula throws alice <eos>	throw ( ursula , alice ) <eos>	throw ( francis , bob ) <eos>
lewis sees alice <eos>	see ( lewis , alice ) <eos>	see ( lewis , bob ) <eos>
quinn meets alice <eos>	meet ( quinn , alice ) <eos>	meet ( quinn , bob ) <eos>
oswald knows alice <eos>	know ( oswald , alice ) <eos>	know ( winnifred , rachael ) <eos>
grace likes alice <eos>	like ( grace , alice ) <eos>	like ( grace , bob ) <eos>
rachael notices alice <eos>	notice ( rachael , alice ) <eos>	notice ( alice , rachael ) <eos>
tracy dislikes alice <eos>	dislike ( tracy , alice ) <eos>	dislike ( neha , bob ) <eos>
henry sees alice <eos>	see ( henry , alice ) <eos>	see ( henry , bob ) <eos>
neha throws alice <eos>	throw ( neha , alice ) <eos>	throw ( patricia , eliza ) <eos>
bob notices alice <eos>	notice ( bob , alice ) <eos>	notice ( bob , rachael ) <eos>
neha sees alice <eos>	see ( neha , alice ) <eos>	see ( patricia , bob ) <eos>
ursula likes alice <eos>	like ( ursula , alice ) <eos>	like ( francis , bob ) <eos>
john knows alice <eos>	know ( john , alice ) <eos>	know ( john , bob ) <eos>
isla meets alice <eos>	meet ( isla , alice ) <eos>	meet ( isla , bob ) <eos>
margaret sees alice <eos>	see ( margaret , alice ) <eos>	see ( margaret , bob ) <eos>
bob knows alice <eos>	know ( bob , alice ) <eos>	know ( bob , bob ) <eos>
oswald throws alice <eos>	throw ( oswald , alice ) <eos>	throw ( zelda , bob ) <eos>
tracy likes alice <eos>	like ( tracy , alice ) <eos>	like ( neha , bob ) <eos>
grace throws alice <eos>	throw ( grace , alice ) <eos>	throw ( grace , bob ) <eos>
winnifred sees alice <eos>	see ( winnifred , alice ) <eos>	see ( winnifred , bob ) <eos>
tracy sees alice <eos>	see ( tracy , alice ) <eos>	see ( tracy , bob ) <eos>
katherine meets alice <eos>	meet ( katherine , alice ) <eos>	meet ( katherine , rachael ) <eos>
zelda knows alice <eos>	know ( zelda , alice ) <eos>	know ( zelda , bob ) <eos>
victor sees alice <eos>	see ( victor , alice ) <eos>	see ( victor , bob ) <eos>
eliza dislikes alice <eos>	dislike ( eliza , alice ) <eos>	dislike ( eliza , bob ) <eos>
