source	target	prediction
ursula sees francis <eos>	see ( ursula , francis ) <eos>	see ( ursula , francis ) <eos>
quinn dislikes tracy <eos>	dislike ( quinn , tracy ) <eos>	dislike ( quinn , tracy ) <eos>
katherine knows eliza <eos>	know ( katherine , eliza ) <eos>	know ( katherine , eliza ) <eos>
neha notices henry <eos>	notice ( neha , henry ) <eos>	notice ( neha , henry ) <eos>
xerxes sees rachael <eos>	see ( xerxes , rachael ) <eos>	see ( xerxes , rachael ) <eos>
isla knows john <eos>	know ( isla , john ) <eos>	know ( isla , john ) <eos>
francis knows eliza <eos>	know ( francis , eliza ) <eos>	know ( francis , eliza ) <eos>
neha throws tracy <eos>	throw ( neha , tracy ) <eos>	throw ( neha , tracy ) <eos>
henry dislikes eliza <eos>	dislike ( henry , eliza ) <eos>	dislike ( henry , eliza ) <eos>
tracy throws bob <eos>	throw ( tracy , bob ) <eos>	throw ( tracy , bob ) <eos>
claire likes john <eos>	like ( claire , john ) <eos>	like ( claire , john ) <eos>
rachael throws patricia <eos>	throw ( rachael , patricia ) <eos>	throw ( rachael , patricia ) <eos>
oswald dislikes himself <eos>	dislike ( oswald , oswald ) <eos>	dislike ( oswald , oswald ) <eos>
bob knows quinn <eos>	know ( bob , quinn ) <eos>	know ( bob , quinn ) <eos>
yvette sees oswald <eos>	see ( yvettte , oswald ) <eos>	see ( yvettte , oswald ) <eos>
zelda likes eliza <eos>	like ( zelda , eliza ) <eos>	like ( zelda , eliza ) <eos>
rachael throws john <eos>	throw ( rachael , john ) <eos>	throw ( rachael , john ) <eos>
eliza sees lewis <eos>	see ( eliza , lewis ) <eos>	see ( eliza , lewis ) <eos>
john dislikes isla <eos>	dislike ( john , isla ) <eos>	dislike ( john , isla ) <eos>
winnifred sees winnifred <eos>	see ( winnifred , winnifred ) <eos>	see ( winnifred , winnifred ) <eos>
bob meets ursula <eos>	meet ( bob , ursula ) <eos>	meet ( bob , ursula ) <eos>
eliza likes bob <eos>	like ( eliza , bob ) <eos>	like ( eliza , bob ) <eos>
isla throws claire <eos>	throw ( isla , claire ) <eos>	throw ( isla , claire ) <eos>
bob dislikes yvette <eos>	dislike ( bob , yvettte ) <eos>	dislike ( bob , yvettte ) <eos>
eliza sees victor <eos>	see ( eliza , victor ) <eos>	see ( eliza , victor ) <eos>
xerxes dislikes lewis <eos>	dislike ( xerxes , lewis ) <eos>	dislike ( xerxes , lewis ) <eos>
isla throws patricia <eos>	throw ( isla , patricia ) <eos>	throw ( isla , patricia ) <eos>
daniel throws eliza <eos>	throw ( daniel , eliza ) <eos>	throw ( daniel , eliza ) <eos>
tracy dislikes rachael <eos>	dislike ( tracy , rachael ) <eos>	dislike ( tracy , rachael ) <eos>
patricia dislikes eliza <eos>	dislike ( patricia , eliza ) <eos>	dislike ( patricia , eliza ) <eos>
lewis sees victor <eos>	see ( lewis , victor ) <eos>	see ( lewis , victor ) <eos>
bob sees grace <eos>	see ( bob , grace ) <eos>	see ( bob , grace ) <eos>
tracy meets claire <eos>	meet ( tracy , claire ) <eos>	meet ( tracy , claire ) <eos>
alice throws quinn <eos>	throw ( alice , quinn ) <eos>	throw ( alice , quinn ) <eos>
xerxes notices ursula <eos>	notice ( xerxes , ursula ) <eos>	notice ( xerxes , ursula ) <eos>
eliza throws yvette <eos>	throw ( eliza , yvettte ) <eos>	throw ( eliza , yvettte ) <eos>
tracy sees alice <eos>	see ( tracy , alice ) <eos>	see ( tracy , alice ) <eos>
rachael likes grace <eos>	like ( rachael , grace ) <eos>	like ( rachael , grace ) <eos>
patricia knows rachael <eos>	know ( patricia , rachael ) <eos>	know ( patricia , rachael ) <eos>
yvette knows claire <eos>	know ( yvettte , claire ) <eos>	know ( yvettte , claire ) <eos>
neha sees patricia <eos>	see ( neha , patricia ) <eos>	see ( neha , patricia ) <eos>
alice meets samuel <eos>	meet ( alice , samuel ) <eos>	meet ( alice , samuel ) <eos>
patricia likes margaret <eos>	like ( patricia , margaret ) <eos>	like ( patricia , margaret ) <eos>
quinn throws zelda <eos>	throw ( quinn , zelda ) <eos>	throw ( quinn , zelda ) <eos>
francis likes margaret <eos>	like ( francis , margaret ) <eos>	like ( francis , margaret ) <eos>
lewis throws eliza <eos>	throw ( lewis , eliza ) <eos>	throw ( lewis , eliza ) <eos>
alice notices zelda <eos>	notice ( alice , zelda ) <eos>	notice ( alice , zelda ) <eos>
zelda throws samuel <eos>	throw ( zelda , samuel ) <eos>	throw ( zelda , samuel ) <eos>
margaret throws yvette <eos>	throw ( margaret , yvettte ) <eos>	throw ( margaret , yvettte ) <eos>
katherine throws victor <eos>	throw ( katherine , victor ) <eos>	throw ( katherine , victor ) <eos>
xerxes dislikes rachael <eos>	dislike ( xerxes , rachael ) <eos>	dislike ( xerxes , rachael ) <eos>
francis throws victor <eos>	throw ( francis , victor ) <eos>	throw ( francis , victor ) <eos>
margaret throws francis <eos>	throw ( margaret , francis ) <eos>	throw ( margaret , francis ) <eos>
john notices francis <eos>	notice ( john , francis ) <eos>	notice ( john , francis ) <eos>
quinn dislikes henry <eos>	dislike ( quinn , henry ) <eos>	dislike ( quinn , henry ) <eos>
tracy throws isla <eos>	throw ( tracy , isla ) <eos>	throw ( tracy , isla ) <eos>
grace meets oswald <eos>	meet ( grace , oswald ) <eos>	meet ( grace , oswald ) <eos>
tracy meets zelda <eos>	meet ( tracy , zelda ) <eos>	meet ( tracy , zelda ) <eos>
quinn meets yvette <eos>	meet ( quinn , yvettte ) <eos>	meet ( quinn , yvettte ) <eos>
francis dislikes xerxes <eos>	dislike ( francis , xerxes ) <eos>	dislike ( francis , xerxes ) <eos>
winnifred meets daniel <eos>	meet ( winnifred , daniel ) <eos>	meet ( winnifred , daniel ) <eos>
patricia meets yvette <eos>	meet ( patricia , yvettte ) <eos>	meet ( patricia , yvettte ) <eos>
yvette meets herself <eos>	meet ( yvettte , yvettte ) <eos>	meet ( yvettte , yvettte ) <eos>
winnifred notices oswald <eos>	notice ( winnifred , oswald ) <eos>	notice ( winnifred , oswald ) <eos>
katherine likes winnifred <eos>	like ( katherine , winnifred ) <eos>	like ( katherine , winnifred ) <eos>
ursula knows francis <eos>	know ( ursula , francis ) <eos>	know ( ursula , francis ) <eos>
neha likes margaret <eos>	like ( neha , margaret ) <eos>	like ( neha , margaret ) <eos>
ursula dislikes rachael <eos>	dislike ( ursula , rachael ) <eos>	dislike ( ursula , rachael ) <eos>
isla throws tracy <eos>	throw ( isla , tracy ) <eos>	throw ( isla , tracy ) <eos>
francis likes yvette <eos>	like ( francis , yvettte ) <eos>	like ( francis , yvettte ) <eos>
patricia meets rachael <eos>	meet ( patricia , rachael ) <eos>	meet ( patricia , rachael ) <eos>
alice sees herself <eos>	see ( alice , alice ) <eos>	see ( alice , alice ) <eos>
alice likes isla <eos>	like ( alice , isla ) <eos>	like ( alice , isla ) <eos>
patricia sees oswald <eos>	see ( patricia , oswald ) <eos>	see ( patricia , oswald ) <eos>
katherine knows katherine <eos>	know ( katherine , katherine ) <eos>	know ( katherine , katherine ) <eos>
patricia notices daniel <eos>	notice ( patricia , daniel ) <eos>	notice ( patricia , daniel ) <eos>
francis sees patricia <eos>	see ( francis , patricia ) <eos>	see ( francis , patricia ) <eos>
eliza meets daniel <eos>	meet ( eliza , daniel ) <eos>	meet ( eliza , daniel ) <eos>
yvette sees xerxes <eos>	see ( yvettte , xerxes ) <eos>	see ( yvettte , xerxes ) <eos>
bob likes lewis <eos>	like ( bob , lewis ) <eos>	like ( bob , lewis ) <eos>
neha notices john <eos>	notice ( neha , john ) <eos>	notice ( neha , john ) <eos>
alice sees ursula <eos>	see ( alice , ursula ) <eos>	see ( alice , ursula ) <eos>
samuel notices oswald <eos>	notice ( samuel , oswald ) <eos>	notice ( samuel , oswald ) <eos>
yvette notices rachael <eos>	notice ( yvettte , rachael ) <eos>	notice ( yvettte , rachael ) <eos>
samuel throws margaret <eos>	throw ( samuel , margaret ) <eos>	throw ( samuel , margaret ) <eos>
zelda dislikes patricia <eos>	dislike ( zelda , patricia ) <eos>	dislike ( zelda , patricia ) <eos>
samuel notices eliza <eos>	notice ( samuel , eliza ) <eos>	notice ( samuel , eliza ) <eos>
henry throws patricia <eos>	throw ( henry , patricia ) <eos>	throw ( henry , patricia ) <eos>
lewis notices zelda <eos>	notice ( lewis , zelda ) <eos>	notice ( lewis , zelda ) <eos>
margaret sees ursula <eos>	see ( margaret , ursula ) <eos>	see ( margaret , ursula ) <eos>
francis notices eliza <eos>	notice ( francis , eliza ) <eos>	notice ( francis , eliza ) <eos>
daniel throws yvette <eos>	throw ( daniel , yvettte ) <eos>	throw ( daniel , yvettte ) <eos>
alice meets daniel <eos>	meet ( alice , daniel ) <eos>	meet ( alice , daniel ) <eos>
grace likes winnifred <eos>	like ( grace , winnifred ) <eos>	like ( grace , winnifred ) <eos>
rachael sees grace <eos>	see ( rachael , grace ) <eos>	see ( rachael , grace ) <eos>
quinn throws isla <eos>	throw ( quinn , isla ) <eos>	throw ( quinn , isla ) <eos>
victor dislikes ursula <eos>	dislike ( victor , ursula ) <eos>	dislike ( victor , ursula ) <eos>
margaret meets winnifred <eos>	meet ( margaret , winnifred ) <eos>	meet ( margaret , winnifred ) <eos>
henry meets tracy <eos>	meet ( henry , tracy ) <eos>	meet ( henry , tracy ) <eos>
ursula throws quinn <eos>	throw ( ursula , quinn ) <eos>	throw ( ursula , quinn ) <eos>
isla throws victor <eos>	throw ( isla , victor ) <eos>	throw ( isla , victor ) <eos>
eliza sees claire <eos>	see ( eliza , claire ) <eos>	see ( eliza , claire ) <eos>
samuel dislikes rachael <eos>	dislike ( samuel , rachael ) <eos>	dislike ( samuel , rachael ) <eos>
eliza notices john <eos>	notice ( eliza , john ) <eos>	notice ( eliza , john ) <eos>
isla dislikes john <eos>	dislike ( isla , john ) <eos>	dislike ( isla , john ) <eos>
tracy likes quinn <eos>	like ( tracy , quinn ) <eos>	like ( tracy , quinn ) <eos>
winnifred notices ursula <eos>	notice ( winnifred , ursula ) <eos>	notice ( winnifred , ursula ) <eos>
daniel dislikes grace <eos>	dislike ( daniel , grace ) <eos>	dislike ( daniel , grace ) <eos>
grace sees patricia <eos>	see ( grace , patricia ) <eos>	see ( grace , patricia ) <eos>
samuel dislikes isla <eos>	dislike ( samuel , isla ) <eos>	dislike ( samuel , isla ) <eos>
tracy notices victor <eos>	notice ( tracy , victor ) <eos>	notice ( tracy , victor ) <eos>
neha sees ursula <eos>	see ( neha , ursula ) <eos>	see ( neha , ursula ) <eos>
bob throws isla <eos>	throw ( bob , isla ) <eos>	throw ( bob , isla ) <eos>
victor dislikes henry <eos>	dislike ( victor , henry ) <eos>	dislike ( victor , henry ) <eos>
eliza notices francis <eos>	notice ( eliza , francis ) <eos>	notice ( eliza , francis ) <eos>
margaret likes winnifred <eos>	like ( margaret , winnifred ) <eos>	like ( margaret , winnifred ) <eos>
rachael sees tracy <eos>	see ( rachael , tracy ) <eos>	see ( rachael , tracy ) <eos>
isla dislikes eliza <eos>	dislike ( isla , eliza ) <eos>	dislike ( isla , eliza ) <eos>
winnifred dislikes xerxes <eos>	dislike ( winnifred , xerxes ) <eos>	dislike ( winnifred , xerxes ) <eos>
claire notices ursula <eos>	notice ( claire , ursula ) <eos>	notice ( claire , ursula ) <eos>
zelda meets claire <eos>	meet ( zelda , claire ) <eos>	meet ( zelda , claire ) <eos>
isla throws samuel <eos>	throw ( isla , samuel ) <eos>	throw ( isla , samuel ) <eos>
francis meets lewis <eos>	meet ( francis , lewis ) <eos>	meet ( francis , lewis ) <eos>
isla notices daniel <eos>	notice ( isla , daniel ) <eos>	notice ( isla , daniel ) <eos>
katherine sees claire <eos>	see ( katherine , claire ) <eos>	see ( katherine , claire ) <eos>
xerxes notices katherine <eos>	notice ( xerxes , katherine ) <eos>	notice ( xerxes , katherine ) <eos>
isla meets john <eos>	meet ( isla , john ) <eos>	meet ( isla , john ) <eos>
neha sees margaret <eos>	see ( neha , margaret ) <eos>	see ( neha , margaret ) <eos>
margaret dislikes quinn <eos>	dislike ( margaret , quinn ) <eos>	dislike ( margaret , quinn ) <eos>
oswald sees ursula <eos>	see ( oswald , ursula ) <eos>	see ( oswald , ursula ) <eos>
winnifred notices eliza <eos>	notice ( winnifred , eliza ) <eos>	notice ( winnifred , eliza ) <eos>
isla meets patricia <eos>	meet ( isla , patricia ) <eos>	meet ( isla , patricia ) <eos>
ursula knows samuel <eos>	know ( ursula , samuel ) <eos>	know ( ursula , samuel ) <eos>
winnifred likes victor <eos>	like ( winnifred , victor ) <eos>	like ( winnifred , victor ) <eos>
grace notices tracy <eos>	notice ( grace , tracy ) <eos>	notice ( grace , tracy ) <eos>
patricia notices bob <eos>	notice ( patricia , bob ) <eos>	notice ( patricia , bob ) <eos>
zelda dislikes margaret <eos>	dislike ( zelda , margaret ) <eos>	dislike ( zelda , margaret ) <eos>
quinn likes alice <eos>	like ( quinn , alice ) <eos>	like ( quinn , alice ) <eos>
john meets oswald <eos>	meet ( john , oswald ) <eos>	meet ( john , oswald ) <eos>
john dislikes lewis <eos>	dislike ( john , lewis ) <eos>	dislike ( john , lewis ) <eos>
eliza likes herself <eos>	like ( eliza , eliza ) <eos>	like ( eliza , eliza ) <eos>
oswald notices winnifred <eos>	notice ( oswald , winnifred ) <eos>	notice ( oswald , winnifred ) <eos>
victor likes henry <eos>	like ( victor , henry ) <eos>	like ( victor , henry ) <eos>
lewis knows katherine <eos>	know ( lewis , katherine ) <eos>	know ( lewis , katherine ) <eos>
bob sings <eos>	sing ( bob ) <eos>	dislike ( bob ) <eos>
yvette eats <eos>	eat ( yvettte ) <eos>	eat ( yvettte ) <eos>
margaret runs <eos>	run ( margaret ) <eos>	run ( margaret ) <eos>
patricia dances <eos>	dance ( patricia ) <eos>	dance ( patricia ) <eos>
katherine sings <eos>	sing ( katherine ) <eos>	sing ( katherine ) <eos>
rachael throws samuel <eos>	throw ( rachael , samuel ) <eos>	throw ( rachael , samuel ) <eos>
patricia likes rachael <eos>	like ( patricia , rachael ) <eos>	like ( patricia , rachael ) <eos>
samuel throws patricia <eos>	throw ( samuel , patricia ) <eos>	throw ( samuel , patricia ) <eos>
grace dislikes winnifred <eos>	dislike ( grace , winnifred ) <eos>	dislike ( grace , winnifred ) <eos>
yvette knows tracy <eos>	know ( yvettte , tracy ) <eos>	know ( yvettte , tracy ) <eos>
margaret dislikes margaret <eos>	dislike ( margaret , margaret ) <eos>	dislike ( margaret , margaret ) <eos>
katherine sees ursula <eos>	see ( katherine , ursula ) <eos>	see ( katherine , ursula ) <eos>
oswald sees eliza <eos>	see ( oswald , eliza ) <eos>	see ( oswald , eliza ) <eos>
zelda dislikes lewis <eos>	dislike ( zelda , lewis ) <eos>	dislike ( zelda , lewis ) <eos>
neha throws samuel <eos>	throw ( neha , samuel ) <eos>	throw ( neha , samuel ) <eos>
zelda notices grace <eos>	notice ( zelda , grace ) <eos>	notice ( zelda , grace ) <eos>
john meets quinn <eos>	meet ( john , quinn ) <eos>	meet ( john , quinn ) <eos>
margaret likes alice <eos>	like ( margaret , alice ) <eos>	like ( margaret , alice ) <eos>
oswald likes henry <eos>	like ( oswald , henry ) <eos>	like ( oswald , henry ) <eos>
samuel sees claire <eos>	see ( samuel , claire ) <eos>	see ( samuel , claire ) <eos>
francis dislikes grace <eos>	dislike ( francis , grace ) <eos>	dislike ( francis , grace ) <eos>
lewis throws lewis <eos>	throw ( lewis , lewis ) <eos>	throw ( lewis , lewis ) <eos>
xerxes likes himself <eos>	like ( xerxes , xerxes ) <eos>	like ( xerxes , xerxes ) <eos>
rachael dislikes daniel <eos>	dislike ( rachael , daniel ) <eos>	dislike ( rachael , daniel ) <eos>
claire sees quinn <eos>	see ( claire , quinn ) <eos>	see ( claire , quinn ) <eos>
francis dislikes rachael <eos>	dislike ( francis , rachael ) <eos>	dislike ( francis , rachael ) <eos>
samuel notices daniel <eos>	notice ( samuel , daniel ) <eos>	notice ( samuel , daniel ) <eos>
quinn sees francis <eos>	see ( quinn , francis ) <eos>	see ( quinn , francis ) <eos>
claire knows grace <eos>	know ( claire , grace ) <eos>	know ( claire , grace ) <eos>
winnifred notices victor <eos>	notice ( winnifred , victor ) <eos>	notice ( winnifred , victor ) <eos>
oswald dislikes ursula <eos>	dislike ( oswald , ursula ) <eos>	dislike ( oswald , ursula ) <eos>
lewis dislikes francis <eos>	dislike ( lewis , francis ) <eos>	dislike ( lewis , francis ) <eos>
daniel sees tracy <eos>	see ( daniel , tracy ) <eos>	see ( daniel , tracy ) <eos>
henry likes tracy <eos>	like ( henry , tracy ) <eos>	like ( henry , tracy ) <eos>
zelda knows margaret <eos>	know ( zelda , margaret ) <eos>	know ( zelda , margaret ) <eos>
daniel knows ursula <eos>	know ( daniel , ursula ) <eos>	know ( daniel , ursula ) <eos>
patricia sees grace <eos>	see ( patricia , grace ) <eos>	see ( patricia , grace ) <eos>
daniel likes samuel <eos>	like ( daniel , samuel ) <eos>	like ( daniel , samuel ) <eos>
henry knows yvette <eos>	know ( henry , yvettte ) <eos>	know ( henry , yvettte ) <eos>
winnifred likes patricia <eos>	like ( winnifred , patricia ) <eos>	like ( winnifred , patricia ) <eos>
zelda throws yvette <eos>	throw ( zelda , yvettte ) <eos>	throw ( zelda , yvettte ) <eos>
katherine notices ursula <eos>	notice ( katherine , ursula ) <eos>	notice ( katherine , ursula ) <eos>
rachael likes yvette <eos>	like ( rachael , yvettte ) <eos>	like ( rachael , yvettte ) <eos>
ursula notices isla <eos>	notice ( ursula , isla ) <eos>	notice ( ursula , isla ) <eos>
isla dislikes lewis <eos>	dislike ( isla , lewis ) <eos>	dislike ( isla , lewis ) <eos>
katherine dislikes zelda <eos>	dislike ( katherine , zelda ) <eos>	dislike ( katherine , zelda ) <eos>
samuel knows eliza <eos>	know ( samuel , eliza ) <eos>	know ( samuel , eliza ) <eos>
samuel dislikes zelda <eos>	dislike ( samuel , zelda ) <eos>	dislike ( samuel , zelda ) <eos>
francis throws isla <eos>	throw ( francis , isla ) <eos>	throw ( francis , isla ) <eos>
alice notices ursula <eos>	notice ( alice , ursula ) <eos>	notice ( alice , ursula ) <eos>
eliza knows xerxes <eos>	know ( eliza , xerxes ) <eos>	know ( eliza , xerxes ) <eos>
bob knows victor <eos>	know ( bob , victor ) <eos>	know ( bob , victor ) <eos>
katherine sees grace <eos>	see ( katherine , grace ) <eos>	see ( katherine , grace ) <eos>
rachael notices eliza <eos>	notice ( rachael , eliza ) <eos>	notice ( rachael , eliza ) <eos>
patricia knows alice <eos>	know ( patricia , alice ) <eos>	know ( patricia , alice ) <eos>
bob sees lewis <eos>	see ( bob , lewis ) <eos>	see ( bob , lewis ) <eos>
oswald sees quinn <eos>	see ( oswald , quinn ) <eos>	see ( oswald , quinn ) <eos>
yvette dislikes victor <eos>	dislike ( yvettte , victor ) <eos>	dislike ( yvettte , victor ) <eos>
margaret throws samuel <eos>	throw ( margaret , samuel ) <eos>	throw ( margaret , samuel ) <eos>
grace sees isla <eos>	see ( grace , isla ) <eos>	see ( grace , isla ) <eos>
eliza throws xerxes <eos>	throw ( eliza , xerxes ) <eos>	throw ( eliza , xerxes ) <eos>
rachael meets katherine <eos>	meet ( rachael , katherine ) <eos>	meet ( rachael , katherine ) <eos>
katherine sees zelda <eos>	see ( katherine , zelda ) <eos>	see ( katherine , zelda ) <eos>
katherine throws quinn <eos>	throw ( katherine , quinn ) <eos>	throw ( katherine , quinn ) <eos>
margaret likes katherine <eos>	like ( margaret , katherine ) <eos>	like ( margaret , katherine ) <eos>
oswald knows grace <eos>	know ( oswald , grace ) <eos>	know ( oswald , grace ) <eos>
francis throws rachael <eos>	throw ( francis , rachael ) <eos>	throw ( francis , rachael ) <eos>
lewis throws victor <eos>	throw ( lewis , victor ) <eos>	throw ( lewis , victor ) <eos>
katherine sees daniel <eos>	see ( katherine , daniel ) <eos>	see ( katherine , daniel ) <eos>
katherine meets oswald <eos>	meet ( katherine , oswald ) <eos>	meet ( katherine , oswald ) <eos>
patricia dislikes ursula <eos>	dislike ( patricia , ursula ) <eos>	dislike ( patricia , ursula ) <eos>
grace meets victor <eos>	meet ( grace , victor ) <eos>	meet ( grace , victor ) <eos>
ursula knows patricia <eos>	know ( ursula , patricia ) <eos>	know ( ursula , patricia ) <eos>
grace knows lewis <eos>	know ( grace , lewis ) <eos>	know ( grace , lewis ) <eos>
claire dislikes lewis <eos>	dislike ( claire , lewis ) <eos>	dislike ( claire , lewis ) <eos>
victor notices xerxes <eos>	notice ( victor , xerxes ) <eos>	notice ( victor , xerxes ) <eos>
rachael knows ursula <eos>	know ( rachael , ursula ) <eos>	know ( rachael , ursula ) <eos>
alice knows herself <eos>	know ( alice , alice ) <eos>	know ( alice , alice ) <eos>
victor likes isla <eos>	like ( victor , isla ) <eos>	like ( victor , isla ) <eos>
oswald knows winnifred <eos>	know ( oswald , winnifred ) <eos>	know ( oswald , winnifred ) <eos>
francis likes victor <eos>	like ( francis , victor ) <eos>	like ( francis , victor ) <eos>
victor notices victor <eos>	notice ( victor , victor ) <eos>	notice ( victor , victor ) <eos>
yvette dislikes lewis <eos>	dislike ( yvettte , lewis ) <eos>	dislike ( yvettte , lewis ) <eos>
neha throws katherine <eos>	throw ( neha , katherine ) <eos>	throw ( neha , katherine ) <eos>
grace likes patricia <eos>	like ( grace , patricia ) <eos>	like ( grace , patricia ) <eos>
victor knows patricia <eos>	know ( victor , patricia ) <eos>	know ( victor , patricia ) <eos>
rachael notices francis <eos>	notice ( rachael , francis ) <eos>	notice ( rachael , francis ) <eos>
patricia meets katherine <eos>	meet ( patricia , katherine ) <eos>	meet ( patricia , katherine ) <eos>
winnifred meets john <eos>	meet ( winnifred , john ) <eos>	meet ( winnifred , john ) <eos>
neha notices yvette <eos>	notice ( neha , yvettte ) <eos>	notice ( neha , yvettte ) <eos>
katherine likes isla <eos>	like ( katherine , isla ) <eos>	like ( katherine , isla ) <eos>
winnifred sees tracy <eos>	see ( winnifred , tracy ) <eos>	see ( winnifred , tracy ) <eos>
claire notices john <eos>	notice ( claire , john ) <eos>	notice ( claire , john ) <eos>
alice notices tracy <eos>	notice ( alice , tracy ) <eos>	notice ( alice , tracy ) <eos>
oswald throws oswald <eos>	throw ( oswald , oswald ) <eos>	throw ( oswald , oswald ) <eos>
isla notices oswald <eos>	notice ( isla , oswald ) <eos>	notice ( isla , oswald ) <eos>
john notices bob <eos>	notice ( john , bob ) <eos>	notice ( john , bob ) <eos>
zelda flies <eos>	fly ( zelda ) <eos>	fly ( zelda ) <eos>
tracy runs <eos>	run ( tracy ) <eos>	run ( tracy ) <eos>
alice sleeps <eos>	sleep ( alice ) <eos>	sleep ( alice ) <eos>
victor sees neha <eos>	see ( victor , neha ) <eos>	see ( victor , neha ) <eos>
neha throws winnifred <eos>	throw ( neha , winnifred ) <eos>	throw ( neha , winnifred ) <eos>
oswald meets bob <eos>	meet ( oswald , bob ) <eos>	meet ( oswald , bob ) <eos>
victor sees lewis <eos>	see ( victor , lewis ) <eos>	see ( victor , lewis ) <eos>
zelda meets katherine <eos>	meet ( zelda , katherine ) <eos>	meet ( zelda , katherine ) <eos>
katherine likes yvette <eos>	like ( katherine , yvettte ) <eos>	like ( katherine , yvettte ) <eos>
isla knows francis <eos>	know ( isla , francis ) <eos>	know ( isla , francis ) <eos>
francis likes tracy <eos>	like ( francis , tracy ) <eos>	like ( francis , tracy ) <eos>
oswald likes tracy <eos>	like ( oswald , tracy ) <eos>	like ( oswald , tracy ) <eos>
daniel meets daniel <eos>	meet ( daniel , daniel ) <eos>	meet ( daniel , daniel ) <eos>
henry knows grace <eos>	know ( henry , grace ) <eos>	know ( henry , grace ) <eos>
neha throws herself <eos>	throw ( neha , neha ) <eos>	throw ( neha , neha ) <eos>
zelda dislikes xerxes <eos>	dislike ( zelda , xerxes ) <eos>	dislike ( zelda , xerxes ) <eos>
lewis notices margaret <eos>	notice ( lewis , margaret ) <eos>	notice ( lewis , margaret ) <eos>
alice meets eliza <eos>	meet ( alice , eliza ) <eos>	meet ( alice , eliza ) <eos>
